# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/GENOMES/TrichodermaReesei_CBS999.97/FunannotatePredict/annotate_misc/genome.proteins.fasta -o busco -l /home/zack/funannotate_db/dikarya/ -m proteins -c 4 -sp aspergillus_nidulans
#
# Busco id	Status	Sequence	Score	Length
EOG09261XGL	Complete	FUN_007590-T1	446.8	326
EOG09261XNJ	Complete	FUN_006611-T1	878.5	475
EOG09261XNU	Complete	FUN_004028-T1	705.1	579
EOG09261XZ6	Complete	FUN_005639-T1	539.9	422
EOG09261Y04	Complete	FUN_001064-T1	714.6	366
EOG09261YGB	Complete	FUN_007965-T1	401.3	413
EOG09261YLQ	Complete	FUN_000790-T1	486.5	280
EOG09261YRA	Complete	FUN_000661-T1	380.1	383
EOG09261YV6	Duplicated	FUN_000844-T1	487.1	447
EOG09261YV6	Duplicated	FUN_005476-T1	550.4	490
EOG09261ZFN	Complete	FUN_005156-T1	598.8	355
EOG09261ZI1	Complete	FUN_002520-T1	471.1	319
EOG09261ZJR	Complete	FUN_008105-T1	719.6	558
EOG09261ZPW	Complete	FUN_003131-T1	515.1	377
EOG09261ZXZ	Complete	FUN_005907-T1	422.0	341
EOG092620CR	Complete	FUN_004691-T1	404.4	381
EOG092620E4	Complete	FUN_000237-T1	783.3	429
EOG092620EL	Complete	FUN_009083-T1	637.2	427
EOG092620FM	Complete	FUN_009014-T1	240.6	232
EOG092620IA	Complete	FUN_001537-T1	503.5	510
EOG092620U5	Complete	FUN_000027-T1	299.2	266
EOG092620V3	Complete	FUN_001221-T1	177.7	175
EOG0926213Q	Complete	FUN_000448-T1	345.3	258
EOG0926213Z	Complete	FUN_004010-T1	506.0	421
EOG092621CK	Complete	FUN_004177-T1	315.0	222
EOG092621CP	Fragmented	FUN_001644-T1	535.5	381
EOG092621F2	Complete	FUN_006588-T1	444.0	386
EOG092621GA	Complete	FUN_003987-T1	432.9	374
EOG092621GY	Complete	FUN_000999-T1	270.1	357
EOG092621S9	Complete	FUN_005320-T1	725.2	426
EOG092621X3	Complete	FUN_000261-T1	422.8	458
EOG092621YU	Complete	FUN_000743-T1	533.5	403
EOG092621ZV	Complete	FUN_008702-T1	331.8	296
EOG0926229Z	Complete	FUN_002598-T1	379.3	314
EOG09262341	Complete	FUN_007306-T1	140.9	162
EOG0926235L	Complete	FUN_003216-T1	552.8	415
EOG09262387	Complete	FUN_005690-T1	606.6	437
EOG092623WR	Complete	FUN_001555-T1	194.7	289
EOG0926248P	Complete	FUN_008989-T1	493.6	437
EOG0926248W	Complete	FUN_006852-T1	1531.4	1384
EOG092624JL	Complete	FUN_001431-T1	278.5	304
EOG092624KK	Complete	FUN_001554-T1	583.5	350
EOG092624RX	Complete	FUN_008127-T1	479.9	344
EOG092624SJ	Complete	FUN_005237-T1	450.4	312
EOG092624UF	Complete	FUN_004702-T1	547.6	381
EOG092624X0	Complete	FUN_005508-T1	400.9	341
EOG09262516	Fragmented	FUN_002543-T1	801.7	434
EOG0926251E	Complete	FUN_008715-T1	722.1	457
EOG09262528	Complete	FUN_000127-T1	435.3	324
EOG092625AX	Complete	FUN_008147-T1	308.7	210
EOG092625OH	Complete	FUN_008658-T1	352.4	336
EOG092625P1	Complete	FUN_006048-T1	499.7	351
EOG092625U6	Complete	FUN_001455-T1	217.2	243
EOG09262645	Complete	FUN_000737-T1	402.8	333
EOG092626EQ	Complete	FUN_007445-T1	372.1	240
EOG092626HU	Complete	FUN_006329-T1	551.5	390
EOG09262739	Complete	FUN_004454-T1	608.1	372
EOG0926273Q	Complete	FUN_005555-T1	734.3	352
EOG092627F1	Complete	FUN_001215-T1	576.3	346
EOG092627XA	Complete	FUN_002730-T1	498.8	361
EOG092628A0	Complete	FUN_006689-T1	333.6	344
EOG092628FW	Complete	FUN_001508-T1	276.2	213
EOG092628HC	Complete	FUN_001389-T1	251.5	187
EOG092628LW	Complete	FUN_008780-T1	326.4	317
EOG092628SP	Complete	FUN_001168-T1	286.7	229
EOG09262914	Complete	FUN_003912-T1	523.0	297
EOG092629FB	Complete	FUN_007276-T1	488.2	354
EOG092629RT	Complete	FUN_007069-T1	410.9	410
EOG092629U5	Complete	FUN_002473-T1	197.7	152
EOG092629WA	Complete	FUN_003796-T1	312.6	282
EOG092629WJ	Complete	FUN_005422-T1	496.6	493
EOG092629ZN	Complete	FUN_003456-T1	351.8	350
EOG09262A65	Complete	FUN_002729-T1	440.3	280
EOG09262A6N	Complete	FUN_002259-T1	447.4	293
EOG09262A8G	Duplicated	FUN_003581-T1	573.8	348
EOG09262A8G	Duplicated	FUN_007911-T1	493.2	348
EOG09262B1U	Complete	FUN_000329-T1	331.9	290
EOG09262BCZ	Complete	FUN_004609-T1	504.2	483
EOG09262BHE	Complete	FUN_003939-T1	465.7	277
EOG09262BVA	Complete	FUN_005457-T1	277.8	332
EOG09262C5Z	Complete	FUN_000238-T1	323.3	289
EOG09262CA4	Complete	FUN_004399-T1	594.9	422
EOG09262CBI	Complete	FUN_001601-T1	598.8	371
EOG09262CDO	Complete	FUN_006833-T1	737.7	372
EOG09262CMP	Complete	FUN_002659-T1	603.5	396
EOG09262CO6	Complete	FUN_006406-T1	741.7	389
EOG09262CUO	Complete	FUN_000875-T1	437.5	264
EOG09262CXO	Complete	FUN_006716-T1	444.2	356
EOG09262D0D	Complete	FUN_004660-T1	502.8	455
EOG09262D4G	Complete	FUN_000217-T1	153.8	137
EOG09262DC1	Complete	FUN_001718-T1	610.1	434
EOG09262DKA	Duplicated	FUN_003755-T1	479.2	319
EOG09262DKA	Duplicated	FUN_008420-T1	429.3	320
EOG09262DPL	Complete	FUN_005881-T1	237.4	264
EOG09262DUV	Complete	FUN_006516-T1	529.1	319
EOG09262E3Q	Complete	FUN_003088-T1	217.7	374
EOG09262E4Q	Complete	FUN_004492-T1	702.4	389
EOG09262E4T	Complete	FUN_004633-T1	222.7	231
EOG09262E7I	Complete	FUN_006625-T1	689.7	528
EOG09262E7W	Complete	FUN_006072-T1	216.9	267
EOG09262E98	Complete	FUN_003098-T1	993.9	616
EOG09262ESR	Complete	FUN_001956-T1	514.5	340
EOG09262F22	Complete	FUN_005713-T1	691.4	380
EOG09262F7P	Complete	FUN_006594-T1	329.8	275
EOG09262FE3	Complete	FUN_006604-T1	203.3	148
EOG09262FJB	Complete	FUN_003137-T1	261.2	250
EOG09262FW1	Complete	FUN_006672-T1	341.5	238
EOG09262G8Y	Complete	FUN_004379-T1	265.8	284
EOG09262GLP	Complete	FUN_007689-T1	209.4	309
EOG09262GNE	Complete	FUN_001996-T1	360.4	301
EOG09262GVX	Complete	FUN_003626-T1	583.5	387
EOG09262GWQ	Complete	FUN_002113-T1	410.2	283
EOG09262GXD	Complete	FUN_000848-T1	567.4	341
EOG09262H1X	Complete	FUN_007012-T1	538.2	377
EOG09262H34	Complete	FUN_005782-T1	238.7	281
EOG09262H50	Complete	FUN_000300-T1	294.9	247
EOG09262HA6	Complete	FUN_003175-T1	574.3	358
EOG09262HKC	Complete	FUN_006603-T1	212.0	269
EOG09262HP3	Complete	FUN_007580-T1	389.8	253
EOG09262HQM	Complete	FUN_001251-T1	147.0	147
EOG09262I0R	Complete	FUN_000616-T1	358.6	286
EOG09262I5I	Complete	FUN_005551-T1	684.4	446
EOG09262ILV	Complete	FUN_008845-T1	425.7	285
EOG09262IP2	Complete	FUN_004513-T1	350.6	245
EOG09262IY3	Complete	FUN_000883-T1	267.7	285
EOG09262IZ6	Complete	FUN_002855-T1	552.6	297
EOG09262IZO	Complete	FUN_006867-T1	555.7	358
EOG09262J7K	Complete	FUN_002165-T1	325.1	237
EOG09262JAT	Complete	FUN_003213-T1	308.4	243
EOG09262JRP	Complete	FUN_005783-T1	371.5	313
EOG09262JWJ	Complete	FUN_001953-T1	543.4	323
EOG09262JZK	Complete	FUN_000918-T1	493.0	299
EOG09262JZW	Complete	FUN_000126-T1	353.2	299
EOG09262K67	Complete	FUN_005442-T1	240.5	191
EOG09262K8C	Complete	FUN_005391-T1	266.0	201
EOG09262K8L	Complete	FUN_006857-T1	314.0	255
EOG09262K9A	Complete	FUN_004205-T1	351.4	274
EOG09262KJA	Complete	FUN_003201-T1	479.5	350
EOG09262KN8	Complete	FUN_004008-T1	595.8	600
EOG09262KUJ	Complete	FUN_000943-T1	513.0	282
EOG09262KVB	Complete	FUN_004280-T1	439.7	278
EOG09262KXK	Complete	FUN_005580-T1	518.0	294
EOG09262KZ3	Complete	FUN_003996-T1	409.9	360
EOG09262L1P	Complete	FUN_006910-T1	630.3	371
EOG09262LI4	Complete	FUN_007018-T1	357.0	275
EOG09262LQT	Complete	FUN_008146-T1	315.6	331
EOG09262LYR	Complete	FUN_005079-T1	767.1	393
EOG09262M0W	Complete	FUN_004173-T1	556.1	275
EOG09262M2J	Complete	FUN_005582-T1	383.5	247
EOG09262M7B	Complete	FUN_008585-T1	372.7	292
EOG09262MEK	Complete	FUN_003526-T1	686.6	349
EOG09262MFL	Complete	FUN_002678-T1	324.5	291
EOG09262MJW	Complete	FUN_003093-T1	562.3	362
EOG09262MOO	Complete	FUN_003102-T1	341.6	334
EOG09262MXH	Complete	FUN_008366-T1	554.4	309
EOG09262N0U	Complete	FUN_003825-T1	405.8	282
EOG09262N10	Complete	FUN_007885-T1	312.5	277
EOG09262N3C	Complete	FUN_003266-T1	708.0	341
EOG09262N47	Complete	FUN_006687-T1	283.8	256
EOG09262N5O	Complete	FUN_002340-T1	755.4	595
EOG09262NB1	Complete	FUN_001728-T1	348.0	298
EOG09262NIR	Complete	FUN_007634-T1	229.6	232
EOG09262NNS	Complete	FUN_004548-T1	88.2	159
EOG09262O0R	Complete	FUN_005835-T1	332.7	315
EOG09262OJ4	Complete	FUN_004169-T1	497.3	355
EOG09262OLP	Complete	FUN_000467-T1	212.1	323
EOG09262OX9	Complete	FUN_003703-T1	488.1	329
EOG09262P1W	Complete	FUN_007438-T1	502.7	395
EOG09262PAY	Complete	FUN_007887-T1	335.0	256
EOG09262PIH	Complete	FUN_000495-T1	633.8	345
EOG09262PMC	Complete	FUN_006859-T1	767.1	870
EOG09262POL	Complete	FUN_005225-T1	207.6	468
EOG09262PPU	Complete	FUN_001065-T1	588.2	367
EOG09262PZ9	Complete	FUN_005392-T1	511.9	375
EOG09262Q6S	Complete	FUN_001131-T1	432.0	284
EOG09262Q8D	Complete	FUN_005162-T1	570.6	309
EOG09262QJW	Complete	FUN_001295-T1	701.9	353
EOG09262QL6	Complete	FUN_005635-T1	293.3	269
EOG09262QRH	Complete	FUN_007108-T1	345.4	253
EOG09262QS5	Complete	FUN_004117-T1	496.9	339
EOG09262QTY	Complete	FUN_002979-T1	296.6	230
EOG09262R8O	Complete	FUN_007710-T1	329.2	279
EOG09262SI7	Complete	FUN_002191-T1	423.7	376
EOG09262SMG	Complete	FUN_006761-T1	307.3	334
EOG09262SR7	Complete	FUN_007931-T1	187.7	280
EOG09262SWJ	Complete	FUN_001265-T1	167.1	153
EOG09262TEV	Complete	FUN_006863-T1	99.6	151
EOG09262TO9	Complete	FUN_003866-T1	623.1	365
EOG09262TUR	Complete	FUN_008826-T1	297.3	277
EOG09262U7S	Complete	FUN_000072-T1	197.1	222
EOG09262UAS	Complete	FUN_007477-T1	324.1	278
EOG09262UB3	Complete	FUN_000825-T1	370.1	313
EOG09262UTQ	Complete	FUN_006776-T1	158.5	155
EOG09262V3O	Complete	FUN_008763-T1	414.3	256
EOG09262V8E	Complete	FUN_004190-T1	422.9	333
EOG09262V9N	Complete	FUN_001441-T1	138.2	178
EOG09262VOC	Complete	FUN_004425-T1	363.4	254
EOG09262VPD	Complete	FUN_007865-T1	395.9	258
EOG09262VQQ	Complete	FUN_001510-T1	481.3	294
EOG09262VVF	Complete	FUN_005552-T1	274.3	281
EOG09262W7C	Complete	FUN_001100-T1	469.9	277
EOG09262WFG	Complete	FUN_002323-T1	190.3	227
EOG09262WHU	Complete	FUN_005352-T1	259.0	243
EOG09262WQX	Fragmented	FUN_007785-T1	160.3	176
EOG09262WSH	Complete	FUN_002824-T1	211.7	332
EOG09262WXK	Complete	FUN_000144-T1	203.0	206
EOG09262X01	Complete	FUN_003944-T1	165.8	188
EOG09262X31	Complete	FUN_000961-T1	421.9	269
EOG09262X74	Complete	FUN_008712-T1	229.2	196
EOG09262X7T	Complete	FUN_003899-T1	283.7	249
EOG09262X8R	Complete	FUN_007347-T1	294.1	250
EOG09262XGK	Complete	FUN_007071-T1	382.3	299
EOG09262XMN	Complete	FUN_000930-T1	316.3	220
EOG09262XRU	Complete	FUN_005871-T1	391.3	318
EOG09262YAU	Complete	FUN_005929-T1	529.0	316
EOG09262YP5	Duplicated	FUN_000087-T1	289.5	231
EOG09262YP5	Duplicated	FUN_003343-T1	291.8	231
EOG09262YQG	Complete	FUN_003038-T1	243.6	252
EOG09262Z0M	Complete	FUN_003849-T1	509.9	342
EOG09262Z14	Complete	FUN_006481-T1	524.7	329
EOG09262Z2S	Complete	FUN_004178-T1	395.5	328
EOG09262ZZ8	Complete	FUN_006775-T1	146.8	173
EOG0926300R	Complete	FUN_008110-T1	293.8	313
EOG0926306O	Complete	FUN_001442-T1	166.0	168
EOG0926307V	Complete	FUN_007756-T1	299.6	284
EOG092630MJ	Complete	FUN_006591-T1	326.6	308
EOG092630N3	Complete	FUN_005642-T1	558.6	306
EOG092630UB	Complete	FUN_007288-T1	253.4	601
EOG092630YS	Complete	FUN_006793-T1	567.0	353
EOG0926310O	Complete	FUN_007394-T1	368.6	262
EOG0926312D	Complete	FUN_006566-T1	283.1	342
EOG0926315C	Complete	FUN_005342-T1	321.7	380
EOG092631IR	Complete	FUN_007820-T1	377.2	432
EOG092631ML	Missing
EOG092631MU	Complete	FUN_000951-T1	338.4	285
EOG092631QQ	Complete	FUN_002504-T1	413.8	234
EOG092631UM	Complete	FUN_001071-T1	474.8	278
EOG09263274	Complete	FUN_008507-T1	315.2	240
EOG092632FC	Complete	FUN_000713-T1	423.7	262
EOG092632TF	Complete	FUN_001488-T1	200.7	191
EOG092632WW	Complete	FUN_007621-T1	464.3	282
EOG092633QB	Complete	FUN_000882-T1	371.6	289
EOG092633US	Complete	FUN_000454-T1	475.6	287
EOG0926347K	Complete	FUN_001027-T1	312.0	257
EOG0926347W	Complete	FUN_006496-T1	561.9	308
EOG09263483	Complete	FUN_007614-T1	423.0	280
EOG092634B1	Complete	FUN_002641-T1	593.7	341
EOG092634B5	Complete	FUN_002972-T1	468.7	312
EOG092634G9	Complete	FUN_003886-T1	142.4	116
EOG092634M1	Complete	FUN_004788-T1	457.4	325
EOG092634MM	Complete	FUN_002472-T1	127.3	183
EOG092634ZL	Complete	FUN_005330-T1	177.7	238
EOG0926354S	Complete	FUN_005544-T1	620.1	334
EOG0926357F	Complete	FUN_001072-T1	359.3	287
EOG092635DF	Complete	FUN_002199-T1	339.7	289
EOG092635SS	Complete	FUN_000586-T1	164.4	214
EOG092635ST	Complete	FUN_001409-T1	216.6	227
EOG092635YY	Complete	FUN_001986-T1	637.7	329
EOG09263690	Complete	FUN_008995-T1	556.1	496
EOG0926369X	Complete	FUN_000821-T1	166.9	203
EOG092636T6	Complete	FUN_007674-T1	533.1	282
EOG092636Y6	Complete	FUN_003097-T1	700.6	457
EOG09263720	Complete	FUN_003317-T1	442.4	269
EOG0926374A	Complete	FUN_000066-T1	405.8	277
EOG09263760	Complete	FUN_002521-T1	232.8	193
EOG09263817	Complete	FUN_003522-T1	132.5	151
EOG0926384F	Complete	FUN_006304-T1	414.1	328
EOG0926386D	Complete	FUN_003094-T1	494.5	277
EOG0926388H	Complete	FUN_007121-T1	528.0	329
EOG092638AP	Complete	FUN_000840-T1	251.0	216
EOG092638CT	Complete	FUN_006260-T1	534.1	286
EOG092638EN	Complete	FUN_006377-T1	188.6	216
EOG092638RC	Complete	FUN_008910-T1	515.4	308
EOG092638XA	Complete	FUN_001044-T1	430.0	251
EOG0926390Q	Complete	FUN_004817-T1	271.1	283
EOG092639H5	Complete	FUN_006362-T1	382.4	287
EOG09263A3Y	Complete	FUN_009003-T1	201.2	290
EOG09263A5D	Complete	FUN_002861-T1	458.0	258
EOG09263A64	Complete	FUN_007762-T1	333.9	314
EOG09263AZP	Complete	FUN_003854-T1	131.9	164
EOG09263B7X	Complete	FUN_007287-T1	357.6	303
EOG09263BDA	Complete	FUN_004786-T1	219.3	179
EOG09263BE5	Complete	FUN_004088-T1	207.4	174
EOG09263BG5	Complete	FUN_008340-T1	526.8	314
EOG09263BGW	Complete	FUN_004641-T1	445.9	345
EOG09263C1V	Complete	FUN_008336-T1	385.6	313
EOG09263C4C	Complete	FUN_008128-T1	105.8	140
EOG09263C55	Complete	FUN_004067-T1	376.9	404
EOG09263CAC	Complete	FUN_001671-T1	198.2	160
EOG09263CAH	Fragmented	FUN_006579-T1	389.1	227
EOG09263CG2	Complete	FUN_004506-T1	148.1	180
EOG09263CG4	Complete	FUN_004669-T1	517.2	278
EOG09263CGP	Complete	FUN_003967-T1	241.4	192
EOG09263CLY	Complete	FUN_001375-T1	352.8	266
EOG09263CUQ	Complete	FUN_008512-T1	205.2	480
EOG09263CUU	Complete	FUN_006559-T1	400.1	328
EOG09263D2P	Complete	FUN_000475-T1	118.4	102
EOG09263DFA	Complete	FUN_002426-T1	358.8	191
EOG09263DQH	Complete	FUN_002807-T1	247.0	260
EOG09263E49	Complete	FUN_004303-T1	422.2	310
EOG09263E5F	Complete	FUN_005362-T1	557.0	464
EOG09263E87	Complete	FUN_002881-T1	327.8	239
EOG09263E9V	Complete	FUN_000716-T1	287.0	299
EOG09263EBB	Complete	FUN_000691-T1	391.8	263
EOG09263EDC	Complete	FUN_005387-T1	292.7	249
EOG09263EQZ	Complete	FUN_001383-T1	331.6	244
EOG09263EVJ	Complete	FUN_001172-T1	235.3	276
EOG09263F11	Complete	FUN_002544-T1	196.7	246
EOG09263F3I	Complete	FUN_003401-T1	269.0	164
EOG09263FAK	Complete	FUN_006758-T1	160.4	167
EOG09263FGN	Complete	FUN_002317-T1	265.1	224
EOG09263FKC	Complete	FUN_001060-T1	103.9	97
EOG09263FR7	Complete	FUN_001236-T1	244.4	198
EOG09263FTE	Complete	FUN_007593-T1	325.8	224
EOG09263G3M	Complete	FUN_001458-T1	435.5	277
EOG09263G4R	Complete	FUN_007982-T1	155.7	154
EOG09263GIG	Complete	FUN_001181-T1	400.3	371
EOG09263GSR	Complete	FUN_000249-T1	322.3	330
EOG09263GUT	Complete	FUN_002291-T1	322.6	255
EOG09263H0Y	Complete	FUN_001943-T1	367.9	314
EOG09263H5H	Complete	FUN_007023-T1	503.4	295
EOG09263HD8	Complete	FUN_003794-T1	404.2	238
EOG09263HE6	Complete	FUN_003653-T1	176.1	207
EOG09263HED	Complete	FUN_004629-T1	371.2	248
EOG09263HK2	Complete	FUN_007851-T1	183.6	250
EOG09263HYJ	Complete	FUN_006837-T1	346.1	258
EOG09263I4U	Complete	FUN_005108-T1	214.5	245
EOG09263I7I	Complete	FUN_002458-T1	510.2	284
EOG09263IMF	Complete	FUN_008713-T1	297.8	247
EOG09263IQ5	Complete	FUN_005661-T1	397.4	250
EOG09263IT0	Complete	FUN_006449-T1	401.2	251
EOG09263J3H	Complete	FUN_004723-T1	311.8	235
EOG09263J6Z	Complete	FUN_000717-T1	306.2	275
EOG09263J7D	Complete	FUN_002539-T1	294.2	203
EOG09263JCT	Complete	FUN_006397-T1	414.3	308
EOG09263JFQ	Complete	FUN_007572-T1	237.5	228
EOG09263JTO	Fragmented	FUN_003872-T1	391.3	235
EOG09263JW5	Complete	FUN_004181-T1	399.6	235
EOG09263JZO	Complete	FUN_004294-T1	330.8	249
EOG09263K05	Complete	FUN_006492-T1	229.6	202
EOG09263K45	Complete	FUN_007462-T1	257.3	199
EOG09263KB4	Complete	FUN_002911-T1	347.5	209
EOG09263KDI	Complete	FUN_006993-T1	425.0	297
EOG09263KEE	Complete	FUN_001395-T1	142.1	69
EOG09263KRO	Complete	FUN_000877-T1	402.5	256
EOG09263KVG	Complete	FUN_007719-T1	319.2	233
EOG09263KZJ	Complete	FUN_006593-T1	421.2	310
EOG09263L00	Complete	FUN_005071-T1	251.5	167
EOG09263L52	Complete	FUN_003673-T1	419.8	335
EOG09263L7Y	Complete	FUN_006495-T1	434.1	410
EOG09263L9T	Complete	FUN_005475-T1	167.3	170
EOG09263LNF	Complete	FUN_000025-T1	310.4	261
EOG09263LP3	Complete	FUN_000892-T1	327.6	250
EOG09263LR1	Complete	FUN_000579-T1	341.0	233
EOG09263M8W	Complete	FUN_000403-T1	333.7	266
EOG09263MEM	Complete	FUN_006220-T1	337.8	242
EOG09263MGE	Complete	FUN_006917-T1	403.3	235
EOG09263MIB	Complete	FUN_008035-T1	455.2	252
EOG09263MNN	Complete	FUN_006621-T1	245.7	310
EOG09263MR4	Complete	FUN_002486-T1	262.1	168
EOG09263NE7	Complete	FUN_007143-T1	276.9	255
EOG09263NXM	Complete	FUN_000265-T1	440.2	347
EOG09263OAE	Complete	FUN_001484-T1	313.1	254
EOG09263OCO	Complete	FUN_008597-T1	404.6	257
EOG09263OD3	Complete	FUN_008901-T1	240.2	183
EOG09263OQH	Complete	FUN_006788-T1	516.2	312
EOG09263OWL	Complete	FUN_004102-T1	239.2	177
EOG09263OXI	Complete	FUN_000583-T1	332.7	245
EOG09263OZR	Complete	FUN_006366-T1	378.9	567
EOG09263P17	Complete	FUN_005164-T1	121.9	95
EOG09263POH	Complete	FUN_006918-T1	433.3	272
EOG09263PWF	Complete	FUN_008725-T1	187.6	187
EOG09263PXH	Complete	FUN_003821-T1	407.2	243
EOG09263Q7N	Complete	FUN_006985-T1	250.9	222
EOG09263Q8J	Complete	FUN_007617-T1	467.1	240
EOG09263QB7	Complete	FUN_002394-T1	486.4	247
EOG09263QH4	Complete	FUN_007147-T1	366.3	211
EOG09263QPR	Complete	FUN_005812-T1	217.8	243
EOG09263QUM	Complete	FUN_005357-T1	318.7	249
EOG09263R4M	Complete	FUN_000492-T1	250.1	185
EOG09263R62	Complete	FUN_006448-T1	177.0	188
EOG09263RDD	Complete	FUN_008815-T1	328.5	222
EOG09263RF8	Complete	FUN_002595-T1	254.1	222
EOG09263ROQ	Complete	FUN_000750-T1	355.4	397
EOG09263RVR	Complete	FUN_003160-T1	429.8	266
EOG09263RW3	Complete	FUN_001299-T1	387.5	242
EOG09263RY2	Complete	FUN_008734-T1	115.5	107
EOG09263S1E	Missing
EOG09263S2P	Complete	FUN_005290-T1	263.2	259
EOG09263SFX	Complete	FUN_006165-T1	226.5	214
EOG09263SZM	Complete	FUN_002908-T1	323.3	230
EOG09263TQ5	Complete	FUN_001498-T1	412.6	254
EOG09263U08	Complete	FUN_007822-T1	212.5	319
EOG09263U71	Complete	FUN_004036-T1	153.9	135
EOG09263UAJ	Complete	FUN_000800-T1	383.0	331
EOG09263UCR	Complete	FUN_007505-T1	249.4	213
EOG09263ULA	Complete	FUN_006415-T1	382.5	285
EOG09263UN3	Complete	FUN_007803-T1	167.8	174
EOG09263UQF	Complete	FUN_002549-T1	170.3	154
EOG09263UWJ	Complete	FUN_006586-T1	258.0	227
EOG09263V60	Complete	FUN_004592-T1	237.2	177
EOG09263VOP	Complete	FUN_003531-T1	176.8	197
EOG09263W48	Complete	FUN_005449-T1	156.6	152
EOG09263W7L	Complete	FUN_004467-T1	303.8	211
EOG09263WB5	Complete	FUN_002398-T1	427.6	390
EOG09263WLB	Complete	FUN_006948-T1	268.5	180
EOG09263WM5	Complete	FUN_001127-T1	563.9	427
EOG09263WSS	Complete	FUN_005621-T1	302.5	181
EOG09263WWI	Complete	FUN_003911-T1	321.7	212
EOG09263WZ2	Complete	FUN_004540-T1	243.3	179
EOG09263X0V	Complete	FUN_006365-T1	369.4	308
EOG09263X1F	Complete	FUN_005107-T1	401.6	203
EOG09263X22	Complete	FUN_006923-T1	187.8	242
EOG09263X4B	Complete	FUN_006560-T1	280.4	194
EOG09263XN3	Complete	FUN_002413-T1	206.1	195
EOG09263XVS	Complete	FUN_000676-T1	253.7	238
EOG09263XZN	Complete	FUN_000666-T1	263.7	193
EOG09263Y3L	Complete	FUN_007741-T1	327.4	242
EOG09263YBT	Complete	FUN_004449-T1	244.3	194
EOG09263YFH	Complete	FUN_001462-T1	379.8	216
EOG09263YFX	Complete	FUN_004701-T1	323.3	225
EOG09263YUI	Complete	FUN_001377-T1	318.0	398
EOG09263Z41	Complete	FUN_000267-T1	269.9	231
EOG09263Z8I	Complete	FUN_002909-T1	278.2	182
EOG09263ZBF	Complete	FUN_000741-T1	428.1	233
EOG09263ZBJ	Complete	FUN_000870-T1	159.2	120
EOG09263ZSC	Complete	FUN_002710-T1	170.2	151
EOG09263ZW6	Complete	FUN_000242-T1	266.0	176
EOG0926400M	Complete	FUN_001553-T1	272.3	220
EOG0926407T	Complete	FUN_007112-T1	261.9	185
EOG092640BS	Complete	FUN_003480-T1	303.2	234
EOG092640ET	Complete	FUN_003465-T1	265.6	277
EOG092640IZ	Complete	FUN_001217-T1	305.0	227
EOG092640PR	Complete	FUN_005845-T1	287.2	404
EOG092640WA	Complete	FUN_003682-T1	108.2	160
EOG092640ZF	Complete	FUN_003764-T1	152.1	139
EOG0926419M	Complete	FUN_000783-T1	493.6	269
EOG092641A6	Complete	FUN_000372-T1	301.6	218
EOG092641G3	Complete	FUN_003685-T1	230.2	185
EOG092641K1	Complete	FUN_003433-T1	226.8	156
EOG092641M3	Complete	FUN_001372-T1	413.9	226
EOG092641UM	Complete	FUN_004069-T1	214.1	201
EOG0926420U	Complete	FUN_008750-T1	328.3	258
EOG0926423H	Complete	FUN_000153-T1	213.4	231
EOG0926425H	Complete	FUN_003040-T1	261.4	166
EOG09264272	Complete	FUN_007158-T1	283.3	197
EOG092642CB	Complete	FUN_003776-T1	282.8	199
EOG092642I5	Complete	FUN_001732-T1	220.3	210
EOG092642UD	Complete	FUN_003988-T1	217.3	201
EOG0926431P	Complete	FUN_005098-T1	281.5	205
EOG09264331	Complete	FUN_006740-T1	184.9	203
EOG0926436T	Complete	FUN_007622-T1	241.4	190
EOG09264398	Complete	FUN_005500-T1	298.8	216
EOG092643IE	Complete	FUN_005776-T1	130.8	132
EOG092643JW	Complete	FUN_008909-T1	135.1	157
EOG092643NE	Complete	FUN_008692-T1	89.7	157
EOG092643QM	Complete	FUN_003693-T1	120.4	142
EOG092643QW	Complete	FUN_000151-T1	183.6	154
EOG092643S6	Complete	FUN_007699-T1	235.2	194
EOG092643VB	Complete	FUN_004585-T1	324.9	201
EOG092643Y5	Complete	FUN_000175-T1	269.3	210
EOG09264441	Complete	FUN_000330-T1	322.3	197
EOG0926448Q	Complete	FUN_005585-T1	136.4	129
EOG092644DY	Complete	FUN_001039-T1	61.3	100
EOG092644K0	Complete	FUN_001384-T1	178.6	140
EOG092644N1	Complete	FUN_007044-T1	118.2	110
EOG092644O2	Complete	FUN_008582-T1	446.8	217
EOG092644TW	Complete	FUN_008938-T1	398.0	230
EOG092644WX	Complete	FUN_006606-T1	352.5	210
EOG092644X6	Complete	FUN_000096-T1	309.1	169
EOG092644Z6	Complete	FUN_007886-T1	273.9	183
EOG092644ZU	Complete	FUN_008474-T1	313.7	193
EOG0926457R	Complete	FUN_000707-T1	288.2	182
EOG0926458I	Complete	FUN_004369-T1	275.1	171
EOG092645G0	Complete	FUN_008446-T1	354.5	214
EOG092645L9	Complete	FUN_003901-T1	135.8	150
