# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/GENOMES/CcateniannulataMBC234/FunannotatePredict/annotate_misc/genome.proteins.fasta -o busco -l /home/zack/funannotate_db/dikarya/ -m proteins -c 4 -sp aspergillus_nidulans
#
# Busco id	Status	Sequence	Score	Length
EOG09261XGL	Complete	FUN_008296-T1	451.3	325
EOG09261XNJ	Complete	FUN_008849-T1	864.6	475
EOG09261XNU	Complete	FUN_005139-T1	704.3	592
EOG09261XZ6	Complete	FUN_000964-T1	524.9	418
EOG09261Y04	Complete	FUN_006320-T1	716.6	366
EOG09261YGB	Complete	FUN_000611-T1	434.5	408
EOG09261YLQ	Complete	FUN_000244-T1	485.7	278
EOG09261YRA	Complete	FUN_003899-T1	363.7	382
EOG09261YV6	Complete	FUN_000296-T1	544.8	510
EOG09261ZFN	Complete	FUN_002080-T1	601.5	355
EOG09261ZI1	Complete	FUN_005708-T1	466.9	314
EOG09261ZJR	Complete	FUN_002062-T1	702.3	561
EOG09261ZPW	Fragmented	FUN_011002-T1	407.7	278
EOG09261ZXZ	Complete	FUN_004371-T1	415.0	330
EOG092620CR	Complete	FUN_004763-T1	464.2	412
EOG092620E4	Complete	FUN_009939-T1	803.7	427
EOG092620EL	Complete	FUN_005878-T1	605.4	412
EOG092620FM	Complete	FUN_007215-T1	248.1	250
EOG092620IA	Complete	FUN_004194-T1	481.4	504
EOG092620U5	Complete	FUN_007039-T1	283.1	269
EOG092620V3	Complete	FUN_006411-T1	169.2	174
EOG0926213Q	Complete	FUN_004914-T1	336.3	258
EOG0926213Z	Complete	FUN_000474-T1	528.4	442
EOG092621CK	Complete	FUN_006889-T1	314.4	220
EOG092621CP	Fragmented	FUN_002775-T1	460.6	347
EOG092621F2	Complete	FUN_001816-T1	451.1	383
EOG092621GA	Complete	FUN_000507-T1	419.9	371
EOG092621GY	Complete	FUN_009529-T1	254.8	360
EOG092621S9	Complete	FUN_008632-T1	711.1	425
EOG092621X3	Complete	FUN_004044-T1	413.9	459
EOG092621YU	Complete	FUN_003898-T1	531.2	403
EOG092621ZV	Complete	FUN_004802-T1	329.8	297
EOG0926229Z	Complete	FUN_009791-T1	375.3	317
EOG09262341	Complete	FUN_004130-T1	136.1	154
EOG0926235L	Complete	FUN_003550-T1	542.5	419
EOG09262387	Complete	FUN_009771-T1	596.5	432
EOG092623WR	Complete	FUN_010285-T1	425.3	315
EOG0926248P	Complete	FUN_011081-T1	485.6	432
EOG0926248W	Complete	FUN_006605-T1	1425.8	1441
EOG092624JL	Complete	FUN_003481-T1	269.0	286
EOG092624KK	Complete	FUN_000065-T1	573.3	350
EOG092624RX	Complete	FUN_002067-T1	455.7	346
EOG092624SJ	Complete	FUN_003426-T1	461.0	322
EOG092624UF	Complete	FUN_004756-T1	544.5	381
EOG092624X0	Complete	FUN_003417-T1	391.7	343
EOG09262516	Complete	FUN_009666-T1	863.1	475
EOG0926251E	Complete	FUN_000110-T1	730.3	472
EOG09262528	Complete	FUN_008355-T1	445.9	324
EOG092625AX	Complete	FUN_001827-T1	264.6	209
EOG092625OH	Complete	FUN_008091-T1	384.9	316
EOG092625P1	Complete	FUN_001224-T1	488.4	351
EOG092625U6	Complete	FUN_009376-T1	196.3	239
EOG09262645	Complete	FUN_008596-T1	397.7	334
EOG092626EQ	Complete	FUN_007619-T1	369.6	241
EOG092626HU	Complete	FUN_009647-T1	535.3	389
EOG09262739	Complete	FUN_007869-T1	590.0	366
EOG0926273Q	Complete	FUN_010113-T1	733.2	351
EOG092627F1	Complete	FUN_007535-T1	574.3	346
EOG092627XA	Complete	FUN_002939-T1	485.9	358
EOG092628A0	Complete	FUN_006725-T1	330.4	332
EOG092628FW	Complete	FUN_005304-T1	272.5	219
EOG092628HC	Complete	FUN_010094-T1	201.1	184
EOG092628LW	Complete	FUN_003189-T1	332.9	311
EOG092628SP	Complete	FUN_006834-T1	294.2	228
EOG09262914	Complete	FUN_002796-T1	519.6	297
EOG092629FB	Complete	FUN_001322-T1	474.3	376
EOG092629RT	Complete	FUN_009058-T1	355.6	368
EOG092629U5	Complete	FUN_000910-T1	194.4	152
EOG092629WA	Fragmented	FUN_004642-T1	147.1	113
EOG092629WJ	Complete	FUN_000265-T1	483.1	467
EOG092629ZN	Complete	FUN_006212-T1	362.8	331
EOG09262A65	Complete	FUN_002940-T1	438.8	280
EOG09262A6N	Missing
EOG09262A8G	Fragmented	FUN_004879-T1	227.5	224
EOG09262B1U	Complete	FUN_003628-T1	349.4	288
EOG09262BCZ	Complete	FUN_004025-T1	493.1	476
EOG09262BHE	Complete	FUN_005682-T1	464.5	275
EOG09262BVA	Complete	FUN_010958-T1	226.1	331
EOG09262C5Z	Complete	FUN_009938-T1	312.6	290
EOG09262CA4	Complete	FUN_009209-T1	604.0	401
EOG09262CBI	Complete	FUN_001678-T1	593.8	371
EOG09262CDO	Complete	FUN_005101-T1	735.0	374
EOG09262CMP	Complete	FUN_007485-T1	599.1	395
EOG09262CO6	Complete	FUN_002313-T1	736.1	389
EOG09262CUO	Complete	FUN_007992-T1	428.6	264
EOG09262CXO	Complete	FUN_005130-T1	435.3	357
EOG09262D0D	Complete	FUN_001796-T1	529.4	495
EOG09262D4G	Complete	FUN_007581-T1	148.4	153
EOG09262DC1	Complete	FUN_002500-T1	604.2	424
EOG09262DKA	Complete	FUN_003316-T1	479.3	318
EOG09262DPL	Complete	FUN_007456-T1	235.6	245
EOG09262DUV	Complete	FUN_001313-T1	521.1	323
EOG09262E3Q	Complete	FUN_006345-T1	228.2	372
EOG09262E4Q	Complete	FUN_004590-T1	702.3	392
EOG09262E4T	Complete	FUN_006083-T1	214.9	231
EOG09262E7I	Complete	FUN_004169-T1	697.5	498
EOG09262E7W	Complete	FUN_001111-T1	215.9	228
EOG09262E98	Complete	FUN_003819-T1	987.5	595
EOG09262ESR	Complete	FUN_002646-T1	516.5	340
EOG09262F22	Complete	FUN_002423-T1	679.3	380
EOG09262F7P	Complete	FUN_009327-T1	289.3	244
EOG09262FE3	Complete	FUN_000636-T1	202.9	147
EOG09262FJB	Complete	FUN_002822-T1	249.2	232
EOG09262FW1	Complete	FUN_010388-T1	329.0	237
EOG09262G8Y	Complete	FUN_007823-T1	259.1	305
EOG09262GLP	Complete	FUN_005172-T1	189.3	315
EOG09262GNE	Complete	FUN_002672-T1	347.6	299
EOG09262GVX	Complete	FUN_009364-T1	588.7	385
EOG09262GWQ	Complete	FUN_000825-T1	406.3	283
EOG09262GXD	Complete	FUN_007592-T1	560.7	341
EOG09262H1X	Complete	FUN_006051-T1	527.3	353
EOG09262H34	Complete	FUN_002386-T1	248.4	278
EOG09262H50	Complete	FUN_000674-T1	252.8	250
EOG09262HA6	Complete	FUN_003509-T1	576.3	359
EOG09262HKC	Complete	FUN_000637-T1	211.1	294
EOG09262HP3	Complete	FUN_008307-T1	383.4	255
EOG09262HQM	Complete	FUN_000729-T1	154.6	144
EOG09262I0R	Fragmented	FUN_008526-T1	295.6	217
EOG09262I5I	Complete	FUN_010109-T1	689.0	431
EOG09262ILV	Complete	FUN_006497-T1	396.6	289
EOG09262IP2	Complete	FUN_007243-T1	357.7	243
EOG09262IY3	Complete	FUN_004818-T1	259.3	276
EOG09262IZ6	Complete	FUN_005200-T1	545.4	297
EOG09262IZO	Fragmented	FUN_011322-T1	338.6	192
EOG09262J7K	Complete	FUN_004259-T1	318.2	261
EOG09262JAT	Complete	FUN_003546-T1	291.3	238
EOG09262JRP	Complete	FUN_002387-T1	371.3	320
EOG09262JWJ	Complete	FUN_002650-T1	540.1	321
EOG09262JZK	Complete	FUN_009994-T1	463.1	299
EOG09262JZW	Complete	FUN_008616-T1	343.7	302
EOG09262K67	Complete	FUN_004279-T1	253.9	200
EOG09262K8C	Fragmented	FUN_010768-T1	99.0	77
EOG09262K8L	Complete	FUN_006610-T1	317.0	258
EOG09262K9A	Complete	FUN_006011-T1	344.8	295
EOG09262KJA	Complete	FUN_009577-T1	481.4	364
EOG09262KN8	Complete	FUN_000475-T1	583.4	543
EOG09262KUJ	Complete	FUN_004845-T1	513.8	282
EOG09262KVB	Complete	FUN_004721-T1	438.1	260
EOG09262KXK	Complete	FUN_007176-T1	519.9	312
EOG09262KZ3	Complete	FUN_000468-T1	413.8	364
EOG09262L1P	Complete	FUN_004623-T1	624.2	375
EOG09262LI4	Complete	FUN_008573-T1	359.7	276
EOG09262LQT	Complete	FUN_001826-T1	203.6	263
EOG09262LYR	Complete	FUN_006974-T1	769.2	393
EOG09262M0W	Complete	FUN_008782-T1	547.5	274
EOG09262M2J	Complete	FUN_009453-T1	367.0	247
EOG09262M7B	Complete	FUN_004314-T1	346.4	296
EOG09262MEK	Complete	FUN_006218-T1	686.3	349
EOG09262MFL	Complete	FUN_004871-T1	321.4	262
EOG09262MJW	Complete	FUN_003824-T1	566.6	358
EOG09262MOO	Complete	FUN_003826-T1	343.1	316
EOG09262MXH	Complete	FUN_002155-T1	568.5	309
EOG09262N0U	Complete	FUN_007644-T1	404.8	295
EOG09262N10	Complete	FUN_001517-T1	311.2	282
EOG09262N3C	Complete	FUN_007123-T1	707.7	341
EOG09262N47	Complete	FUN_006722-T1	258.5	283
EOG09262N5O	Complete	FUN_001010-T1	761.0	626
EOG09262NB1	Complete	FUN_003753-T1	342.2	299
EOG09262NIR	Complete	FUN_009161-T1	227.8	234
EOG09262NNS	Complete	FUN_002240-T1	82.7	160
EOG09262O0R	Complete	FUN_004450-T1	334.1	317
EOG09262OJ4	Complete	FUN_008788-T1	489.7	343
EOG09262OLP	Complete	FUN_000971-T1	209.7	285
EOG09262OX9	Complete	FUN_003333-T1	485.7	330
EOG09262P1W	Complete	FUN_010156-T1	546.4	392
EOG09262PAY	Complete	FUN_001516-T1	328.3	256
EOG09262PIH	Complete	FUN_008015-T1	655.2	345
EOG09262PMC	Complete	FUN_006612-T1	752.0	879
EOG09262POL	Complete	FUN_008685-T1	214.6	425
EOG09262PPU	Complete	FUN_006321-T1	608.5	398
EOG09262PZ9	Fragmented	FUN_010765-T1	354.1	220
EOG09262Q6S	Complete	FUN_008669-T1	423.6	271
EOG09262Q8D	Complete	FUN_000278-T1	570.1	311
EOG09262QJW	Complete	FUN_005315-T1	699.8	354
EOG09262QL6	Complete	FUN_004615-T1	293.9	278
EOG09262QRH	Complete	FUN_005055-T1	327.2	285
EOG09262QS5	Complete	FUN_006020-T1	498.3	348
EOG09262QTY	Complete	FUN_008923-T1	295.1	230
EOG09262R8O	Complete	FUN_003928-T1	329.2	250
EOG09262SI7	Complete	FUN_005494-T1	408.2	374
EOG09262SMG	Complete	FUN_004505-T1	267.1	302
EOG09262SR7	Complete	FUN_000988-T1	187.1	278
EOG09262SWJ	Fragmented	FUN_000916-T1	99.7	122
EOG09262TEV	Complete	FUN_006615-T1	106.3	157
EOG09262TO9	Complete	FUN_000757-T1	618.9	365
EOG09262TUR	Complete	FUN_007136-T1	293.9	279
EOG09262U7S	Complete	FUN_003095-T1	179.2	218
EOG09262UAS	Complete	FUN_005888-T1	327.7	279
EOG09262UB3	Complete	FUN_007015-T1	375.8	317
EOG09262UTQ	Complete	FUN_004488-T1	156.1	153
EOG09262V3O	Complete	FUN_008702-T1	411.9	254
EOG09262V8E	Complete	FUN_006887-T1	410.7	333
EOG09262V9N	Complete	FUN_000209-T1	140.1	147
EOG09262VOC	Complete	FUN_007772-T1	368.0	254
EOG09262VPD	Complete	FUN_005498-T1	408.8	271
EOG09262VQQ	Fragmented	FUN_005306-T1	284.0	148
EOG09262VVF	Complete	FUN_010110-T1	269.0	314
EOG09262W7C	Complete	FUN_000234-T1	465.6	277
EOG09262WFG	Complete	FUN_008020-T1	197.7	217
EOG09262WHU	Complete	FUN_002106-T1	255.7	256
EOG09262WQX	Complete	FUN_002983-T1	278.5	241
EOG09262WSH	Complete	FUN_009613-T1	208.6	266
EOG09262WXK	Fragmented	FUN_006856-T1	178.1	169
EOG09262X01	Complete	FUN_005676-T1	148.6	191
EOG09262X31	Complete	FUN_006173-T1	420.5	265
EOG09262X74	Complete	FUN_000107-T1	236.6	199
EOG09262X7T	Complete	FUN_002782-T1	289.5	261
EOG09262X8R	Complete	FUN_005548-T1	287.2	259
EOG09262XGK	Complete	FUN_006582-T1	364.1	299
EOG09262XMN	Complete	FUN_004857-T1	323.3	228
EOG09262XRU	Complete	FUN_007443-T1	388.2	311
EOG09262YAU	Complete	FUN_006776-T1	524.8	316
EOG09262YP5	Duplicated	FUN_003101-T1	292.2	231
EOG09262YP5	Duplicated	FUN_009285-T1	278.5	228
EOG09262YQG	Complete	FUN_002540-T1	237.8	268
EOG09262Z0M	Complete	FUN_003833-T1	490.1	342
EOG09262Z14	Complete	FUN_001493-T1	517.3	330
EOG09262Z2S	Complete	FUN_006890-T1	376.9	327
EOG09262ZZ8	Complete	FUN_004489-T1	137.2	160
EOG0926300R	Complete	FUN_011051-T1	287.6	299
EOG0926306O	Complete	FUN_000210-T1	170.1	171
EOG0926307V	Complete	FUN_008840-T1	297.3	283
EOG092630MJ	Complete	FUN_001817-T1	318.7	314
EOG092630N3	Complete	FUN_000960-T1	559.4	306
EOG092630UB	Complete	FUN_004134-T1	255.0	580
EOG092630YS	Complete	FUN_009323-T1	560.1	358
EOG0926310O	Complete	FUN_008109-T1	363.0	250
EOG0926312D	Complete	FUN_000595-T1	286.5	345
EOG0926315C	Complete	FUN_010843-T1	328.9	384
EOG092631IR	Complete	FUN_006651-T1	368.9	481
EOG092631ML	Complete	FUN_003153-T1	178.4	171
EOG092631MU	Complete	FUN_004836-T1	333.4	276
EOG092631QQ	Complete	FUN_005722-T1	412.6	234
EOG092631UM	Complete	FUN_009812-T1	473.0	278
EOG09263274	Complete	FUN_004298-T1	318.0	241
EOG092632FC	Complete	FUN_008606-T1	419.5	241
EOG092632TF	Complete	FUN_004190-T1	193.1	184
EOG092632WW	Complete	FUN_001704-T1	469.6	282
EOG092633QB	Missing
EOG092633US	Complete	FUN_004906-T1	474.5	288
EOG0926347K	Complete	FUN_008514-T1	302.5	251
EOG0926347W	Complete	FUN_001501-T1	563.2	305
EOG09263483	Complete	FUN_001708-T1	421.0	271
EOG092634B1	Complete	FUN_007167-T1	586.9	340
EOG092634B5	Complete	FUN_000415-T1	472.1	295
EOG092634G9	Complete	FUN_000723-T1	126.6	116
EOG092634M1	Complete	FUN_003593-T1	451.5	326
EOG092634MM	Complete	FUN_000909-T1	115.8	172
EOG092634ZL	Complete	FUN_002113-T1	162.4	208
EOG0926354S	Complete	FUN_007170-T1	613.5	334
EOG0926357F	Complete	FUN_009811-T1	358.6	277
EOG092635DF	Fragmented	FUN_011019-T1	189.4	200
EOG092635SS	Complete	FUN_009120-T1	153.4	169
EOG092635ST	Complete	FUN_008393-T1	215.7	202
EOG092635YY	Complete	FUN_002663-T1	631.6	328
EOG09263690	Complete	FUN_006998-T1	550.3	502
EOG0926369X	Complete	FUN_007006-T1	162.5	184
EOG092636T6	Complete	FUN_002688-T1	524.2	282
EOG092636Y6	Complete	FUN_003821-T1	703.3	450
EOG09263720	Complete	FUN_001722-T1	433.6	260
EOG0926374A	Complete	FUN_003090-T1	411.3	276
EOG09263760	Complete	FUN_005709-T1	232.8	203
EOG09263817	Complete	FUN_006237-T1	126.4	153
EOG0926384F	Complete	FUN_007785-T1	408.5	335
EOG0926386D	Complete	FUN_003813-T1	483.6	275
EOG0926388H	Fragmented	FUN_009772-T1	459.4	287
EOG092638AP	Complete	FUN_010955-T1	346.6	293
EOG092638CT	Complete	FUN_009932-T1	526.1	286
EOG092638EN	Complete	FUN_002274-T1	188.3	214
EOG092638RC	Complete	FUN_002026-T1	509.3	309
EOG092638XA	Complete	FUN_008523-T1	425.3	255
EOG0926390Q	Complete	FUN_010143-T1	269.9	252
EOG092639H5	Complete	FUN_002900-T1	366.3	276
EOG09263A3Y	Complete	FUN_007228-T1	205.4	287
EOG09263A5D	Complete	FUN_001857-T1	428.1	258
EOG09263A64	Missing
EOG09263AZP	Complete	FUN_008797-T1	113.0	155
EOG09263B7X	Complete	FUN_001316-T1	350.6	296
EOG09263BDA	Complete	FUN_003595-T1	218.7	189
EOG09263BE5	Complete	FUN_005337-T1	208.7	169
EOG09263BG5	Complete	FUN_005271-T1	516.9	313
EOG09263BGW	Complete	FUN_009305-T1	432.8	348
EOG09263C1V	Complete	FUN_005268-T1	389.9	310
EOG09263C4C	Complete	FUN_007915-T1	106.2	149
EOG09263C55	Complete	FUN_000359-T1	386.7	359
EOG09263CAC	Complete	FUN_001701-T1	196.5	158
EOG09263CAH	Complete	FUN_001803-T1	435.6	252
EOG09263CG2	Complete	FUN_007235-T1	148.8	192
EOG09263CG4	Complete	FUN_010562-T1	502.4	278
EOG09263CGP	Complete	FUN_000531-T1	234.2	193
EOG09263CLY	Complete	FUN_001877-T1	344.0	269
EOG09263CUQ	Complete	FUN_010835-T1	224.8	494
EOG09263CUU	Complete	FUN_000589-T1	393.4	343
EOG09263D2P	Complete	FUN_004398-T1	116.5	101
EOG09263DFA	Missing
EOG09263DQH	Fragmented	FUN_011309-T1	207.0	214
EOG09263E49	Complete	FUN_003252-T1	406.8	336
EOG09263E5F	Complete	FUN_001150-T1	556.4	473
EOG09263E87	Complete	FUN_000375-T1	322.5	225
EOG09263E9V	Complete	FUN_008602-T1	304.7	292
EOG09263EBB	Complete	FUN_008148-T1	376.0	262
EOG09263EDC	Complete	FUN_009557-T1	290.5	207
EOG09263EQZ	Complete	FUN_008413-T1	327.9	244
EOG09263EVJ	Complete	FUN_008714-T1	249.7	283
EOG09263F11	Complete	FUN_009665-T1	183.4	313
EOG09263F3I	Complete	FUN_006227-T1	273.0	171
EOG09263FAK	Complete	FUN_004510-T1	157.5	183
EOG09263FGN	Complete	FUN_003301-T1	257.8	202
EOG09263FKC	Complete	FUN_006315-T1	104.3	104
EOG09263FR7	Complete	FUN_000745-T1	226.8	177
EOG09263FTE	Complete	FUN_008299-T1	321.9	221
EOG09263G3M	Complete	FUN_002168-T1	429.0	278
EOG09263G4R	Complete	FUN_008478-T1	150.0	137
EOG09263GIG	Complete	FUN_008724-T1	379.5	370
EOG09263GSR	Complete	FUN_004040-T1	304.6	328
EOG09263GUT	Complete	FUN_006262-T1	321.6	255
EOG09263H0Y	Complete	FUN_000435-T1	369.4	307
EOG09263H5H	Fragmented	FUN_011240-T1	331.3	212
EOG09263HD8	Complete	FUN_004647-T1	403.1	238
EOG09263HE6	Complete	FUN_003233-T1	191.5	178
EOG09263HED	Complete	FUN_006090-T1	364.6	248
EOG09263HK2	Complete	FUN_005807-T1	176.8	238
EOG09263HYJ	Complete	FUN_005094-T1	350.5	258
EOG09263I4U	Complete	FUN_006978-T1	190.3	229
EOG09263I7I	Complete	FUN_000879-T1	510.2	284
EOG09263IMF	Complete	FUN_000108-T1	296.7	247
EOG09263IQ5	Complete	FUN_009640-T1	386.6	248
EOG09263IT0	Complete	FUN_008454-T1	405.1	254
EOG09263J3H	Complete	FUN_001442-T1	306.2	236
EOG09263J6Z	Complete	FUN_008601-T1	303.2	268
EOG09263J7D	Complete	FUN_009668-T1	278.9	202
EOG09263JCT	Complete	FUN_002292-T1	406.0	308
EOG09263JFQ	Complete	FUN_005976-T1	225.8	223
EOG09263JTO	Complete	FUN_000726-T1	470.4	253
EOG09263JW5	Complete	FUN_006893-T1	384.4	235
EOG09263JZO	Complete	FUN_003261-T1	319.2	250
EOG09263K05	Complete	FUN_001497-T1	216.5	199
EOG09263K45	Complete	FUN_005864-T1	256.0	199
EOG09263KB4	Complete	FUN_008992-T1	339.2	209
EOG09263KDI	Complete	FUN_005941-T1	432.7	302
EOG09263KEE	Complete	FUN_001871-T1	140.0	77
EOG09263KRO	Complete	FUN_007990-T1	400.2	252
EOG09263KVG	Complete	FUN_008936-T1	311.5	234
EOG09263KZJ	Complete	FUN_009326-T1	412.0	322
EOG09263L00	Complete	FUN_004120-T1	247.2	161
EOG09263L52	Fragmented	FUN_007107-T1	392.3	292
EOG09263L7Y	Complete	FUN_001500-T1	418.5	393
EOG09263L9T	Complete	FUN_000294-T1	169.8	180
EOG09263LNF	Complete	FUN_007037-T1	313.8	263
EOG09263LP3	Complete	FUN_009491-T1	328.9	242
EOG09263LR1	Complete	FUN_003141-T1	332.9	233
EOG09263M8W	Complete	FUN_007381-T1	336.3	270
EOG09263MEM	Complete	FUN_011221-T1	343.3	226
EOG09263MGE	Complete	FUN_010363-T1	397.5	235
EOG09263MIB	Complete	FUN_011010-T1	453.2	250
EOG09263MNN	Complete	FUN_004195-T1	238.3	311
EOG09263MR4	Complete	FUN_005080-T1	262.5	168
EOG09263NE7	Complete	FUN_005443-T1	287.8	254
EOG09263NXM	Complete	FUN_004049-T1	430.4	345
EOG09263OAE	Complete	FUN_004186-T1	318.4	275
EOG09263OCO	Complete	FUN_001136-T1	416.7	257
EOG09263OD3	Complete	FUN_008134-T1	232.1	182
EOG09263OQH	Complete	FUN_009318-T1	510.8	303
EOG09263OWL	Complete	FUN_005356-T1	237.8	177
EOG09263OXI	Fragmented	FUN_009123-T1	308.1	237
EOG09263OZR	Complete	FUN_002893-T1	362.7	617
EOG09263P17	Complete	FUN_011046-T1	140.8	95
EOG09263POH	Complete	FUN_010362-T1	422.6	278
EOG09263PWF	Complete	FUN_000163-T1	184.0	195
EOG09263PXH	Complete	FUN_007642-T1	404.2	260
EOG09263Q7N	Complete	FUN_005464-T1	245.7	209
EOG09263Q8J	Complete	FUN_005177-T1	467.4	284
EOG09263QB7	Complete	FUN_002353-T1	485.5	246
EOG09263QH4	Complete	FUN_005439-T1	364.2	221
EOG09263QPR	Complete	FUN_004479-T1	216.3	243
EOG09263QUM	Complete	FUN_001145-T1	312.3	263
EOG09263R4M	Complete	FUN_008006-T1	247.2	185
EOG09263R62	Complete	FUN_008453-T1	166.6	198
EOG09263RDD	Complete	FUN_008200-T1	325.1	221
EOG09263RF8	Complete	FUN_009788-T1	239.8	207
EOG09263ROQ	Complete	FUN_011086-T1	359.3	440
EOG09263RVR	Complete	FUN_006956-T1	455.4	264
EOG09263RW3	Complete	FUN_005319-T1	383.3	249
EOG09263RY2	Complete	FUN_006385-T1	120.1	109
EOG09263S1E	Missing
EOG09263S2P	Complete	FUN_002147-T1	265.6	254
EOG09263SFX	Complete	FUN_007737-T1	223.6	209
EOG09263SZM	Complete	FUN_008988-T1	326.9	230
EOG09263TQ5	Complete	FUN_007066-T1	383.0	267
EOG09263U08	Complete	FUN_006655-T1	221.6	266
EOG09263U71	Complete	FUN_000307-T1	155.7	165
EOG09263UAJ	Complete	FUN_003713-T1	369.9	318
EOG09263UCR	Complete	FUN_010975-T1	238.5	217
EOG09263ULA	Complete	FUN_002314-T1	393.3	273
EOG09263UN3	Complete	FUN_008251-T1	159.3	195
EOG09263UQF	Complete	FUN_006374-T1	164.6	142
EOG09263UWJ	Complete	FUN_001811-T1	254.3	232
EOG09263V60	Complete	FUN_004006-T1	226.9	174
EOG09263VOP	Complete	FUN_008907-T1	178.4	198
EOG09263W48	Fragmented	FUN_008829-T1	145.7	129
EOG09263W7L	Complete	FUN_010243-T1	294.4	214
EOG09263WB5	Complete	FUN_002357-T1	418.6	381
EOG09263WLB	Complete	FUN_003075-T1	252.5	179
EOG09263WM5	Complete	FUN_008673-T1	553.4	425
EOG09263WSS	Fragmented	FUN_004601-T1	268.9	161
EOG09263WWI	Complete	FUN_002795-T1	299.2	216
EOG09263WZ2	Complete	FUN_002246-T1	242.2	188
EOG09263X0V	Complete	FUN_002269-T1	370.8	309
EOG09263X1F	Complete	FUN_002205-T1	398.6	203
EOG09263X22	Complete	FUN_003055-T1	268.0	242
EOG09263X4B	Complete	FUN_000590-T1	282.2	198
EOG09263XN3	Complete	FUN_000854-T1	204.5	192
EOG09263XVS	Complete	FUN_003883-T1	239.6	224
EOG09263XZN	Complete	FUN_003893-T1	265.1	192
EOG09263Y3L	Complete	FUN_007966-T1	311.0	261
EOG09263YBT	Complete	FUN_007865-T1	241.1	190
EOG09263YFH	Complete	FUN_002172-T1	374.6	216
EOG09263YFX	Complete	FUN_004762-T1	316.7	220
EOG09263YUI	Complete	FUN_001875-T1	294.8	401
EOG09263Z41	Complete	FUN_005239-T1	257.1	245
EOG09263Z8I	Complete	FUN_008989-T1	270.7	182
EOG09263ZBF	Complete	FUN_007190-T1	428.1	233
EOG09263ZBJ	Complete	FUN_007996-T1	169.7	119
EOG09263ZSC	Complete	FUN_005517-T1	162.5	152
EOG09263ZW6	Complete	FUN_010221-T1	259.7	176
EOG0926400M	Complete	FUN_000064-T1	272.7	208
EOG0926407T	Complete	FUN_010256-T1	253.9	193
EOG092640BS	Complete	FUN_008745-T1	301.8	235
EOG092640ET	Complete	FUN_006205-T1	272.4	278
EOG092640IZ	Complete	FUN_007537-T1	316.6	211
EOG092640PR	Complete	FUN_002815-T1	276.2	399
EOG092640WA	Complete	FUN_007092-T1	92.0	157
EOG092640ZF	Complete	FUN_002877-T1	153.0	139
EOG0926419M	Complete	FUN_006451-T1	493.3	269
EOG092641A6	Complete	FUN_002631-T1	290.0	233
EOG092641G3	Complete	FUN_003236-T1	231.3	185
EOG092641K1	Complete	FUN_002012-T1	224.5	156
EOG092641M3	Complete	FUN_001880-T1	414.4	226
EOG092641UM	Complete	FUN_000319-T1	204.4	205
EOG0926420U	Complete	FUN_008212-T1	354.1	289
EOG0926423H	Complete	FUN_006860-T1	219.9	249
EOG0926425H	Complete	FUN_002542-T1	218.5	146
EOG09264272	Complete	FUN_002407-T1	283.7	197
EOG092642CB	Complete	FUN_002831-T1	273.0	199
EOG092642I5	Complete	FUN_002498-T1	229.9	230
EOG092642UD	Complete	FUN_000506-T1	195.5	190
EOG0926431P	Complete	FUN_002192-T1	278.2	216
EOG09264331	Complete	FUN_006428-T1	183.3	232
EOG0926436T	Complete	FUN_011026-T1	226.4	190
EOG09264398	Complete	FUN_002094-T1	292.1	213
EOG092643IE	Complete	FUN_002379-T1	153.0	147
EOG092643JW	Complete	FUN_002027-T1	128.2	153
EOG092643NE	Complete	FUN_000119-T1	104.9	96
EOG092643QM	Complete	FUN_007100-T1	113.4	159
EOG092643QW	Complete	FUN_005487-T1	207.9	157
EOG092643S6	Complete	FUN_001748-T1	238.4	192
EOG092643VB	Complete	FUN_006104-T1	321.1	201
EOG092643Y5	Complete	FUN_006626-T1	247.2	206
EOG09264441	Complete	FUN_003634-T1	346.9	197
EOG0926448Q	Complete	FUN_009456-T1	137.1	117
EOG092644DY	Complete	FUN_008519-T1	54.3	105
EOG092644K0	Complete	FUN_008414-T1	178.5	140
EOG092644N1	Complete	FUN_000762-T1	111.4	105
EOG092644O2	Complete	FUN_004311-T1	439.2	217
EOG092644TW	Complete	FUN_004415-T1	387.6	230
EOG092644WX	Complete	FUN_000634-T1	341.7	207
EOG092644X6	Fragmented	FUN_003103-T1	253.0	140
EOG092644Z6	Complete	FUN_006854-T1	268.9	183
EOG092644ZU	Complete	FUN_008263-T1	321.5	193
EOG0926457R	Complete	FUN_006799-T1	282.8	182
EOG0926458I	Complete	FUN_005535-T1	273.9	171
EOG092645G0	Complete	FUN_004100-T1	353.4	213
EOG092645L9	Complete	FUN_002784-T1	136.5	158
EOG092645LS	Complete	FUN_010341-T1	165.6	114
EOG092645MK	Complete	FUN_010813-T1	373.7	219
EOG092645OU	Complete	FUN_001685-T1	421.6	279
EOG092645QN	Complete	FUN_008520-T1	343.5	211
EOG092645TJ	Complete	FUN_007458-T1	278.9	225
