#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PHA62_007334-T1      -            477 4603at5125           -            744     2e-06   25.7   2.1   1   2   0.00018     0.025   12.2   0.5   539   638   131   243   120   251 0.66 PHA62_007334
PHA62_007334-T1      -            477 4603at5125           -            744     2e-06   25.7   2.1   2   2   0.00012     0.015   12.8   0.0   505   558   350   405   288   427 0.69 PHA62_007334
PHA62_000769-T1      -            512 4603at5125           -            744   3.2e-06   25.0   0.5   1   2      0.69        92    0.4   0.0   384   439    54   111    44   125 0.77 PHA62_000769
PHA62_000769-T1      -            512 4603at5125           -            744   3.2e-06   25.0   0.5   2   2   1.6e-07   2.1e-05   22.3   0.1   521   567   248   296   237   330 0.84 PHA62_000769
PHA62_008055-T1      -            554 4603at5125           -            744   3.7e-06   24.8   0.7   1   3      0.25        33    1.8   0.0   580   605   211   236   207   241 0.83 PHA62_008055
PHA62_008055-T1      -            554 4603at5125           -            744   3.7e-06   24.8   0.7   2   3   2.6e-05    0.0034   15.0   0.1   536   593   279   337   261   352 0.61 PHA62_008055
PHA62_008055-T1      -            554 4603at5125           -            744   3.7e-06   24.8   0.7   3   3     0.035       4.7    4.6   0.0   540   577   419   458   371   499 0.56 PHA62_008055
PHA62_002324-T1      -            349 4603at5125           -            744     4e-06   24.7   0.1   1   2    0.0016      0.22    9.0   0.0   530   602   110   182    77   193 0.75 PHA62_002324
PHA62_002324-T1      -            349 4603at5125           -            744     4e-06   24.7   0.1   2   2   6.4e-05    0.0085   13.7   0.0   524   555   250   284   220   293 0.83 PHA62_002324
PHA62_003841-T1      -            402 4603at5125           -            744   4.3e-06   24.6   0.1   1   3    0.0004     0.054   11.0   0.1   592   675    68   151    50   156 0.77 PHA62_003841
PHA62_003841-T1      -            402 4603at5125           -            744   4.3e-06   24.6   0.1   2   3   0.00069     0.092   10.3   0.0   578   633   188   244   167   251 0.79 PHA62_003841
PHA62_003841-T1      -            402 4603at5125           -            744   4.3e-06   24.6   0.1   3   3       2.8   3.7e+02   -1.7   0.0   423   446   287   310   281   313 0.86 PHA62_003841
PHA62_005372-T1      -            611 4603at5125           -            744     1e-05   23.3   0.0   1   1   1.3e-07   1.7e-05   22.6   0.0   562   653   130   223    66   244 0.78 PHA62_005372
PHA62_010053-T1      -            661 4603at5125           -            744     3e-05   21.8   0.3   1   1     4e-07   5.3e-05   21.0   0.3   540   678   369   475   356   488 0.48 PHA62_010053
PHA62_010320-T1      -           1142 4603at5125           -            744   3.8e-05   21.5   0.0   1   1   4.3e-07   5.7e-05   20.9   0.0   523   567  1088  1134  1081  1138 0.85 PHA62_010320
PHA62_002384-T1      -            603 4603at5125           -            744     5e-05   21.0   5.2   1   2   4.6e-05    0.0062   14.1   2.3   548   679   309   445   299   458 0.76 PHA62_002384
PHA62_002384-T1      -            603 4603at5125           -            744     5e-05   21.0   5.2   2   2    0.0039      0.52    7.8   0.1   544   637   477   573   447   582 0.74 PHA62_002384
PHA62_004797-T1      -            842 4603at5125           -            744   5.2e-05   21.0   5.5   1   6   0.00011     0.014   12.9   0.0   411   498    51   144    20   159 0.71 PHA62_004797
PHA62_004797-T1      -            842 4603at5125           -            744   5.2e-05   21.0   5.5   2   6     0.029       3.9    4.9   0.0   500   561   182   253   173   263 0.55 PHA62_004797
PHA62_004797-T1      -            842 4603at5125           -            744   5.2e-05   21.0   5.5   3   6         5   6.7e+02   -2.5   0.0   623   638   318   333   293   349 0.67 PHA62_004797
PHA62_004797-T1      -            842 4603at5125           -            744   5.2e-05   21.0   5.5   4   6      0.29        38    1.6   0.1   524   561   403   445   393   483 0.77 PHA62_004797
PHA62_004797-T1      -            842 4603at5125           -            744   5.2e-05   21.0   5.5   5   6       3.9   5.2e+02   -2.1   0.0    60   119   483   542   473   557 0.78 PHA62_004797
PHA62_004797-T1      -            842 4603at5125           -            744   5.2e-05   21.0   5.5   6   6         3     4e+02   -1.8   0.0   483   501   710   729   696   748 0.75 PHA62_004797
PHA62_000721-T1      -           1638 4603at5125           -            744   0.00013   19.7   0.5   1   1   1.6e-06   0.00021   19.0   0.5   557   681   117   250    91   269 0.72 PHA62_000721
PHA62_006566-T1      -           1042 4603at5125           -            744   0.00025   18.8   0.3   1   2   9.7e-06    0.0013   16.4   0.1   509   599   111   201    28   210 0.74 PHA62_006566
PHA62_006566-T1      -           1042 4603at5125           -            744   0.00025   18.8   0.3   2   2         6     8e+02   -2.8   0.0   626   643   315   332   312   375 0.57 PHA62_006566
PHA62_008336-T1      -            644 4603at5125           -            744   0.00074   17.2   0.1   1   2   0.00076       0.1   10.1   0.0   391   448   412   472   394   511 0.85 PHA62_008336
PHA62_008336-T1      -            644 4603at5125           -            744   0.00074   17.2   0.1   2   2     0.034       4.6    4.7   0.0   397   446   529   582   515   589 0.64 PHA62_008336
PHA62_007162-T1      -            713 4603at5125           -            744   0.00079   17.1   0.3   1   1   1.3e-05    0.0018   15.9   0.3   477   608    71   202    14   206 0.80 PHA62_007162
PHA62_002474-T1      -            464 4603at5125           -            744    0.0011   16.7   1.0   1   2   1.4e-05    0.0019   15.9   0.1   526   602    24    99    12   107 0.82 PHA62_002474
PHA62_002474-T1      -            464 4603at5125           -            744    0.0011   16.7   1.0   2   2       2.6   3.5e+02   -1.6   0.1   388   443   177   234   166   243 0.78 PHA62_002474
PHA62_004207-T1      -            449 4603at5125           -            744    0.0011   16.6   0.4   1   3    0.0011      0.14    9.7   0.1   562   639     7    85     3   104 0.75 PHA62_004207
PHA62_004207-T1      -            449 4603at5125           -            744    0.0011   16.6   0.4   2   3      0.33        43    1.4   0.0   483   525    69   114    56   126 0.77 PHA62_004207
PHA62_004207-T1      -            449 4603at5125           -            744    0.0011   16.6   0.4   3   3      0.06         8    3.9   0.0   534   574   330   370   306   377 0.60 PHA62_004207
PHA62_010493-T1      -            446 4603at5125           -            744    0.0013   16.4   0.3   1   2   0.00016     0.021   12.4   0.2   434   607    79   266    69   286 0.57 PHA62_010493
PHA62_010493-T1      -            446 4603at5125           -            744    0.0013   16.4   0.3   2   2   0.00033     0.044   11.3   0.2   524   568   222   269   207   362 0.66 PHA62_010493
PHA62_006281-T1      -            489 4603at5125           -            744    0.0016   16.1   1.1   1   1   2.2e-05    0.0029   15.2   1.1   523   637   298   429   286   434 0.73 PHA62_006281
PHA62_005363-T1      -            571 4603at5125           -            744    0.0036   14.9   0.1   1   3      0.69        92    0.3   0.0   565   600    91   126    85   134 0.84 PHA62_005363
PHA62_005363-T1      -            571 4603at5125           -            744    0.0036   14.9   0.1   2   3    0.0021      0.29    8.6   0.0   622   648   220   246   199   255 0.84 PHA62_005363
PHA62_005363-T1      -            571 4603at5125           -            744    0.0036   14.9   0.1   3   3      0.35        47    1.3   0.0   425   463   317   355   275   386 0.66 PHA62_005363
PHA62_010492-T1      -            660 4603at5125           -            744    0.0039   14.8   0.1   1   2   0.00012     0.016   12.8   0.0   557   620   221   284   196   303 0.67 PHA62_010492
PHA62_010492-T1      -            660 4603at5125           -            744    0.0039   14.8   0.1   2   2       1.8   2.4e+02   -1.0   0.0   625   677   506   564   500   568 0.58 PHA62_010492
PHA62_005842-T1      -            371 4603at5125           -            744     0.013   13.1   0.1   1   1   0.00016     0.021   12.4   0.1   593   682   193   288   152   302 0.79 PHA62_005842
PHA62_006912-T1      -            876 4603at5125           -            744     0.013   13.1   5.5   1   3       2.4   3.2e+02   -1.4   0.0   623   655    97   129    93   135 0.58 PHA62_006912
PHA62_006912-T1      -            876 4603at5125           -            744     0.013   13.1   5.5   2   3     0.085        11    3.4   0.2   541   609   153   225   136   238 0.55 PHA62_006912
PHA62_006912-T1      -            876 4603at5125           -            744     0.013   13.1   5.5   3   3   0.00053     0.071   10.6   0.4   541   602   248   309   238   315 0.88 PHA62_006912
PHA62_009473-T1      -            498 4603at5125           -            744     0.014   13.0   0.1   1   2    0.0005     0.066   10.7   0.0   454   555    83   192    43   209 0.78 PHA62_009473
PHA62_009473-T1      -            498 4603at5125           -            744     0.014   13.0   0.1   2   2       1.7   2.2e+02   -0.9   0.0   547   561   424   438   415   466 0.53 PHA62_009473
PHA62_009669-T1      -            521 4603at5125           -            744     0.042   11.4   0.3   1   3     0.018       2.3    5.6   0.0   523   556   139   175   122   185 0.83 PHA62_009669
PHA62_009669-T1      -            521 4603at5125           -            744     0.042   11.4   0.3   2   3       2.9   3.8e+02   -1.7   0.0   650   678   248   279   237   296 0.56 PHA62_009669
PHA62_009669-T1      -            521 4603at5125           -            744     0.042   11.4   0.3   3   3      0.15        20    2.5   0.2   542   600   397   458   373   467 0.58 PHA62_009669
PHA62_008736-T1      -            237 4603at5125           -            744      0.11   10.0   0.0   1   1    0.0011      0.14    9.6   0.0   591   638    52   100    45   104 0.79 PHA62_008736
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/4603at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Cjavanica_Apopka_97.proteins.fa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Cjavanica_Apopka97/run_hypocreales_odb10/hmmer_output/initial_run_results/4603at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/4603at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Cjavanica_Apopka_97.proteins.fa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 14:56:42 2024
# [ok]
