# BUSCO version is: 2.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of species: 50, number of BUSCOs: 4494)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.9/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/CordycepsGenomes/CordycepscateniannulataFRD24/FunannotatePredict/annotate_misc/genome.proteins.fasta -o busco -l /home/zack/funannotate_db/hypocreales_odb10/ -m proteins -c 6 -sp aspergillus_nidulans
#
# Busco id	Status	Sequence	Score	Length
22103at5125	Complete	FRD24_004452-T1	768.5	431
22144at5125	Complete	FRD24_008919-T1	492.5	360
22154at5125	Complete	FRD24_002437-T1	656.9	451
22157at5125	Complete	FRD24_007119-T1	645.6	303
22162at5125	Complete	FRD24_009717-T1	523.3	310
22167at5125	Complete	FRD24_001916-T1	666.8	336
22178at5125	Complete	FRD24_005982-T1	918.0	443
2217at5125	Complete	FRD24_005422-T1	2167.7	1151
2219at5125	Complete	FRD24_002380-T1	1218.5	838
22201at5125	Complete	FRD24_003669-T1	863.2	500
22202at5125	Complete	FRD24_009393-T1	613.5	395
22209at5125	Complete	FRD24_009879-T1	302.3	415
2221at5125	Complete	FRD24_008507-T1	1917.0	920
22228at5125	Complete	FRD24_005376-T1	743.4	389
22241at5125	Complete	FRD24_003963-T1	664.9	362
22273at5125	Complete	FRD24_004521-T1	641.6	396
22284at5125	Complete	FRD24_009165-T1	830.0	422
22293at5125	Complete	FRD24_008601-T1	743.7	420
22299at5125	Complete	FRD24_004453-T1	672.7	295
22301at5125	Missing
22310at5125	Complete	FRD24_009613-T1	645.7	339
22316at5125	Complete	FRD24_009241-T1	802.3	398
22325at5125	Complete	FRD24_006522-T1	637.4	397
22330at5125	Complete	FRD24_005284-T1	464.8	390
22334at5125	Complete	FRD24_002312-T1	736.5	517
22357at5125	Complete	FRD24_007446-T1	564.9	356
2236at5125	Complete	FRD24_006792-T1	1986.7	1016
22382at5125	Fragmented	FRD24_000189-T1	90.9	83
22388at5125	Complete	FRD24_000986-T1	807.0	391
22413at5125	Complete	FRD24_000277-T1	733.4	449
2243at5125	Complete	FRD24_000906-T1	1570.5	838
22448at5125	Complete	FRD24_008258-T1	685.4	371
22459at5125	Complete	FRD24_003620-T1	636.3	319
22462at5125	Complete	FRD24_005583-T1	362.7	425
2247at5125	Complete	FRD24_004350-T1	1315.3	1067
2248at5125	Complete	FRD24_003281-T1	1686.8	1211
22498at5125	Complete	FRD24_000328-T1	690.3	422
22499at5125	Complete	FRD24_008169-T1	733.7	425
22502at5125	Complete	FRD24_000083-T1	725.3	430
22504at5125	Complete	FRD24_002737-T1	905.0	424
22506at5125	Complete	FRD24_004403-T1	701.8	385
2250at5125	Complete	FRD24_004429-T1	1222.4	1133
22514at5125	Complete	FRD24_008386-T1	605.0	558
22519at5125	Complete	FRD24_010039-T1	657.3	336
22534at5125	Complete	FRD24_009958-T1	687.2	381
2255at5125	Complete	FRD24_000370-T1	1869.3	1009
22583at5125	Complete	FRD24_004222-T1	849.3	407
22591at5125	Complete	FRD24_000783-T1	621.7	399
22614at5125	Complete	FRD24_003309-T1	812.4	561
22624at5125	Complete	FRD24_002049-T1	691.4	354
22627at5125	Complete	FRD24_005292-T1	784.0	389
22632at5125	Complete	FRD24_009111-T1	752.4	368
22656at5125	Complete	FRD24_008163-T1	339.4	397
22666at5125	Complete	FRD24_008750-T1	674.7	388
2266at5125	Complete	FRD24_005893-T1	1869.8	909
22672at5125	Complete	FRD24_006227-T1	736.1	380
22690at5125	Complete	FRD24_006253-T1	703.1	386
22697at5125	Complete	FRD24_007441-T1	672.2	405
22742at5125	Complete	FRD24_001483-T1	592.4	345
22782at5125	Complete	FRD24_004241-T1	772.7	414
22803at5125	Duplicated	FRD24_004979-T1	657.5	417
22803at5125	Duplicated	FRD24_005242-T1	664.9	445
22804at5125	Complete	FRD24_008928-T1	462.5	389
22810at5125	Complete	FRD24_008124-T1	797.4	371
22826at5125	Complete	FRD24_004512-T1	565.4	357
22834at5125	Complete	FRD24_009500-T1	760.3	398
22866at5125	Complete	FRD24_001018-T1	771.6	422
2286at5125	Complete	FRD24_002079-T1	1583.4	1017
22889at5125	Complete	FRD24_004027-T1	603.3	359
2290at5125	Complete	FRD24_000067-T1	1663.8	1061
22920at5125	Complete	FRD24_007055-T1	686.3	474
22923at5125	Complete	FRD24_008433-T1	298.2	352
22943at5125	Complete	FRD24_008701-T1	766.6	397
22957at5125	Complete	FRD24_003926-T1	801.0	446
22975at5125	Complete	FRD24_001302-T1	957.4	543
23000at5125	Complete	FRD24_002805-T1	785.3	391
2300at5125	Missing
23017at5125	Complete	FRD24_005906-T1	719.5	461
23022at5125	Complete	FRD24_008128-T1	315.7	288
2302at5125	Complete	FRD24_007071-T1	1065.5	608
23062at5125	Complete	FRD24_005124-T1	708.3	380
23068at5125	Complete	FRD24_007135-T1	714.0	398
23071at5125	Complete	FRD24_005882-T1	702.6	421
23075at5125	Complete	FRD24_003709-T1	564.3	393
23111at5125	Complete	FRD24_009648-T1	664.3	476
23129at5125	Complete	FRD24_001935-T1	844.9	387
23188at5125	Complete	FRD24_008743-T1	663.3	376
2318at5125	Complete	FRD24_006016-T1	1926.6	950
23199at5125	Complete	FRD24_008111-T1	729.9	345
23201at5125	Complete	FRD24_000934-T1	617.1	408
23210at5125	Complete	FRD24_004020-T1	766.3	465
23220at5125	Complete	FRD24_005852-T1	708.7	406
23259at5125	Complete	FRD24_000713-T1	680.3	364
23303at5125	Complete	FRD24_004816-T1	440.6	538
23319at5125	Complete	FRD24_000367-T1	765.2	464
23325at5125	Complete	FRD24_005345-T1	881.7	546
23327at5125	Complete	FRD24_008164-T1	642.2	605
23366at5125	Complete	FRD24_002122-T1	664.7	371
23387at5125	Complete	FRD24_009331-T1	609.5	385
23388at5125	Complete	FRD24_001531-T1	482.1	339
2338at5125	Complete	FRD24_009558-T1	1954.5	1048
23409at5125	Complete	FRD24_010414-T1	746.8	440
23414at5125	Complete	FRD24_002846-T1	667.5	433
23418at5125	Complete	FRD24_003368-T1	862.9	521
23440at5125	Complete	FRD24_002225-T1	565.7	378
23450at5125	Complete	FRD24_004498-T1	742.1	484
23466at5125	Complete	FRD24_004251-T1	711.2	362
23476at5125	Complete	FRD24_008143-T1	722.2	381
23483at5125	Complete	FRD24_010104-T1	767.3	390
23489at5125	Complete	FRD24_003001-T1	846.2	417
23496at5125	Complete	FRD24_001098-T1	762.4	424
23499at5125	Complete	FRD24_006760-T1	691.0	411
23513at5125	Complete	FRD24_001281-T1	706.8	393
23516at5125	Complete	FRD24_009260-T1	623.0	441
23518at5125	Complete	FRD24_006047-T1	507.1	403
23519at5125	Complete	FRD24_010057-T1	440.8	420
23524at5125	Complete	FRD24_004611-T1	830.0	402
23526at5125	Complete	FRD24_005086-T1	845.0	403
23542at5125	Complete	FRD24_006059-T1	542.7	367
23549at5125	Missing
23574at5125	Complete	FRD24_000141-T1	996.5	431
2358at5125	Complete	FRD24_000327-T1	1895.0	1008
23590at5125	Complete	FRD24_008425-T1	643.5	424
23601at5125	Complete	FRD24_002525-T1	703.4	440
23606at5125	Complete	FRD24_000625-T1	627.5	430
23613at5125	Fragmented	FRD24_008101-T1	518.2	368
23635at5125	Complete	FRD24_001605-T1	577.1	313
23653at5125	Complete	FRD24_003689-T1	411.8	282
2367at5125	Complete	FRD24_000581-T1	1576.2	1274
2368at5125	Complete	FRD24_007166-T1	1834.2	885
23697at5125	Complete	FRD24_003179-T1	658.5	398
23702at5125	Complete	FRD24_003117-T1	283.9	179
23710at5125	Complete	FRD24_000840-T1	625.2	340
23718at5125	Complete	FRD24_006244-T1	763.9	432
2371at5125	Complete	FRD24_006857-T1	1374.1	746
23725at5125	Complete	FRD24_004804-T1	888.1	886
23727at5125	Complete	FRD24_004056-T1	739.1	485
23733at5125	Complete	FRD24_002441-T1	289.8	367
2373at5125	Complete	FRD24_006270-T1	2073.6	977
2374at5125	Complete	FRD24_006683-T1	1935.3	968
23766at5125	Complete	FRD24_000123-T1	573.8	465
23768at5125	Complete	FRD24_008240-T1	680.8	416
23772at5125	Complete	FRD24_000571-T1	806.2	535
23776at5125	Complete	FRD24_006591-T1	748.0	504
23784at5125	Complete	FRD24_002978-T1	713.7	361
23788at5125	Complete	FRD24_007165-T1	896.9	439
23807at5125	Complete	FRD24_002117-T1	505.2	389
23840at5125	Complete	FRD24_008723-T1	753.6	401
23845at5125	Complete	FRD24_004700-T1	776.2	390
23846at5125	Complete	FRD24_004186-T1	670.0	375
23852at5125	Fragmented	FRD24_006608-T1	84.9	201
23869at5125	Complete	FRD24_006802-T1	663.9	424
23873at5125	Complete	FRD24_008777-T1	719.8	337
23889at5125	Complete	FRD24_007864-T1	640.3	401
23895at5125	Complete	FRD24_007802-T1	243.6	169
23901at5125	Complete	FRD24_004329-T1	621.7	374
23905at5125	Missing
23919at5125	Complete	FRD24_008841-T1	731.6	359
23921at5125	Complete	FRD24_010127-T1	629.2	478
23928at5125	Complete	FRD24_008057-T1	714.6	486
2392at5125	Complete	FRD24_002951-T1	2015.1	1063
23949at5125	Complete	FRD24_000693-T1	460.0	302
23951at5125	Complete	FRD24_007113-T1	718.4	364
2395at5125	Complete	FRD24_006648-T1	1403.5	815
23961at5125	Complete	FRD24_008481-T1	671.3	419
23987at5125	Complete	FRD24_000880-T1	704.8	373
23994at5125	Complete	FRD24_004062-T1	701.9	369
24010at5125	Complete	FRD24_008366-T1	763.3	395
24028at5125	Complete	FRD24_005014-T1	823.8	380
2402at5125	Complete	FRD24_000529-T1	1703.3	961
24034at5125	Complete	FRD24_006768-T1	798.3	404
24044at5125	Complete	FRD24_007101-T1	488.2	373
24046at5125	Complete	FRD24_000882-T1	567.0	357
24049at5125	Complete	FRD24_004115-T1	655.9	390
24051at5125	Complete	FRD24_000801-T1	262.6	271
24057at5125	Complete	FRD24_007460-T1	446.0	322
24063at5125	Complete	FRD24_000424-T1	700.4	506
24067at5125	Complete	FRD24_006969-T1	748.1	467
24080at5125	Complete	FRD24_008771-T1	633.3	360
24082at5125	Complete	FRD24_003202-T1	556.5	371
24102at5125	Complete	FRD24_002562-T1	884.2	374
24105at5125	Complete	FRD24_008162-T1	704.3	362
24119at5125	Complete	FRD24_010267-T1	812.7	426
24146at5125	Complete	FRD24_008039-T1	455.3	364
24150at5125	Complete	FRD24_006305-T1	319.1	336
24159at5125	Complete	FRD24_009418-T1	687.1	362
24215at5125	Complete	FRD24_007425-T1	769.3	367
24218at5125	Complete	FRD24_000602-T1	558.8	356
24252at5125	Complete	FRD24_002655-T1	920.4	469
24253at5125	Complete	FRD24_005529-T1	828.6	477
24256at5125	Missing
24259at5125	Fragmented	FRD24_005660-T1	388.7	286
24279at5125	Complete	FRD24_004140-T1	824.9	380
24287at5125	Complete	FRD24_004683-T1	803.7	372
24289at5125	Complete	FRD24_005733-T1	844.2	401
24298at5125	Complete	FRD24_005891-T1	633.8	511
24341at5125	Complete	FRD24_001252-T1	774.1	453
2434at5125	Complete	FRD24_007617-T1	1560.2	976
24358at5125	Complete	FRD24_004210-T1	796.7	512
24388at5125	Complete	FRD24_008564-T1	559.1	369
24393at5125	Complete	FRD24_004200-T1	614.3	390
24397at5125	Complete	FRD24_003452-T1	440.6	330
24418at5125	Complete	FRD24_004826-T1	688.9	364
24421at5125	Complete	FRD24_007362-T1	767.2	358
24426at5125	Complete	FRD24_009776-T1	680.7	382
24452at5125	Complete	FRD24_009644-T1	800.9	401
24468at5125	Complete	FRD24_007300-T1	482.7	427
24474at5125	Complete	FRD24_005174-T1	536.7	397
24487at5125	Complete	FRD24_002143-T1	773.8	368
24500at5125	Complete	FRD24_007865-T1	585.5	398
24504at5125	Complete	FRD24_007646-T1	607.1	403
24550at5125	Complete	FRD24_004540-T1	539.9	366
24563at5125	Complete	FRD24_000808-T1	774.8	570
2458at5125	Complete	FRD24_002630-T1	858.7	639
24592at5125	Complete	FRD24_006113-T1	714.7	434
24600at5125	Complete	FRD24_002913-T1	759.3	406
24606at5125	Complete	FRD24_001520-T1	752.5	337
24610at5125	Complete	FRD24_008186-T1	520.9	330
24624at5125	Complete	FRD24_004662-T1	719.1	335
24632at5125	Complete	FRD24_001416-T1	679.2	370
24639at5125	Complete	FRD24_001188-T1	771.1	411
2463at5125	Complete	FRD24_007604-T1	1297.3	886
24645at5125	Complete	FRD24_002067-T1	685.8	400
24647at5125	Complete	FRD24_008392-T1	609.7	422
24650at5125	Complete	FRD24_004681-T1	690.0	451
24654at5125	Complete	FRD24_001892-T1	753.0	431
24659at5125	Missing
24663at5125	Complete	FRD24_008516-T1	660.4	444
24674at5125	Complete	FRD24_008234-T1	389.3	204
24675at5125	Complete	FRD24_000223-T1	587.7	338
24694at5125	Complete	FRD24_009886-T1	620.3	347
246at5125	Complete	FRD24_005189-T1	3268.4	1843
24717at5125	Complete	FRD24_005819-T1	657.9	331
24722at5125	Complete	FRD24_001899-T1	808.5	370
24753at5125	Complete	FRD24_006784-T1	911.0	530
24758at5125	Complete	FRD24_009581-T1	814.4	495
24759at5125	Complete	FRD24_009560-T1	669.7	507
24768at5125	Complete	FRD24_008649-T1	855.0	389
24789at5125	Complete	FRD24_001500-T1	495.4	301
2478at5125	Complete	FRD24_005971-T1	1458.5	776
24838at5125	Complete	FRD24_002322-T1	795.9	400
24854at5125	Complete	FRD24_002344-T1	767.5	397
24870at5125	Complete	FRD24_001499-T1	788.9	355
24875at5125	Complete	FRD24_001971-T1	617.7	355
2487at5125	Complete	FRD24_002043-T1	1475.9	874
24925at5125	Complete	FRD24_005391-T1	706.1	361
24943at5125	Complete	FRD24_004749-T1	710.5	440
24944at5125	Complete	FRD24_006905-T1	610.9	424
24978at5125	Complete	FRD24_006861-T1	685.8	367
24990at5125	Complete	FRD24_000387-T1	569.6	459
25046at5125	Complete	FRD24_007746-T1	710.0	366
25074at5125	Complete	FRD24_007450-T1	732.4	426
25080at5125	Complete	FRD24_006569-T1	802.8	473
25084at5125	Complete	FRD24_003601-T1	779.0	467
25094at5125	Complete	FRD24_009994-T1	664.1	344
250at5125	Complete	FRD24_008381-T1	3541.5	2017
25104at5125	Complete	FRD24_000235-T1	681.0	430
25129at5125	Complete	FRD24_010241-T1	606.9	334
25139at5125	Complete	FRD24_000526-T1	774.2	376
25141at5125	Complete	FRD24_005328-T1	677.3	390
25163at5125	Complete	FRD24_009593-T1	791.2	431
25180at5125	Complete	FRD24_006116-T1	734.1	369
25210at5125	Complete	FRD24_004236-T1	374.2	228
25225at5125	Complete	FRD24_005503-T1	719.3	367
2522at5125	Complete	FRD24_002147-T1	1798.2	958
25233at5125	Complete	FRD24_009225-T1	761.7	368
2523at5125	Complete	FRD24_002990-T1	1840.9	1018
25273at5125	Complete	FRD24_000298-T1	710.5	377
25277at5125	Complete	FRD24_007586-T1	586.9	498
25278at5125	Complete	FRD24_009597-T1	836.9	583
25281at5125	Complete	FRD24_001229-T1	693.0	432
25302at5125	Complete	FRD24_001373-T1	847.3	395
2530at5125	Complete	FRD24_002042-T1	1777.2	1000
25330at5125	Complete	FRD24_002947-T1	634.2	341
25336at5125	Complete	FRD24_001256-T1	610.0	374
25352at5125	Complete	FRD24_005663-T1	729.5	423
25372at5125	Complete	FRD24_009732-T1	748.6	397
25388at5125	Complete	FRD24_000990-T1	410.2	322
25392at5125	Complete	FRD24_008758-T1	710.5	330
25394at5125	Complete	FRD24_000050-T1	642.8	331
25405at5125	Complete	FRD24_008956-T1	685.1	356
25419at5125	Complete	FRD24_008574-T1	546.9	295
25434at5125	Complete	FRD24_001445-T1	753.2	380
25446at5125	Complete	FRD24_004555-T1	459.7	294
25453at5125	Complete	FRD24_004704-T1	729.4	350
25458at5125	Complete	FRD24_010115-T1	696.8	344
25464at5125	Complete	FRD24_000670-T1	531.7	315
25466at5125	Complete	FRD24_005947-T1	221.0	283
25489at5125	Complete	FRD24_004142-T1	589.7	393
25494at5125	Complete	FRD24_002074-T1	545.4	410
25497at5125	Complete	FRD24_000910-T1	531.1	387
25502at5125	Complete	FRD24_010099-T1	447.9	385
25514at5125	Complete	FRD24_005620-T1	641.4	375
2551at5125	Complete	FRD24_002390-T1	1551.2	864
25527at5125	Complete	FRD24_010132-T1	752.4	420
25541at5125	Complete	FRD24_001907-T1	723.1	493
2554at5125	Complete	FRD24_010118-T1	1943.9	1069
25559at5125	Complete	FRD24_005597-T1	816.9	406
25587at5125	Complete	FRD24_001079-T1	749.8	584
2558at5125	Complete	FRD24_001481-T1	1317.6	873
25624at5125	Complete	FRD24_008390-T1	282.4	193
25626at5125	Complete	FRD24_010075-T1	834.8	601
2564at5125	Complete	FRD24_003154-T1	1902.4	995
25656at5125	Complete	FRD24_006250-T1	670.7	381
25662at5125	Complete	FRD24_005015-T1	607.5	395
25673at5125	Complete	FRD24_002361-T1	696.6	403
25687at5125	Complete	FRD24_000133-T1	658.2	347
25713at5125	Complete	FRD24_007468-T1	794.9	455
25740at5125	Complete	FRD24_009562-T1	564.2	376
25753at5125	Complete	FRD24_005179-T1	555.8	351
25756at5125	Complete	FRD24_005970-T1	637.2	398
25763at5125	Complete	FRD24_005737-T1	640.5	397
25773at5125	Complete	FRD24_007985-T1	739.1	361
25777at5125	Complete	FRD24_001506-T1	640.5	339
25785at5125	Complete	FRD24_010016-T1	673.8	353
25797at5125	Complete	FRD24_000822-T1	660.5	388
25802at5125	Complete	FRD24_008194-T1	679.5	349
25806at5125	Complete	FRD24_006213-T1	789.8	447
2580at5125	Complete	FRD24_010129-T1	165.6	323
25856at5125	Complete	FRD24_005634-T1	342.7	205
25890at5125	Complete	FRD24_008120-T1	751.7	466
25891at5125	Complete	FRD24_001552-T1	418.6	406
25900at5125	Complete	FRD24_005417-T1	585.8	335
25909at5125	Complete	FRD24_008288-T1	775.0	369
25931at5125	Complete	FRD24_008033-T1	755.3	384
25939at5125	Complete	FRD24_001415-T1	847.9	439
2593at5125	Complete	FRD24_006396-T1	1642.8	866
25944at5125	Complete	FRD24_007500-T1	555.8	363
25945at5125	Complete	FRD24_001378-T1	872.2	437
25990at5125	Complete	FRD24_001222-T1	539.8	311
25993at5125	Complete	FRD24_004216-T1	631.1	456
25997at5125	Complete	FRD24_005618-T1	545.8	441
259at5125	Complete	FRD24_001265-T1	3967.7	1966
26010at5125	Complete	FRD24_009082-T1	681.5	369
26012at5125	Complete	FRD24_000346-T1	552.0	340
26030at5125	Complete	FRD24_004887-T1	745.4	370
26041at5125	Complete	FRD24_004708-T1	850.5	380
26048at5125	Complete	FRD24_001883-T1	643.5	401
26051at5125	Complete	FRD24_005754-T1	531.8	288
2608at5125	Complete	FRD24_003950-T1	1655.1	1013
26091at5125	Complete	FRD24_000423-T1	527.4	382
26108at5125	Complete	FRD24_001455-T1	669.2	355
26140at5125	Complete	FRD24_006782-T1	576.3	359
26146at5125	Complete	FRD24_000193-T1	668.9	448
26151at5125	Complete	FRD24_008506-T1	682.8	363
26162at5125	Complete	FRD24_007259-T1	511.8	296
26183at5125	Complete	FRD24_005321-T1	724.4	331
26192at5125	Complete	FRD24_010008-T1	747.1	411
26204at5125	Complete	FRD24_008737-T1	797.0	357
2624at5125	Complete	FRD24_006359-T1	1399.7	817
2629at5125	Complete	FRD24_002959-T1	1889.1	880
26307at5125	Complete	FRD24_006984-T1	733.4	347
26308at5125	Complete	FRD24_004330-T1	768.9	356
26318at5125	Complete	FRD24_006268-T1	751.7	641
26337at5125	Complete	FRD24_007536-T1	634.4	367
26346at5125	Complete	FRD24_002300-T1	578.2	484
26378at5125	Complete	FRD24_001244-T1	678.9	328
26380at5125	Complete	FRD24_008049-T1	698.4	369
26387at5125	Complete	FRD24_004181-T1	748.2	379
26400at5125	Complete	FRD24_010094-T1	755.5	409
26406at5125	Complete	FRD24_002900-T1	496.1	377
26448at5125	Complete	FRD24_002659-T1	752.7	397
26450at5125	Complete	FRD24_004790-T1	650.5	385
26480at5125	Complete	FRD24_003177-T1	630.7	318
26514at5125	Missing
26540at5125	Complete	FRD24_009503-T1	459.1	310
26544at5125	Complete	FRD24_002710-T1	694.5	367
26557at5125	Complete	FRD24_010117-T1	704.2	388
26594at5125	Fragmented	FRD24_004687-T1	365.3	246
26624at5125	Complete	FRD24_001187-T1	604.9	344
26632at5125	Complete	FRD24_001551-T1	601.5	375
2665at5125	Complete	FRD24_009351-T1	1671.6	1079
26690at5125	Complete	FRD24_002354-T1	754.3	426
26695at5125	Complete	FRD24_008618-T1	535.5	405
26714at5125	Complete	FRD24_009174-T1	669.8	338
26732at5125	Complete	FRD24_002649-T1	311.9	436
26736at5125	Complete	FRD24_004557-T1	613.1	299
26740at5125	Complete	FRD24_001604-T1	837.6	367
26750at5125	Complete	FRD24_009297-T1	639.1	330
26752at5125	Complete	FRD24_008880-T1	620.1	342
26754at5125	Complete	FRD24_006685-T1	643.9	358
26779at5125	Complete	FRD24_006237-T1	366.1	328
26789at5125	Complete	FRD24_005114-T1	613.2	333
26811at5125	Complete	FRD24_008640-T1	829.8	384
26822at5125	Complete	FRD24_002333-T1	800.9	423
26826at5125	Complete	FRD24_005196-T1	671.9	379
26840at5125	Complete	FRD24_002059-T1	678.0	356
26866at5125	Complete	FRD24_007177-T1	666.6	348
26873at5125	Complete	FRD24_003892-T1	782.8	397
26877at5125	Complete	FRD24_001218-T1	528.3	337
26882at5125	Complete	FRD24_002440-T1	782.4	422
26883at5125	Complete	FRD24_002856-T1	797.3	415
26893at5125	Complete	FRD24_002733-T1	678.5	499
26904at5125	Complete	FRD24_007890-T1	650.4	339
26907at5125	Complete	FRD24_004365-T1	499.5	250
26923at5125	Complete	FRD24_008666-T1	348.6	290
26937at5125	Complete	FRD24_010257-T1	658.5	434
26946at5125	Complete	FRD24_006471-T1	544.6	309
26979at5125	Complete	FRD24_005116-T1	763.4	442
26at5125	Complete	FRD24_002788-T1	7883.6	3797
27016at5125	Complete	FRD24_000789-T1	628.3	357
27019at5125	Complete	FRD24_000186-T1	687.5	401
27024at5125	Complete	FRD24_004860-T1	528.7	425
2702at5125	Complete	FRD24_008135-T1	2138.1	1131
27039at5125	Complete	FRD24_006779-T1	689.5	333
27056at5125	Complete	FRD24_001014-T1	719.7	464
2707at5125	Complete	FRD24_006990-T1	1740.7	942
27083at5125	Complete	FRD24_003914-T1	714.1	362
27092at5125	Complete	FRD24_006142-T1	744.6	391
27094at5125	Complete	FRD24_007294-T1	585.7	387
270at5125	Complete	FRD24_001241-T1	3138.8	1774
27107at5125	Complete	FRD24_001240-T1	784.1	405
27113at5125	Complete	FRD24_008343-T1	438.6	371
27123at5125	Complete	FRD24_006048-T1	454.7	251
27133at5125	Complete	FRD24_007263-T1	676.8	340
27143at5125	Complete	FRD24_002510-T1	693.2	415
2715at5125	Complete	FRD24_007542-T1	1842.6	1139
27188at5125	Complete	FRD24_004635-T1	629.7	355
27192at5125	Complete	FRD24_002785-T1	556.6	356
27196at5125	Complete	FRD24_008206-T1	773.0	416
27199at5125	Complete	FRD24_004462-T1	760.5	388
27211at5125	Missing
27226at5125	Fragmented	FRD24_007387-T1	96.1	96
27232at5125	Complete	FRD24_008735-T1	760.2	494
27247at5125	Complete	FRD24_004293-T1	578.2	347
27253at5125	Complete	FRD24_009734-T1	633.9	352
27256at5125	Complete	FRD24_003954-T1	519.0	306
2728at5125	Complete	FRD24_009453-T1	1607.9	857
27291at5125	Complete	FRD24_001131-T1	671.0	337
27310at5125	Complete	FRD24_000292-T1	580.6	367
27317at5125	Complete	FRD24_007224-T1	657.3	380
27319at5125	Complete	FRD24_010515-T1	561.6	349
27323at5125	Complete	FRD24_004355-T1	424.0	335
27352at5125	Complete	FRD24_002680-T1	685.4	373
27375at5125	Complete	FRD24_006808-T1	554.4	374
27377at5125	Complete	FRD24_008739-T1	703.8	457
27383at5125	Missing
27428at5125	Complete	FRD24_009142-T1	630.2	333
27434at5125	Complete	FRD24_008957-T1	538.0	338
27442at5125	Complete	FRD24_007155-T1	759.6	376
2749at5125	Complete	FRD24_003882-T1	1862.0	993
27520at5125	Complete	FRD24_006647-T1	800.0	361
27530at5125	Complete	FRD24_001691-T1	760.0	341
2753at5125	Complete	FRD24_003581-T1	1200.4	725
27542at5125	Complete	FRD24_005654-T1	509.4	318
27572at5125	Complete	FRD24_002742-T1	684.2	325
27577at5125	Complete	FRD24_002426-T1	489.1	297
27597at5125	Complete	FRD24_003805-T1	697.9	370
27606at5125	Complete	FRD24_008418-T1	472.9	355
2761at5125	Complete	FRD24_001250-T1	1762.4	895
27629at5125	Complete	FRD24_006102-T1	690.4	337
27636at5125	Complete	FRD24_001108-T1	688.8	394
27659at5125	Complete	FRD24_005746-T1	453.4	295
27675at5125	Complete	FRD24_002436-T1	570.1	333
27695at5125	Complete	FRD24_007178-T1	722.1	330
27696at5125	Complete	FRD24_000479-T1	626.2	360
27699at5125	Complete	FRD24_002592-T1	240.7	300
27701at5125	Complete	FRD24_000854-T1	528.8	267
27780at5125	Complete	FRD24_005998-T1	662.7	306
27783at5125	Complete	FRD24_008037-T1	745.2	391
2778at5125	Complete	FRD24_005782-T1	1295.6	770
27798at5125	Complete	FRD24_001630-T1	561.7	380
27826at5125	Complete	FRD24_004479-T1	630.5	329
27881at5125	Complete	FRD24_002462-T1	754.4	342
27888at5125	Complete	FRD24_008635-T1	472.7	310
27911at5125	Complete	FRD24_010529-T1	651.5	395
27925at5125	Complete	FRD24_005195-T1	652.1	335
27933at5125	Complete	FRD24_001674-T1	651.2	373
27937at5125	Complete	FRD24_007373-T1	651.5	383
27943at5125	Complete	FRD24_005992-T1	719.7	385
2794at5125	Complete	FRD24_005130-T1	1514.7	931
27990at5125	Complete	FRD24_000156-T1	572.0	331
28002at5125	Complete	FRD24_006073-T1	585.8	371
28020at5125	Complete	FRD24_006006-T1	733.1	458
28021at5125	Fragmented	FRD24_001196-T1	368.8	211
28035at5125	Complete	FRD24_003846-T1	644.6	334
28048at5125	Complete	FRD24_004235-T1	524.9	348
28064at5125	Complete	FRD24_004655-T1	815.3	613
28091at5125	Missing
28108at5125	Complete	FRD24_006874-T1	657.6	365
28113at5125	Complete	FRD24_000469-T1	725.6	419
28114at5125	Complete	FRD24_006013-T1	633.1	376
28121at5125	Complete	FRD24_000194-T1	640.9	474
28123at5125	Complete	FRD24_002516-T1	864.0	460
28130at5125	Complete	FRD24_000998-T1	659.6	333
28142at5125	Complete	FRD24_009921-T1	648.2	663
28149at5125	Complete	FRD24_007947-T1	443.6	309
28155at5125	Complete	FRD24_007779-T1	644.5	430
28162at5125	Complete	FRD24_002948-T1	542.8	285
281at5125	Fragmented	FRD24_002475-T1	2491.6	1457
28218at5125	Complete	FRD24_010289-T1	664.3	376
2822at5125	Complete	FRD24_007602-T1	1686.0	889
28239at5125	Complete	FRD24_006032-T1	689.0	344
28249at5125	Complete	FRD24_010281-T1	527.5	311
28257at5125	Complete	FRD24_007811-T1	562.5	363
28258at5125	Complete	FRD24_006744-T1	559.0	354
28262at5125	Complete	FRD24_005689-T1	638.9	380
2826at5125	Complete	FRD24_009099-T1	1461.3	1102
28281at5125	Complete	FRD24_002771-T1	622.2	296
28285at5125	Complete	FRD24_007103-T1	276.1	207
28286at5125	Complete	FRD24_004696-T1	615.7	336
28296at5125	Complete	FRD24_006225-T1	678.8	368
28302at5125	Complete	FRD24_005966-T1	543.0	323
28307at5125	Complete	FRD24_008153-T1	892.4	516
28345at5125	Complete	FRD24_001020-T1	607.6	354
28346at5125	Complete	FRD24_000714-T1	559.6	346
28367at5125	Complete	FRD24_008454-T1	288.5	367
28396at5125	Complete	FRD24_002618-T1	416.3	306
28431at5125	Complete	FRD24_006720-T1	478.0	359
