# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/GENOMES/TrichodermaReesei_QM6a/FunannotatePredict/annotate_misc/genome.proteins.fasta -o busco -l /home/zack/funannotate_db/dikarya/ -m proteins -c 4 -sp aspergillus_nidulans
#
# Busco id	Status	Sequence	Score	Length
EOG09261XGL	Complete	FUN_008644-T1	447.9	326
EOG09261XNJ	Complete	FUN_006691-T1	865.5	475
EOG09261XNU	Complete	FUN_004073-T1	705.1	579
EOG09261XZ6	Complete	FUN_005709-T1	541.0	422
EOG09261Y04	Complete	FUN_001068-T1	714.6	366
EOG09261YGB	Complete	FUN_009016-T1	418.3	413
EOG09261YLQ	Complete	FUN_000793-T1	486.3	280
EOG09261YRA	Complete	FUN_000663-T1	380.1	383
EOG09261YV6	Duplicated	FUN_000848-T1	487.1	447
EOG09261YV6	Duplicated	FUN_005541-T1	550.4	490
EOG09261ZFN	Complete	FUN_005214-T1	598.8	355
EOG09261ZI1	Complete	FUN_002533-T1	471.1	319
EOG09261ZJR	Complete	FUN_009159-T1	719.2	558
EOG09261ZPW	Complete	FUN_003158-T1	515.3	377
EOG09261ZXZ	Complete	FUN_005977-T1	406.7	341
EOG092620CR	Complete	FUN_004748-T1	415.0	381
EOG092620E4	Complete	FUN_000242-T1	783.2	429
EOG092620EL	Complete	FUN_008146-T1	665.0	427
EOG092620FM	Complete	FUN_008081-T1	211.7	209
EOG092620IA	Complete	FUN_001552-T1	506.0	510
EOG092620U5	Complete	FUN_000032-T1	299.2	266
EOG092620V3	Complete	FUN_001225-T1	177.7	175
EOG0926213Q	Complete	FUN_000446-T1	345.5	258
EOG0926213Z	Complete	FUN_004054-T1	475.8	408
EOG092621CK	Complete	FUN_004224-T1	314.9	222
EOG092621CP	Complete	FUN_001661-T1	570.5	418
EOG092621F2	Complete	FUN_006667-T1	444.0	386
EOG092621GA	Complete	FUN_004031-T1	433.9	374
EOG092621GY	Complete	FUN_001003-T1	270.9	357
EOG092621S9	Fragmented	FUN_005379-T1	626.1	358
EOG092621X3	Complete	FUN_000266-T1	446.0	468
EOG092621YU	Complete	FUN_000744-T1	533.5	403
EOG092621ZV	Complete	FUN_007761-T1	331.8	296
EOG0926229Z	Complete	FUN_002612-T1	379.2	314
EOG09262341	Complete	FUN_008358-T1	140.9	162
EOG0926235L	Complete	FUN_003244-T1	518.8	389
EOG09262387	Complete	FUN_005759-T1	606.6	437
EOG092623WR	Complete	FUN_001571-T1	194.7	289
EOG0926248P	Complete	FUN_008056-T1	493.6	437
EOG0926248W	Complete	FUN_006936-T1	1541.6	1395
EOG092624JL	Complete	FUN_001438-T1	278.5	304
EOG092624KK	Complete	FUN_001570-T1	583.5	350
EOG092624RX	Complete	FUN_009180-T1	480.0	344
EOG092624SJ	Complete	FUN_005297-T1	450.4	312
EOG092624UF	Complete	FUN_004759-T1	547.6	381
EOG092624X0	Complete	FUN_005575-T1	400.9	341
EOG09262516	Complete	FUN_002556-T1	881.4	476
EOG0926251E	Complete	FUN_007775-T1	722.5	457
EOG09262528	Complete	FUN_000132-T1	434.5	324
EOG092625AX	Complete	FUN_009200-T1	308.1	210
EOG092625OH	Complete	FUN_007717-T1	405.8	336
EOG092625P1	Complete	FUN_006119-T1	499.7	351
EOG092625U6	Complete	FUN_001462-T1	216.8	243
EOG09262645	Complete	FUN_000738-T1	402.6	334
EOG092626EQ	Complete	FUN_008500-T1	372.1	240
EOG092626HU	Complete	FUN_006406-T1	551.0	390
EOG09262739	Complete	FUN_004504-T1	608.1	372
EOG0926273Q	Complete	FUN_005624-T1	734.3	352
EOG092627F1	Complete	FUN_001219-T1	545.1	346
EOG092627XA	Complete	FUN_002747-T1	497.9	361
EOG092628A0	Complete	FUN_006771-T1	333.6	344
EOG092628FW	Complete	FUN_001521-T1	276.4	214
EOG092628HC	Complete	FUN_001396-T1	252.6	187
EOG092628LW	Complete	FUN_007844-T1	327.1	320
EOG092628SP	Complete	FUN_001172-T1	295.1	229
EOG09262914	Complete	FUN_003955-T1	523.0	297
EOG092629FB	Complete	FUN_008325-T1	489.2	354
EOG092629RT	Complete	FUN_007157-T1	410.3	410
EOG092629U5	Complete	FUN_002485-T1	197.7	152
EOG092629WA	Complete	FUN_003836-T1	312.5	282
EOG092629WJ	Complete	FUN_005485-T1	495.1	488
EOG092629ZN	Complete	FUN_003487-T1	352.1	350
EOG09262A65	Fragmented	FUN_002746-T1	340.5	222
EOG09262A6N	Complete	FUN_002272-T1	447.3	293
EOG09262A8G	Complete	FUN_003613-T1	574.6	348
EOG09262B1U	Complete	FUN_000333-T1	332.3	290
EOG09262BCZ	Complete	FUN_004660-T1	505.2	488
EOG09262BHE	Complete	FUN_003984-T1	465.7	277
EOG09262BVA	Complete	FUN_005522-T1	277.8	332
EOG09262C5Z	Complete	FUN_000243-T1	317.2	289
EOG09262CA4	Complete	FUN_004448-T1	594.9	422
EOG09262CBI	Complete	FUN_001619-T1	598.8	371
EOG09262CDO	Complete	FUN_006916-T1	737.7	372
EOG09262CMP	Complete	FUN_002675-T1	603.5	396
EOG09262CO6	Complete	FUN_006482-T1	741.7	389
EOG09262CUO	Complete	FUN_000879-T1	437.5	264
EOG09262CXO	Complete	FUN_006797-T1	443.0	356
EOG09262D0D	Complete	FUN_004714-T1	502.8	454
EOG09262D4G	Complete	FUN_000222-T1	154.0	137
EOG09262DC1	Complete	FUN_001734-T1	610.1	434
EOG09262DKA	Complete	FUN_003794-T1	479.0	319
EOG09262DPL	Complete	FUN_005951-T1	237.4	264
EOG09262DUV	Complete	FUN_006594-T1	529.3	301
EOG09262E3Q	Complete	FUN_003113-T1	218.4	374
EOG09262E4Q	Complete	FUN_004542-T1	702.4	389
EOG09262E4T	Complete	FUN_004684-T1	222.7	231
EOG09262E7I	Complete	FUN_006705-T1	690.2	531
EOG09262E7W	Complete	FUN_006145-T1	216.8	265
EOG09262E98	Complete	FUN_003124-T1	994.1	616
EOG09262ESR	Complete	FUN_001967-T1	514.5	340
EOG09262F22	Complete	FUN_005779-T1	691.4	380
EOG09262F7P	Complete	FUN_006673-T1	328.0	275
EOG09262FE3	Complete	FUN_006684-T1	203.4	148
EOG09262FJB	Complete	FUN_003164-T1	261.2	250
EOG09262FW1	Complete	FUN_006753-T1	341.5	238
EOG09262G8Y	Complete	FUN_004427-T1	266.4	284
EOG09262GLP	Complete	FUN_008741-T1	212.2	311
EOG09262GNE	Complete	FUN_002007-T1	345.9	282
EOG09262GVX	Complete	FUN_003660-T1	583.3	386
EOG09262GWQ	Complete	FUN_002126-T1	410.1	283
EOG09262GXD	Complete	FUN_000852-T1	567.4	341
EOG09262H1X	Complete	FUN_007101-T1	537.1	377
EOG09262H34	Complete	FUN_005851-T1	238.7	281
EOG09262H50	Complete	FUN_000304-T1	294.9	247
EOG09262HA6	Complete	FUN_003203-T1	574.3	358
EOG09262HKC	Complete	FUN_006683-T1	211.5	269
EOG09262HP3	Complete	FUN_008634-T1	389.9	253
EOG09262HQM	Complete	FUN_001255-T1	141.6	148
EOG09262I0R	Complete	FUN_000617-T1	358.6	286
EOG09262I5I	Complete	FUN_005620-T1	684.4	446
EOG09262ILV	Complete	FUN_007910-T1	425.7	285
EOG09262IP2	Complete	FUN_004563-T1	365.9	245
EOG09262IY3	Complete	FUN_000887-T1	267.7	285
EOG09262IZ6	Complete	FUN_002874-T1	553.3	297
EOG09262IZO	Complete	FUN_006952-T1	555.7	358
EOG09262J7K	Complete	FUN_002178-T1	325.1	237
EOG09262JAT	Complete	FUN_003241-T1	308.4	243
EOG09262JRP	Complete	FUN_005852-T1	371.5	313
EOG09262JWJ	Complete	FUN_001964-T1	543.4	323
EOG09262JZK	Complete	FUN_000921-T1	477.0	299
EOG09262JZW	Complete	FUN_000131-T1	351.8	299
EOG09262K67	Complete	FUN_005507-T1	259.7	199
EOG09262K8C	Complete	FUN_005451-T1	266.0	201
EOG09262K8L	Complete	FUN_006942-T1	314.0	255
EOG09262K9A	Complete	FUN_004254-T1	354.6	275
EOG09262KJA	Complete	FUN_003229-T1	479.5	350
EOG09262KN8	Complete	FUN_004052-T1	588.9	600
EOG09262KUJ	Complete	FUN_000946-T1	513.1	282
EOG09262KVB	Complete	FUN_004329-T1	439.8	278
EOG09262KXK	Complete	FUN_005649-T1	518.0	294
EOG09262KZ3	Complete	FUN_004040-T1	411.0	360
EOG09262L1P	Complete	FUN_006995-T1	630.3	371
EOG09262LI4	Complete	FUN_007121-T1	352.3	275
EOG09262LQT	Complete	FUN_009199-T1	315.6	331
EOG09262LYR	Complete	FUN_005136-T1	767.1	393
EOG09262M0W	Complete	FUN_004220-T1	556.1	275
EOG09262M2J	Complete	FUN_005651-T1	383.5	247
EOG09262M7B	Complete	FUN_007643-T1	372.7	292
EOG09262MEK	Complete	FUN_003557-T1	687.3	349
EOG09262MFL	Complete	FUN_002694-T1	324.6	291
EOG09262MJW	Complete	FUN_003119-T1	562.3	362
EOG09262MOO	Complete	FUN_003128-T1	341.6	334
EOG09262MXH	Complete	FUN_007423-T1	555.4	309
EOG09262N0U	Complete	FUN_003866-T1	405.4	282
EOG09262N10	Complete	FUN_008937-T1	312.5	277
EOG09262N3C	Complete	FUN_003294-T1	708.0	341
EOG09262N47	Complete	FUN_006769-T1	283.5	255
EOG09262N5O	Complete	FUN_002354-T1	750.0	596
EOG09262NB1	Complete	FUN_001744-T1	348.0	298
EOG09262NIR	Complete	FUN_008687-T1	229.6	232
EOG09262NNS	Complete	FUN_004598-T1	88.2	159
EOG09262O0R	Complete	FUN_005905-T1	332.7	315
EOG09262OJ4	Complete	FUN_004216-T1	496.2	355
EOG09262OLP	Complete	FUN_000466-T1	212.4	322
EOG09262OX9	Complete	FUN_003741-T1	488.4	329
EOG09262P1W	Complete	FUN_008493-T1	542.7	395
EOG09262PAY	Complete	FUN_008939-T1	335.0	256
EOG09262PIH	Complete	FUN_000495-T1	636.8	345
EOG09262PMC	Complete	FUN_006944-T1	766.6	870
EOG09262POL	Complete	FUN_005285-T1	209.5	478
EOG09262PPU	Complete	FUN_001069-T1	619.2	371
EOG09262PZ9	Complete	FUN_005452-T1	511.9	375
EOG09262Q6S	Complete	FUN_001134-T1	432.2	285
EOG09262Q8D	Complete	FUN_005220-T1	570.5	309
EOG09262QJW	Complete	FUN_001300-T1	701.9	353
EOG09262QL6	Complete	FUN_005705-T1	293.3	269
EOG09262QRH	Complete	FUN_007199-T1	345.4	253
EOG09262QS5	Complete	FUN_004163-T1	497.1	338
EOG09262QTY	Complete	FUN_003004-T1	296.7	230
EOG09262R8O	Complete	FUN_008763-T1	329.2	279
EOG09262SI7	Complete	FUN_002205-T1	424.0	376
EOG09262SMG	Complete	FUN_006842-T1	307.3	334
EOG09262SR7	Complete	FUN_008984-T1	187.7	280
EOG09262SWJ	Complete	FUN_001270-T1	168.4	153
EOG09262TEV	Complete	FUN_006948-T1	74.8	130
EOG09262TO9	Complete	FUN_003907-T1	622.8	365
EOG09262TUR	Complete	FUN_007892-T1	296.9	277
EOG09262U7S	Complete	FUN_000077-T1	196.4	222
EOG09262UAS	Complete	FUN_008532-T1	324.7	278
EOG09262UB3	Complete	FUN_000828-T1	368.4	313
EOG09262UTQ	Complete	FUN_006857-T1	158.5	155
EOG09262V3O	Complete	FUN_007825-T1	414.3	256
EOG09262V8E	Complete	FUN_004237-T1	422.9	333
EOG09262V9N	Complete	FUN_001447-T1	138.6	143
EOG09262VOC	Complete	FUN_004474-T1	363.4	254
EOG09262VPD	Complete	FUN_008917-T1	411.6	270
EOG09262VQQ	Fragmented	FUN_001523-T1	279.7	148
EOG09262VVF	Complete	FUN_005621-T1	274.2	280
EOG09262W7C	Complete	FUN_001104-T1	469.9	277
EOG09262WFG	Complete	FUN_002337-T1	239.1	227
EOG09262WHU	Complete	FUN_005412-T1	259.2	243
EOG09262WQX	Complete	FUN_008838-T1	283.8	240
EOG09262WSH	Complete	FUN_002841-T1	208.6	337
EOG09262WXK	Complete	FUN_000149-T1	204.4	207
EOG09262X01	Complete	FUN_003989-T1	165.3	187
EOG09262X31	Complete	FUN_000965-T1	422.9	269
EOG09262X74	Complete	FUN_007771-T1	229.2	196
EOG09262X7T	Complete	FUN_003942-T1	283.7	249
EOG09262X8R	Complete	FUN_008403-T1	294.1	250
EOG09262XGK	Complete	FUN_007159-T1	380.6	299
EOG09262XMN	Complete	FUN_000933-T1	318.9	239
EOG09262XRU	Complete	FUN_005941-T1	391.3	318
EOG09262YAU	Complete	FUN_005999-T1	529.4	316
EOG09262YP5	Duplicated	FUN_000092-T1	289.5	231
EOG09262YP5	Duplicated	FUN_003372-T1	292.3	231
EOG09262YQG	Complete	FUN_003063-T1	243.6	252
EOG09262Z0M	Complete	FUN_003890-T1	509.8	342
EOG09262Z14	Complete	FUN_006560-T1	524.7	329
EOG09262Z2S	Complete	FUN_004225-T1	396.9	328
EOG09262ZZ8	Complete	FUN_006856-T1	147.4	174
EOG0926300R	Complete	FUN_009164-T1	294.8	310
EOG0926306O	Complete	FUN_001448-T1	166.0	168
EOG0926307V	Complete	FUN_008808-T1	299.3	284
EOG092630MJ	Complete	FUN_006670-T1	322.7	297
EOG092630N3	Complete	FUN_005712-T1	558.6	306
EOG092630UB	Complete	FUN_008340-T1	253.7	601
EOG092630YS	Complete	FUN_006874-T1	567.0	353
EOG0926310O	Complete	FUN_008450-T1	368.6	262
EOG0926312D	Complete	FUN_006644-T1	290.9	346
EOG0926315C	Complete	FUN_005402-T1	321.0	379
EOG092631IR	Complete	FUN_008872-T1	377.2	432
EOG092631ML	Missing
EOG092631MU	Complete	FUN_000955-T1	338.4	285
EOG092631QQ	Complete	FUN_002517-T1	413.8	234
EOG092631UM	Complete	FUN_001075-T1	474.8	278
EOG09263274	Complete	FUN_007563-T1	315.2	240
EOG092632FC	Complete	FUN_000714-T1	424.2	262
EOG092632TF	Complete	FUN_001496-T1	199.9	190
EOG092632WW	Complete	FUN_008675-T1	464.4	282
EOG092633QB	Complete	FUN_000886-T1	371.6	289
EOG092633US	Complete	FUN_000452-T1	475.6	287
EOG0926347K	Complete	FUN_001031-T1	312.1	257
EOG0926347W	Complete	FUN_006574-T1	561.9	308
EOG09263483	Complete	FUN_008668-T1	423.0	280
EOG092634B1	Complete	FUN_002657-T1	593.7	341
EOG092634B5	Complete	FUN_002997-T1	469.1	299
EOG092634G9	Complete	FUN_003929-T1	142.4	116
EOG092634M1	Complete	FUN_004847-T1	458.0	325
EOG092634MM	Complete	FUN_002484-T1	128.0	183
EOG092634ZL	Complete	FUN_005390-T1	163.6	198
EOG0926354S	Complete	FUN_005612-T1	620.1	334
EOG0926357F	Complete	FUN_001076-T1	359.2	287
EOG092635DF	Complete	FUN_002213-T1	339.7	289
EOG092635SS	Complete	FUN_000587-T1	163.7	213
EOG092635ST	Complete	FUN_001416-T1	218.8	229
EOG092635YY	Complete	FUN_001997-T1	637.7	329
EOG09263690	Complete	FUN_008062-T1	556.1	496
EOG0926369X	Complete	FUN_000824-T1	167.0	203
EOG092636T6	Complete	FUN_008726-T1	533.1	282
EOG092636Y6	Complete	FUN_003123-T1	700.6	457
EOG09263720	Complete	FUN_003345-T1	442.5	269
EOG0926374A	Complete	FUN_000071-T1	405.8	277
EOG09263760	Complete	FUN_002534-T1	232.8	193
EOG09263817	Complete	FUN_003553-T1	132.5	151
EOG0926384F	Complete	FUN_006380-T1	414.1	328
EOG0926386D	Complete	FUN_003120-T1	494.5	277
EOG0926388H	Complete	FUN_007212-T1	528.0	329
EOG092638AP	Complete	FUN_000844-T1	321.3	264
EOG092638CT	Complete	FUN_006338-T1	534.1	286
EOG092638EN	Complete	FUN_006453-T1	188.3	216
EOG092638RC	Complete	FUN_007978-T1	515.4	308
EOG092638XA	Complete	FUN_001048-T1	430.0	251
EOG0926390Q	Complete	FUN_004876-T1	271.1	283
EOG092639H5	Complete	FUN_006438-T1	381.5	287
EOG09263A3Y	Complete	FUN_008070-T1	202.1	290
EOG09263A5D	Complete	FUN_002880-T1	458.0	258
EOG09263A64	Complete	FUN_008814-T1	334.2	314
EOG09263AZP	Complete	FUN_003894-T1	132.1	164
EOG09263B7X	Complete	FUN_008339-T1	357.6	303
EOG09263BDA	Complete	FUN_004845-T1	219.3	179
EOG09263BE5	Complete	FUN_004135-T1	210.7	174
EOG09263BG5	Complete	FUN_007397-T1	526.6	314
EOG09263BGW	Complete	FUN_004692-T1	445.5	345
EOG09263C1V	Complete	FUN_007393-T1	389.8	313
EOG09263C4C	Complete	FUN_009181-T1	105.5	139
EOG09263C55	Complete	FUN_004113-T1	380.1	402
EOG09263CAC	Complete	FUN_001687-T1	198.2	160
EOG09263CAH	Fragmented	FUN_006658-T1	381.7	223
EOG09263CG2	Complete	FUN_004556-T1	144.5	181
EOG09263CG4	Complete	FUN_004723-T1	517.2	278
EOG09263CGP	Complete	FUN_004012-T1	241.3	192
EOG09263CLY	Complete	FUN_001382-T1	352.8	266
EOG09263CUQ	Complete	FUN_007568-T1	236.7	430
EOG09263CUU	Complete	FUN_006637-T1	400.1	328
EOG09263D2P	Complete	FUN_000475-T1	118.4	102
EOG09263DFA	Complete	FUN_002438-T1	358.8	191
EOG09263DQH	Complete	FUN_002822-T1	247.8	260
EOG09263E49	Complete	FUN_004352-T1	421.6	310
EOG09263E5F	Complete	FUN_005422-T1	540.2	442
EOG09263E87	Complete	FUN_002900-T1	327.8	239
EOG09263E9V	Complete	FUN_000717-T1	290.7	299
EOG09263EBB	Complete	FUN_000692-T1	391.8	263
EOG09263EDC	Complete	FUN_005167-T1	148.2	200
EOG09263EQZ	Complete	FUN_001390-T1	331.6	244
EOG09263EVJ	Complete	FUN_001176-T1	231.9	276
EOG09263F11	Complete	FUN_002557-T1	197.0	247
EOG09263F3I	Complete	FUN_003432-T1	269.0	164
EOG09263FAK	Complete	FUN_006839-T1	160.4	167
EOG09263FGN	Complete	FUN_002331-T1	265.1	224
EOG09263FKC	Complete	FUN_001064-T1	103.9	97
EOG09263FR7	Complete	FUN_001241-T1	244.0	177
EOG09263FTE	Complete	FUN_008647-T1	325.8	225
EOG09263G3M	Complete	FUN_001465-T1	435.5	277
EOG09263G4R	Complete	FUN_009034-T1	155.8	154
EOG09263GIG	Complete	FUN_001185-T1	399.2	371
EOG09263GSR	Complete	FUN_000254-T1	322.1	329
EOG09263GUT	Complete	FUN_002305-T1	322.6	255
EOG09263H0Y	Complete	FUN_001954-T1	367.9	314
EOG09263H5H	Complete	FUN_007116-T1	503.4	295
EOG09263HD8	Complete	FUN_003834-T1	404.2	238
EOG09263HE6	Complete	FUN_003691-T1	176.1	202
EOG09263HED	Complete	FUN_004680-T1	371.2	248
EOG09263HK2	Complete	FUN_008903-T1	183.3	250
EOG09263HYJ	Complete	FUN_006921-T1	346.1	258
EOG09263I4U	Complete	FUN_005166-T1	214.5	245
EOG09263I7I	Complete	FUN_002470-T1	510.2	284
EOG09263IMF	Complete	FUN_007772-T1	297.8	247
EOG09263IQ5	Complete	FUN_005730-T1	397.4	250
EOG09263IT0	Complete	FUN_006526-T1	401.2	251
EOG09263J3H	Complete	FUN_004780-T1	311.8	235
EOG09263J6Z	Complete	FUN_000718-T1	306.2	275
EOG09263J7D	Complete	FUN_002552-T1	294.3	203
EOG09263JCT	Complete	FUN_006473-T1	414.3	308
EOG09263JFQ	Complete	FUN_008626-T1	237.4	226
EOG09263JTO	Complete	FUN_003913-T1	467.9	253
EOG09263JW5	Complete	FUN_004228-T1	399.6	235
EOG09263JZO	Complete	FUN_004343-T1	330.8	249
EOG09263K05	Complete	FUN_006570-T1	229.6	202
EOG09263K45	Complete	FUN_008517-T1	256.9	199
EOG09263KB4	Complete	FUN_002930-T1	347.5	209
EOG09263KDI	Complete	FUN_007081-T1	423.5	297
EOG09263KEE	Complete	FUN_001402-T1	142.1	72
EOG09263KRO	Complete	FUN_000881-T1	402.5	256
EOG09263KVG	Fragmented	FUN_008772-T1	311.6	211
EOG09263KZJ	Complete	FUN_006672-T1	421.2	310
EOG09263L00	Complete	FUN_005129-T1	251.5	167
EOG09263L52	Complete	FUN_003711-T1	424.8	333
EOG09263L7Y	Complete	FUN_006573-T1	434.0	410
EOG09263L9T	Complete	FUN_005540-T1	167.3	170
EOG09263LNF	Complete	FUN_000030-T1	308.2	261
EOG09263LP3	Complete	FUN_000896-T1	327.6	250
EOG09263LR1	Complete	FUN_000580-T1	341.0	233
EOG09263M8W	Complete	FUN_000401-T1	333.4	266
EOG09263MEM	Complete	FUN_006295-T1	337.8	242
EOG09263MGE	Complete	FUN_007002-T1	403.3	235
EOG09263MIB	Complete	FUN_009090-T1	455.2	252
EOG09263MNN	Complete	FUN_006701-T1	245.9	310
EOG09263MR4	Complete	FUN_002499-T1	262.1	168
EOG09263NE7	Complete	FUN_007234-T1	276.1	255
EOG09263NXM	Complete	FUN_000270-T1	439.7	347
EOG09263OAE	Complete	FUN_001492-T1	313.1	254
EOG09263OCO	Complete	FUN_007655-T1	404.6	257
EOG09263OD3	Complete	FUN_007969-T1	241.2	183
EOG09263OQH	Complete	FUN_006869-T1	516.2	312
EOG09263OWL	Complete	FUN_004148-T1	239.3	177
EOG09263OXI	Complete	FUN_000584-T1	332.7	245
EOG09263OZR	Complete	FUN_006442-T1	379.5	567
EOG09263P17	Complete	FUN_005222-T1	141.9	95
EOG09263POH	Complete	FUN_007003-T1	433.3	272
EOG09263PWF	Complete	FUN_007785-T1	188.9	187
EOG09263PXH	Complete	FUN_003861-T1	407.2	243
EOG09263Q7N	Complete	FUN_007073-T1	249.0	222
EOG09263Q8J	Complete	FUN_008671-T1	467.1	240
EOG09263QB7	Complete	FUN_002406-T1	486.4	247
EOG09263QH4	Complete	FUN_007239-T1	366.3	211
EOG09263QPR	Complete	FUN_005882-T1	218.4	243
EOG09263QUM	Complete	FUN_005417-T1	318.7	250
EOG09263R4M	Complete	FUN_000492-T1	251.0	185
EOG09263R62	Complete	FUN_006525-T1	178.2	188
EOG09263RDD	Complete	FUN_007881-T1	328.5	222
EOG09263RF8	Complete	FUN_002609-T1	254.1	222
EOG09263ROQ	Complete	FUN_000751-T1	355.1	395
EOG09263RVR	Complete	FUN_003188-T1	461.0	266
EOG09263RW3	Fragmented	FUN_001304-T1	379.7	236
EOG09263RY2	Complete	FUN_007795-T1	97.8	90
EOG09263S1E	Missing
EOG09263S2P	Complete	FUN_005350-T1	263.7	260
EOG09263SFX	Complete	FUN_006238-T1	226.7	215
EOG09263SZM	Complete	FUN_002927-T1	322.3	230
EOG09263TQ5	Complete	FUN_001507-T1	412.5	254
EOG09263U08	Complete	FUN_008874-T1	212.5	319
EOG09263U71	Complete	FUN_004081-T1	153.3	135
EOG09263UAJ	Complete	FUN_000803-T1	382.5	329
EOG09263UCR	Complete	FUN_008560-T1	247.3	223
EOG09263ULA	Complete	FUN_006491-T1	382.5	285
EOG09263UN3	Complete	FUN_008855-T1	167.8	174
EOG09263UQF	Complete	FUN_002562-T1	170.3	154
EOG09263UWJ	Complete	FUN_006665-T1	258.0	227
EOG09263V60	Complete	FUN_004643-T1	236.9	177
EOG09263VOP	Complete	FUN_003562-T1	176.9	197
EOG09263W48	Complete	FUN_005514-T1	156.9	152
EOG09263W7L	Complete	FUN_004517-T1	303.8	211
EOG09263WB5	Complete	FUN_002411-T1	269.1	300
EOG09263WLB	Complete	FUN_007034-T1	268.5	180
EOG09263WM5	Complete	FUN_001131-T1	564.2	428
EOG09263WSS	Complete	FUN_005690-T1	302.6	182
EOG09263WWI	Complete	FUN_003954-T1	321.7	212
EOG09263WZ2	Complete	FUN_004590-T1	243.3	179
EOG09263X0V	Complete	FUN_006441-T1	369.4	308
EOG09263X1F	Complete	FUN_005165-T1	401.6	203
EOG09263X22	Complete	FUN_007008-T1	187.8	242
EOG09263X4B	Complete	FUN_006638-T1	280.4	194
EOG09263XN3	Complete	FUN_002426-T1	206.1	195
EOG09263XVS	Complete	FUN_000677-T1	253.7	238
EOG09263XZN	Complete	FUN_000668-T1	263.7	193
EOG09263Y3L	Complete	FUN_008793-T1	326.0	238
EOG09263YBT	Complete	FUN_004499-T1	244.3	194
EOG09263YFH	Complete	FUN_001470-T1	379.8	216
EOG09263YFX	Complete	FUN_004758-T1	323.3	225
EOG09263YUI	Complete	FUN_001384-T1	317.3	412
EOG09263Z41	Complete	FUN_000272-T1	270.0	231
EOG09263Z8I	Complete	FUN_002928-T1	278.2	182
EOG09263ZBF	Complete	FUN_000742-T1	428.1	233
EOG09263ZBJ	Complete	FUN_000874-T1	159.2	120
EOG09263ZSC	Complete	FUN_002726-T1	170.2	151
EOG09263ZW6	Complete	FUN_000247-T1	266.0	176
EOG0926400M	Complete	FUN_001569-T1	272.4	221
EOG0926407T	Complete	FUN_007203-T1	261.9	185
EOG092640BS	Complete	FUN_003511-T1	303.2	234
EOG092640ET	Complete	FUN_003496-T1	265.6	277
EOG092640IZ	Complete	FUN_001221-T1	318.2	211
EOG092640PR	Complete	FUN_005914-T1	291.0	412
EOG092640WA	Complete	FUN_003720-T1	108.6	160
EOG092640ZF	Complete	FUN_003803-T1	152.4	139
EOG0926419M	Complete	FUN_000786-T1	493.6	269
EOG092641A6	Complete	FUN_000375-T1	301.6	218
EOG092641G3	Complete	FUN_003723-T1	230.2	185
EOG092641K1	Complete	FUN_003464-T1	226.8	156
EOG092641M3	Complete	FUN_001380-T1	413.9	226
EOG092641UM	Complete	FUN_004115-T1	214.2	202
EOG0926420U	Complete	FUN_007812-T1	354.9	289
EOG0926423H	Complete	FUN_000158-T1	213.4	231
EOG0926425H	Complete	FUN_003065-T1	261.4	166
EOG09264272	Complete	FUN_007250-T1	283.3	197
EOG092642CB	Complete	FUN_003816-T1	282.8	199
EOG092642I5	Complete	FUN_001748-T1	220.3	210
EOG092642UD	Complete	FUN_004032-T1	217.4	201
EOG0926431P	Complete	FUN_005157-T1	281.5	205
EOG09264331	Complete	FUN_006821-T1	184.8	203
EOG0926436T	Complete	FUN_008676-T1	241.4	190
EOG09264398	Complete	FUN_005566-T1	298.8	216
EOG092643IE	Complete	FUN_005845-T1	158.9	150
EOG092643JW	Complete	FUN_007977-T1	135.1	157
EOG092643NE	Complete	FUN_007752-T1	90.1	116
EOG092643QM	Complete	FUN_003731-T1	123.1	155
EOG092643QW	Complete	FUN_000156-T1	183.6	154
EOG092643S6	Complete	FUN_008751-T1	235.2	194
EOG092643VB	Complete	FUN_004636-T1	324.9	201
EOG092643Y5	Complete	FUN_000180-T1	255.8	196
EOG09264441	Complete	FUN_000334-T1	325.9	207
EOG0926448Q	Complete	FUN_005654-T1	136.5	129
EOG092644DY	Complete	FUN_001043-T1	61.3	100
EOG092644K0	Complete	FUN_001391-T1	178.6	140
EOG092644N1	Complete	FUN_007131-T1	118.2	110
EOG092644O2	Complete	FUN_007640-T1	446.8	217
EOG092644TW	Complete	FUN_008007-T1	398.0	230
EOG092644WX	Complete	FUN_006686-T1	352.5	210
EOG092644X6	Complete	FUN_000101-T1	308.8	169
EOG092644Z6	Complete	FUN_008938-T1	273.9	183
EOG092644ZU	Complete	FUN_007532-T1	313.4	193
EOG0926457R	Complete	FUN_000708-T1	288.2	182
EOG0926458I	Complete	FUN_004417-T1	275.1	171
EOG092645G0	Complete	FUN_007503-T1	347.4	214
EOG092645L9	Complete	FUN_003944-T1	135.8	150
EOG092645LS	Complete	FUN_002493-T1	168.0	113
EOG092645MK	Complete	FUN_008024-T1	376.8	221
EOG092645OU	Complete	FUN_001684-T1	477.0	302
