# BUSCO version is: 2.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of species: 50, number of BUSCOs: 4494)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/GENOMES/Epichloefestucae_ROSECITY/FunannotatePredict/predict_misc/busco_augustus.proteins.fasta -o epichloe_festucae_rosecity -l /home/zack/funannotate_db/hypocreales_odb10/ -m proteins -c 12 -sp anidulans
#
# Busco id	Status	Sequence	Score	Length
16980at5125	Complete	gene1271.t1	574.9	382
16988at5125	Complete	gene1272.t1	718.4	481
16999at5125	Complete	gene1273.t1	697.7	343
17005at5125	Missing
17006at5125	Complete	gene1274.t1	888.4	464
17011at5125	Complete	gene1275.t1	576.5	455
17013at5125	Missing
17015at5125	Complete	gene1276.t1	804.4	572
17042at5125	Complete	gene1277.t1	897.0	508
17057at5125	Complete	gene1278.t1	896.5	444
17082at5125	Complete	gene1279.t1	917.3	487
17084at5125	Complete	gene1280.t1	819.1	475
17087at5125	Complete	gene1281.t1	509.5	429
17133at5125	Complete	gene1282.t1	669.6	460
17134at5125	Missing
17138at5125	Complete	gene1283.t1	1106.7	563
17151at5125	Complete	gene1284.t1	747.1	403
17163at5125	Complete	gene1285.t1	569.3	328
17187at5125	Complete	gene1286.t1	588.5	471
17191at5125	Missing
171at5125	Complete	gene9.t1	4054.0	2051
17213at5125	Complete	gene1287.t1	880.5	454
1721at5125	Complete	gene138.t1	564.0	412
17255at5125	Complete	gene1288.t1	952.8	527
17265at5125	Complete	gene1289.t1	807.0	457
17273at5125	Complete	gene1290.t1	783.6	401
1729at5125	Complete	gene139.t1	2144.3	1103
17306at5125	Complete	gene1291.t1	711.4	398
17318at5125	Missing
17327at5125	Complete	gene1292.t1	947.0	426
17357at5125	Missing
17400at5125	Missing
17409at5125	Complete	gene1293.t1	854.3	418
17423at5125	Complete	gene1294.t1	726.9	435
17466at5125	Complete	gene1295.t1	867.0	452
17467at5125	Complete	gene1296.t1	1076.7	505
17479at5125	Complete	gene1297.t1	837.1	473
1752at5125	Complete	gene140.t1	1970.9	1110
17530at5125	Missing
17589at5125	Complete	gene1298.t1	880.0	577
1758at5125	Complete	gene141.t1	2044.8	1082
17590at5125	Missing
17621at5125	Complete	gene1299.t1	349.2	317
17636at5125	Complete	gene1300.t1	887.5	540
17653at5125	Complete	gene1301.t1	764.1	382
1767at5125	Complete	gene142.t1	2088.0	1027
17680at5125	Missing
1768at5125	Complete	gene143.t1	333.7	328
1771at5125	Complete	gene144.t1	1960.7	1093
17725at5125	Complete	gene1302.t1	726.9	377
1773at5125	Complete	gene145.t1	1419.6	1341
1774at5125	Complete	gene146.t1	1475.1	1358
17772at5125	Complete	gene1303.t1	815.5	389
17794at5125	Complete	gene1304.t1	433.1	358
1779at5125	Complete	gene147.t1	1806.4	966
17804at5125	Missing
17836at5125	Complete	gene1305.t1	678.5	468
17848at5125	Complete	gene1306.t1	820.4	455
17866at5125	Complete	gene1307.t1	287.8	433
17871at5125	Missing
17873at5125	Complete	gene1308.t1	825.3	378
17896at5125	Complete	gene1309.t1	806.6	420
17898at5125	Complete	gene1310.t1	788.7	391
178at5125	Complete	gene10.t1	3983.5	1982
17900at5125	Missing
17903at5125	Missing
17951at5125	Complete	gene1311.t1	915.0	466
17955at5125	Complete	gene1312.t1	675.6	414
17956at5125	Complete	gene1313.t1	884.1	481
17957at5125	Complete	gene1314.t1	918.7	469
17976at5125	Complete	gene1315.t1	812.0	394
1801at5125	Complete	gene148.t1	2041.0	1164
18032at5125	Complete	gene1316.t1	812.0	423
18041at5125	Complete	gene1317.t1	975.3	451
1804at5125	Missing
18065at5125	Complete	gene1318.t1	741.2	432
18072at5125	Complete	gene1319.t1	960.7	501
18074at5125	Complete	gene1320.t1	696.8	439
18078at5125	Complete	gene1321.t1	848.8	506
18111at5125	Complete	gene1322.t1	839.0	432
18121at5125	Complete	gene1323.t1	1024.6	531
18123at5125	Complete	gene1324.t1	917.7	506
18141at5125	Complete	gene1325.t1	813.7	406
18162at5125	Complete	gene1326.t1	853.1	539
18175at5125	Missing
18192at5125	Complete	gene1327.t1	655.3	442
18196at5125	Complete	gene1328.t1	514.4	376
18224at5125	Complete	gene1329.t1	631.2	504
1824at5125	Complete	gene149.t1	1739.3	994
18259at5125	Complete	gene1330.t1	891.4	453
1827at5125	Missing
18283at5125	Missing
1828at5125	Missing
18304at5125	Complete	gene1331.t1	604.7	410
1830at5125	Complete	gene150.t1	1654.0	790
18321at5125	Complete	gene1332.t1	695.3	450
18324at5125	Complete	gene1333.t1	1040.3	586
18356at5125	Complete	gene1334.t1	804.1	469
18357at5125	Complete	gene1335.t1	835.0	576
18365at5125	Missing
18412at5125	Complete	gene1336.t1	641.9	455
18417at5125	Complete	gene1337.t1	706.4	475
18418at5125	Complete	gene1338.t1	744.4	381
1842at5125	Missing
18437at5125	Complete	gene1339.t1	848.4	425
18478at5125	Missing
18485at5125	Complete	gene1340.t1	611.4	367
1848at5125	Complete	gene151.t1	2059.8	1030
18498at5125	Complete	gene1341.t1	693.5	445
1849at5125	Complete	gene152.t1	2122.9	1068
18500at5125	Complete	gene1342.t1	931.8	467
18552at5125	Missing
18615at5125	Complete	gene1343.t1	648.6	380
18617at5125	Complete	gene1344.t1	373.8	216
18627at5125	Complete	gene1345.t1	742.7	412
18633at5125	Complete	gene1346.t1	612.0	398
18648at5125	Missing
18673at5125	Complete	gene1347.t1	700.5	395
1867at5125	Complete	gene153.t1	2159.1	1115
18685at5125	Complete	gene1348.t1	578.3	343
18686at5125	Complete	gene1349.t1	1042.0	565
18697at5125	Missing
18708at5125	Missing
18723at5125	Complete	gene1350.t1	685.5	398
18744at5125	Complete	gene1351.t1	673.0	552
18746at5125	Complete	gene1352.t1	812.6	538
18764at5125	Complete	gene1353.t1	852.2	471
18765at5125	Complete	gene1354.t1	541.4	395
18768at5125	Complete	gene1355.t1	784.8	446
18782at5125	Complete	gene1356.t1	952.6	677
18818at5125	Missing
18822at5125	Complete	gene1357.t1	469.7	416
18825at5125	Complete	gene1358.t1	754.1	516
18831at5125	Complete	gene1359.t1	686.4	423
18849at5125	Complete	gene1360.t1	675.7	398
18855at5125	Complete	gene1361.t1	723.2	374
18868at5125	Complete	gene1362.t1	629.6	358
18880at5125	Complete	gene1363.t1	844.5	435
18894at5125	Complete	gene1364.t1	885.4	400
18902at5125	Complete	gene1365.t1	891.5	454
1890at5125	Complete	gene154.t1	1804.9	895
18921at5125	Complete	gene1366.t1	756.7	421
18940at5125	Complete	gene1367.t1	822.0	386
18941at5125	Missing
18968at5125	Missing
18973at5125	Missing
18978at5125	Missing
18986at5125	Complete	gene1368.t1	784.7	521
19034at5125	Complete	gene1369.t1	780.6	419
1903at5125	Complete	gene155.t1	1466.4	971
19054at5125	Complete	gene1370.t1	766.6	385
19057at5125	Complete	gene1371.t1	807.6	431
19079at5125	Complete	gene1372.t1	672.5	404
1907at5125	Complete	gene156.t1	1841.8	925
19088at5125	Complete	gene1373.t1	716.2	383
19090at5125	Complete	gene1374.t1	846.0	413
19128at5125	Complete	gene1375.t1	533.5	381
19159at5125	Complete	gene1376.t1	539.0	338
19176at5125	Missing
19182at5125	Complete	gene1377.t1	735.6	437
19240at5125	Complete	gene1378.t1	733.6	422
19245at5125	Complete	gene1379.t1	662.1	415
19258at5125	Complete	gene1380.t1	434.1	318
19268at5125	Complete	gene1381.t1	773.3	400
19301at5125	Complete	gene1382.t1	570.7	407
19318at5125	Complete	gene1383.t1	477.1	497
19357at5125	Complete	gene1384.t1	635.3	410
19388at5125	Complete	gene1385.t1	642.3	404
1938at5125	Complete	gene157.t1	1628.3	1087
19425at5125	Missing
19436at5125	Missing
19452at5125	Complete	gene1386.t1	666.7	397
19464at5125	Complete	gene1387.t1	635.8	388
19476at5125	Complete	gene1388.t1	740.8	429
19477at5125	Complete	gene1389.t1	888.3	494
19485at5125	Complete	gene1390.t1	816.8	523
194at5125	Complete	gene11.t1	3858.7	2253
19507at5125	Missing
1950at5125	Complete	gene158.t1	2021.8	1097
19519at5125	Complete	gene1391.t1	743.7	428
1954at5125	Complete	gene159.t1	1954.2	1205
19566at5125	Missing
19575at5125	Complete	gene1392.t1	507.2	330
19584at5125	Complete	gene1393.t1	663.5	536
19601at5125	Complete	gene1394.t1	777.5	418
19604at5125	Missing
19615at5125	Complete	gene1395.t1	897.6	500
19618at5125	Complete	gene1396.t1	763.8	505
19629at5125	Complete	gene1397.t1	854.6	418
19631at5125	Complete	gene1398.t1	927.0	419
19641at5125	Complete	gene1399.t1	913.4	418
19651at5125	Complete	gene1400.t1	867.0	456
19665at5125	Complete	gene1401.t1	631.6	361
19669at5125	Complete	gene1402.t1	886.0	473
19682at5125	Complete	gene1403.t1	815.1	421
19720at5125	Complete	gene1404.t1	275.7	292
19727at5125	Complete	gene1405.t1	760.6	405
19740at5125	Complete	gene1406.t1	776.3	431
19741at5125	Complete	gene1407.t1	784.6	409
19755at5125	Complete	gene1408.t1	892.5	521
19756at5125	Complete	gene1409.t1	891.8	527
1977at5125	Complete	gene160.t1	1913.8	1027
19801at5125	Complete	gene1410.t1	850.2	490
19837at5125	Complete	gene1411.t1	615.4	400
19869at5125	Complete	gene1412.t1	761.6	417
19874at5125	Complete	gene1413.t1	711.8	440
19896at5125	Complete	gene1414.t1	911.6	388
19905at5125	Complete	gene1415.t1	872.6	427
19912at5125	Missing
1991at5125	Complete	gene161.t1	2087.9	1036
19924at5125	Complete	gene1416.t1	735.5	364
19928at5125	Complete	gene1417.t1	743.9	419
1992at5125	Complete	gene162.t1	1876.2	1073
19930at5125	Complete	gene1418.t1	569.0	395
19931at5125	Complete	gene1419.t1	468.8	384
19939at5125	Complete	gene1420.t1	774.9	416
19964at5125	Complete	gene1421.t1	813.2	446
19968at5125	Complete	gene1422.t1	490.3	384
19971at5125	Complete	gene1423.t1	827.2	462
19980at5125	Complete	gene1424.t1	770.9	427
20000at5125	Missing
20014at5125	Complete	gene1425.t1	528.9	387
20019at5125	Complete	gene1426.t1	528.1	431
20021at5125	Complete	gene1427.t1	881.7	503
20045at5125	Complete	gene1428.t1	731.5	418
20048at5125	Complete	gene1429.t1	878.5	453
20053at5125	Complete	gene1430.t1	995.8	465
20064at5125	Complete	gene1431.t1	914.0	475
20075at5125	Complete	gene1432.t1	725.2	644
20076at5125	Complete	gene1433.t1	795.8	454
20079at5125	Complete	gene1434.t1	746.8	356
20082at5125	Complete	gene1435.t1	797.4	413
2009at5125	Missing
200at5125	Complete	gene12.t1	4114.9	1887
20105at5125	Complete	gene1436.t1	825.6	434
20107at5125	Complete	gene1437.t1	995.4	486
2010at5125	Complete	gene163.t1	1927.5	965
20117at5125	Complete	gene1438.t1	493.2	474
20120at5125	Complete	gene1439.t1	735.1	365
20134at5125	Missing
20140at5125	Complete	gene1440.t1	854.8	438
20143at5125	Complete	gene1441.t1	737.4	372
20162at5125	Complete	gene1442.t1	512.7	400
2017at5125	Complete	gene164.t1	1757.4	1121
20180at5125	Complete	gene1443.t1	746.1	402
20193at5125	Complete	gene1444.t1	784.6	399
20216at5125	Complete	gene1445.t1	908.1	417
20228at5125	Missing
2023at5125	Complete	gene165.t1	1175.6	844
20250at5125	Complete	gene1446.t1	800.0	478
20279at5125	Complete	gene1447.t1	753.6	457
20282at5125	Duplicated	gene1448.t1	768.2	438
20282at5125	Duplicated	gene1581.t1	728.7	398
20287at5125	Complete	gene1449.t1	816.9	440
20289at5125	Complete	gene1450.t1	874.1	574
20302at5125	Missing
20304at5125	Complete	gene1451.t1	747.0	364
20349at5125	Complete	gene1452.t1	906.3	459
20351at5125	Complete	gene1453.t1	949.8	574
2038at5125	Complete	gene166.t1	1806.1	1048
2039at5125	Complete	gene167.t1	1909.0	937
203at5125	Complete	gene13.t1	3846.2	1890
20402at5125	Complete	gene1454.t1	732.3	453
20406at5125	Complete	gene1455.t1	728.2	458
20429at5125	Complete	gene1456.t1	431.5	273
20447at5125	Missing
20462at5125	Complete	gene1457.t1	575.1	642
20486at5125	Complete	gene1458.t1	496.5	358
20488at5125	Complete	gene1459.t1	908.1	448
20495at5125	Missing
20503at5125	Complete	gene1460.t1	896.7	494
20506at5125	Complete	gene1461.t1	843.2	507
2052at5125	Complete	gene168.t1	1919.7	952
20544at5125	Missing
20554at5125	Missing
20556at5125	Complete	gene1462.t1	894.8	546
20558at5125	Complete	gene1463.t1	763.8	527
20576at5125	Complete	gene1464.t1	654.2	393
20592at5125	Complete	gene1465.t1	788.4	441
20611at5125	Complete	gene1466.t1	540.2	363
20614at5125	Complete	gene1467.t1	572.1	363
20628at5125	Missing
20648at5125	Missing
20652at5125	Missing
20658at5125	Complete	gene1468.t1	646.0	352
20678at5125	Complete	gene1469.t1	821.9	418
20682at5125	Complete	gene1470.t1	732.5	406
20687at5125	Complete	gene1471.t1	642.9	410
20689at5125	Complete	gene1472.t1	764.8	420
20692at5125	Complete	gene1473.t1	951.1	407
20696at5125	Complete	gene1474.t1	896.3	545
20698at5125	Complete	gene1475.t1	488.0	456
20719at5125	Complete	gene1476.t1	756.9	395
2072at5125	Complete	gene169.t1	2056.9	1340
20732at5125	Complete	gene1477.t1	831.3	470
20736at5125	Duplicated	gene1478.t1	587.1	578
20736at5125	Duplicated	gene2874.t1	540.0	518
20740at5125	Complete	gene1479.t1	943.0	629
2074at5125	Missing
20762at5125	Complete	gene1480.t1	875.9	403
20763at5125	Complete	gene1481.t1	649.8	369
2076at5125	Complete	gene170.t1	1899.6	1214
20781at5125	Complete	gene1482.t1	877.8	421
20791at5125	Complete	gene1483.t1	783.1	463
20795at5125	Complete	gene1484.t1	643.1	413
20798at5125	Missing
20805at5125	Missing
20806at5125	Complete	gene1485.t1	528.2	423
20807at5125	Complete	gene1486.t1	733.9	544
20814at5125	Complete	gene1487.t1	721.8	345
20836at5125	Missing
2083at5125	Complete	gene171.t1	1293.3	1106
20847at5125	Complete	gene1488.t1	920.9	538
20923at5125	Complete	gene1489.t1	676.2	441
20942at5125	Complete	gene1490.t1	825.9	422
20946at5125	Missing
20952at5125	Complete	gene1491.t1	826.7	418
2097at5125	Complete	gene172.t1	1976.6	1029
20985at5125	Missing
21010at5125	Complete	gene1492.t1	441.5	355
21030at5125	Missing
21033at5125	Complete	gene1493.t1	813.9	382
21052at5125	Complete	gene1494.t1	851.3	430
21066at5125	Complete	gene1495.t1	845.2	560
21116at5125	Complete	gene1496.t1	807.9	377
21120at5125	Complete	gene1497.t1	596.1	402
21127at5125	Complete	gene1498.t1	761.3	410
21129at5125	Complete	gene1499.t1	664.1	328
21136at5125	Complete	gene1500.t1	830.1	460
21143at5125	Complete	gene1501.t1	765.8	401
21147at5125	Complete	gene1502.t1	719.3	377
21155at5125	Complete	gene1503.t1	540.1	438
21175at5125	Complete	gene1504.t1	845.0	444
2117at5125	Complete	gene173.t1	1434.4	1037
21180at5125	Complete	gene1505.t1	642.9	377
21187at5125	Complete	gene1506.t1	874.3	417
21190at5125	Complete	gene1507.t1	662.4	430
21192at5125	Complete	gene1508.t1	742.4	476
21193at5125	Complete	gene1509.t1	702.4	458
21210at5125	Complete	gene1510.t1	651.7	338
21224at5125	Complete	gene1511.t1	654.2	404
21244at5125	Missing
21245at5125	Complete	gene1512.t1	1250.3	931
21255at5125	Complete	gene1513.t1	681.9	401
21278at5125	Complete	gene1514.t1	324.9	308
21288at5125	Missing
21315at5125	Duplicated	gene1515.t1	896.3	490
21315at5125	Duplicated	gene3765.t1	862.3	489
21318at5125	Complete	gene1516.t1	789.9	495
21332at5125	Complete	gene1517.t1	773.2	392
21339at5125	Complete	gene1518.t1	819.9	436
21340at5125	Complete	gene1519.t1	770.6	411
2135at5125	Missing
21365at5125	Complete	gene1520.t1	658.3	531
2136at5125	Complete	gene174.t1	2053.9	1157
2137at5125	Complete	gene175.t1	1479.0	996
21385at5125	Complete	gene1521.t1	766.5	358
21392at5125	Complete	gene1522.t1	818.0	430
21396at5125	Complete	gene1523.t1	610.1	379
21398at5125	Missing
21409at5125	Complete	gene1524.t1	844.0	612
2140at5125	Complete	gene176.t1	1240.3	960
21412at5125	Complete	gene1525.t1	763.5	362
21460at5125	Complete	gene1526.t1	889.7	494
21464at5125	Complete	gene1527.t1	553.3	347
21495at5125	Complete	gene1528.t1	823.3	490
2149at5125	Complete	gene177.t1	1777.5	903
21503at5125	Complete	gene1529.t1	681.4	359
2150at5125	Complete	gene178.t1	1840.7	964
21528at5125	Complete	gene1530.t1	507.2	328
21542at5125	Complete	gene1531.t1	1033.5	512
21549at5125	Complete	gene1532.t1	779.8	386
21553at5125	Complete	gene1533.t1	642.7	397
21565at5125	Complete	gene1534.t1	921.9	463
21566at5125	Complete	gene1535.t1	945.0	505
21596at5125	Complete	gene1536.t1	839.6	425
215at5125	Complete	gene14.t1	3865.5	1904
21623at5125	Missing
21635at5125	Complete	gene1537.t1	770.2	535
2163at5125	Missing
21660at5125	Complete	gene1538.t1	753.6	407
21681at5125	Complete	gene1539.t1	772.3	474
21705at5125	Complete	gene1540.t1	808.4	401
21715at5125	Complete	gene1541.t1	770.0	421
21738at5125	Complete	gene1542.t1	705.1	356
21744at5125	Complete	gene1543.t1	656.8	339
21747at5125	Complete	gene1544.t1	590.2	388
21769at5125	Complete	gene1545.t1	528.8	541
21796at5125	Complete	gene1546.t1	634.5	379
21799at5125	Complete	gene1547.t1	811.0	441
2180at5125	Complete	gene179.t1	2297.8	1876
21814at5125	Complete	gene1548.t1	602.0	446
21850at5125	Complete	gene1549.t1	947.2	508
21852at5125	Complete	gene1550.t1	815.4	514
21857at5125	Missing
2185at5125	Complete	gene180.t1	1548.6	927
21876at5125	Complete	gene1551.t1	595.4	373
21880at5125	Complete	gene1552.t1	892.0	437
21885at5125	Complete	gene1553.t1	598.9	352
21899at5125	Complete	gene1554.t1	705.6	475
21900at5125	Complete	gene1555.t1	932.4	540
21902at5125	Missing
21905at5125	Complete	gene1556.t1	1255.5	633
21916at5125	Complete	gene1557.t1	676.6	358
21928at5125	Complete	gene1558.t1	801.3	371
21942at5125	Complete	gene1559.t1	910.8	446
21952at5125	Complete	gene1560.t1	905.8	467
2195at5125	Complete	gene181.t1	1813.9	1001
2196at5125	Complete	gene182.t1	1918.9	1100
2198at5125	Complete	gene183.t1	1127.4	795
21990at5125	Complete	gene1561.t1	655.1	319
21994at5125	Complete	gene1562.t1	894.8	407
22004at5125	Missing
22014at5125	Complete	gene1563.t1	834.3	422
22018at5125	Missing
22025at5125	Complete	gene1564.t1	667.8	445
22029at5125	Complete	gene1565.t1	660.2	488
2203at5125	Complete	gene184.t1	1912.5	1012
22069at5125	Complete	gene1566.t1	845.2	422
22081at5125	Complete	gene1567.t1	734.6	368
22088at5125	Complete	gene1568.t1	690.6	379
22091at5125	Complete	gene1569.t1	756.3	347
22103at5125	Complete	gene1570.t1	796.6	431
22144at5125	Missing
22154at5125	Complete	gene1571.t1	716.3	457
22157at5125	Complete	gene1572.t1	670.9	314
22162at5125	Complete	gene1573.t1	531.8	311
22167at5125	Missing
22178at5125	Missing
2217at5125	Complete	gene185.t1	2178.3	1144
2219at5125	Complete	gene186.t1	1216.8	815
22201at5125	Complete	gene1574.t1	885.7	474
22202at5125	Missing
22209at5125	Complete	gene1575.t1	394.4	431
2221at5125	Missing
22228at5125	Complete	gene1576.t1	746.9	389
22241at5125	Complete	gene1577.t1	679.9	405
22273at5125	Complete	gene1578.t1	681.0	397
22284at5125	Complete	gene1579.t1	787.5	400
22293at5125	Missing
22299at5125	Complete	gene1580.t1	674.6	295
22301at5125	Missing
22310at5125	Complete	gene1582.t1	630.1	342
22316at5125	Missing
22325at5125	Complete	gene1583.t1	674.3	397
22330at5125	Complete	gene1584.t1	520.2	387
22334at5125	Complete	gene1585.t1	815.7	502
22357at5125	Complete	gene1586.t1	552.1	356
2236at5125	Complete	gene187.t1	1977.7	1007
22382at5125	Complete	gene1587.t1	421.7	354
22388at5125	Complete	gene1588.t1	818.4	392
22413at5125	Complete	gene1589.t1	739.2	459
2243at5125	Complete	gene188.t1	1586.5	856
22448at5125	Complete	gene1590.t1	683.2	370
22459at5125	Complete	gene1591.t1	635.1	315
22462at5125	Complete	gene1592.t1	447.0	407
2247at5125	Complete	gene189.t1	1342.9	1092
2248at5125	Complete	gene190.t1	2033.3	1283
22498at5125	Missing
22499at5125	Complete	gene1593.t1	768.9	437
22502at5125	Complete	gene1594.t1	752.1	430
22504at5125	Complete	gene1595.t1	899.0	447
22506at5125	Complete	gene1596.t1	723.5	383
2250at5125	Complete	gene191.t1	1276.8	1046
22514at5125	Complete	gene1597.t1	633.7	543
22519at5125	Missing
22534at5125	Missing
2255at5125	Missing
22583at5125	Complete	gene1598.t1	856.5	407
22591at5125	Complete	gene1599.t1	624.6	400
22614at5125	Complete	gene1600.t1	677.7	500
22624at5125	Complete	gene1601.t1	689.8	358
22627at5125	Complete	gene1602.t1	786.8	389
22632at5125	Complete	gene1603.t1	728.1	368
22656at5125	Complete	gene1604.t1	284.8	355
22666at5125	Missing
2266at5125	Complete	gene192.t1	1867.3	894
22672at5125	Complete	gene1605.t1	744.4	374
22690at5125	Complete	gene1606.t1	711.9	408
22697at5125	Complete	gene1607.t1	697.1	408
22742at5125	Complete	gene1608.t1	616.0	367
22782at5125	Complete	gene1609.t1	801.8	416
22803at5125	Complete	gene1610.t1	707.7	484
22804at5125	Complete	gene1611.t1	419.5	402
22810at5125	Complete	gene1612.t1	806.5	374
22826at5125	Complete	gene1613.t1	582.4	357
22834at5125	Complete	gene1614.t1	769.6	398
22866at5125	Missing
2286at5125	Complete	gene193.t1	1607.7	1030
22889at5125	Complete	gene1615.t1	638.6	459
2290at5125	Complete	gene194.t1	1725.7	1120
22920at5125	Complete	gene1616.t1	771.9	491
22923at5125	Complete	gene1617.t1	336.3	366
22943at5125	Missing
22957at5125	Complete	gene1618.t1	831.7	447
22975at5125	Complete	gene1619.t1	967.8	507
23000at5125	Complete	gene1620.t1	800.9	391
2300at5125	Missing
23017at5125	Complete	gene1621.t1	799.3	486
23022at5125	Complete	gene1622.t1	343.1	287
2302at5125	Complete	gene195.t1	1044.5	605
23062at5125	Complete	gene1623.t1	703.8	386
23068at5125	Complete	gene1624.t1	714.1	402
23071at5125	Duplicated	gene1625.t1	710.0	423
23071at5125	Duplicated	gene2753.t1	703.6	411
23075at5125	Complete	gene1626.t1	574.3	382
23111at5125	Complete	gene1627.t1	732.7	469
23129at5125	Complete	gene1628.t1	843.2	387
23188at5125	Missing
2318at5125	Missing
23199at5125	Complete	gene1629.t1	735.3	352
23201at5125	Complete	gene1630.t1	649.3	378
23210at5125	Missing
23220at5125	Complete	gene1631.t1	720.7	382
23259at5125	Complete	gene1632.t1	676.7	367
23303at5125	Complete	gene1633.t1	438.5	563
23319at5125	Missing
23325at5125	Complete	gene1634.t1	894.6	545
23327at5125	Complete	gene1635.t1	707.7	590
23366at5125	Complete	gene1636.t1	664.2	363
23387at5125	Complete	gene1637.t1	624.8	384
23388at5125	Missing
2338at5125	Complete	gene196.t1	1958.7	1060
23409at5125	Complete	gene1638.t1	759.2	455
23414at5125	Complete	gene1639.t1	688.5	436
23418at5125	Complete	gene1640.t1	871.8	488
23440at5125	Complete	gene1641.t1	607.7	389
23450at5125	Complete	gene1642.t1	467.1	384
23466at5125	Complete	gene1643.t1	708.2	362
23476at5125	Missing
23483at5125	Missing
23489at5125	Complete	gene1644.t1	859.2	417
23496at5125	Complete	gene1645.t1	753.7	425
23499at5125	Missing
23513at5125	Complete	gene1646.t1	718.2	393
23516at5125	Complete	gene1647.t1	651.4	430
23518at5125	Complete	gene1648.t1	510.8	408
23519at5125	Missing
23524at5125	Complete	gene1649.t1	844.4	404
23526at5125	Complete	gene1650.t1	861.9	404
23542at5125	Complete	gene1651.t1	577.8	381
23549at5125	Complete	gene1652.t1	717.0	427
23574at5125	Complete	gene1653.t1	994.3	431
2358at5125	Missing
23590at5125	Complete	gene1654.t1	628.8	437
23601at5125	Complete	gene1655.t1	765.8	445
23606at5125	Complete	gene1656.t1	766.7	526
23613at5125	Complete	gene1657.t1	779.3	647
23635at5125	Missing
23653at5125	Missing
2367at5125	Complete	gene197.t1	1597.9	1346
2368at5125	Complete	gene198.t1	1833.2	864
23697at5125	Complete	gene1658.t1	679.7	390
23702at5125	Complete	gene1659.t1	308.8	188
23710at5125	Complete	gene1660.t1	627.6	341
23718at5125	Complete	gene1661.t1	789.3	436
2371at5125	Complete	gene199.t1	1393.3	757
23725at5125	Complete	gene1662.t1	930.1	805
23727at5125	Complete	gene1663.t1	811.0	477
23733at5125	Complete	gene1664.t1	270.2	478
2373at5125	Complete	gene200.t1	2020.5	969
2374at5125	Complete	gene201.t1	1879.8	948
23766at5125	Complete	gene1665.t1	575.9	476
23768at5125	Complete	gene1666.t1	697.8	419
23772at5125	Complete	gene1667.t1	745.7	514
23776at5125	Complete	gene1668.t1	739.3	484
23784at5125	Complete	gene1669.t1	703.5	361
23788at5125	Complete	gene1670.t1	888.0	438
23807at5125	Complete	gene1671.t1	573.5	390
23840at5125	Missing
23845at5125	Complete	gene1672.t1	773.3	389
23846at5125	Complete	gene1673.t1	692.6	375
23852at5125	Complete	gene1674.t1	228.7	304
23869at5125	Complete	gene1675.t1	661.4	397
23873at5125	Complete	gene1676.t1	705.1	336
23889at5125	Complete	gene1677.t1	669.3	399
23895at5125	Complete	gene1678.t1	240.4	238
23901at5125	Complete	gene1679.t1	622.1	383
23905at5125	Complete	gene1680.t1	633.8	369
23919at5125	Missing
23921at5125	Complete	gene1681.t1	686.1	460
23928at5125	Complete	gene1682.t1	704.3	471
2392at5125	Complete	gene202.t1	1993.1	1063
23949at5125	Complete	gene1683.t1	486.9	301
23951at5125	Complete	gene1684.t1	705.8	366
2395at5125	Complete	gene203.t1	1421.0	855
23961at5125	Missing
23987at5125	Complete	gene1685.t1	721.3	368
23994at5125	Complete	gene1686.t1	700.3	373
24010at5125	Complete	gene1687.t1	776.1	407
24028at5125	Complete	gene1688.t1	812.7	380
2402at5125	Complete	gene204.t1	1694.4	979
24034at5125	Complete	gene1689.t1	790.4	397
24044at5125	Complete	gene1690.t1	472.2	371
24046at5125	Complete	gene1691.t1	545.7	376
24049at5125	Complete	gene1692.t1	666.9	388
24051at5125	Complete	gene1693.t1	266.9	279
24057at5125	Complete	gene1694.t1	507.3	456
24063at5125	Complete	gene1695.t1	747.7	435
24067at5125	Complete	gene1696.t1	862.8	514
24080at5125	Complete	gene1697.t1	657.8	368
24082at5125	Complete	gene1698.t1	566.9	365
24102at5125	Complete	gene1699.t1	887.8	374
24105at5125	Complete	gene1700.t1	695.4	362
24119at5125	Missing
24146at5125	Missing
24150at5125	Complete	gene1701.t1	413.0	329
24159at5125	Missing
24215at5125	Complete	gene1702.t1	781.3	367
24218at5125	Complete	gene1703.t1	573.4	356
24252at5125	Complete	gene1704.t1	925.1	463
24253at5125	Missing
24256at5125	Complete	gene1705.t1	728.8	449
24259at5125	Complete	gene1706.t1	656.5	465
24279at5125	Missing
24287at5125	Complete	gene1707.t1	804.8	372
24289at5125	Complete	gene1708.t1	861.5	402
24298at5125	Complete	gene1709.t1	583.3	665
24341at5125	Complete	gene1710.t1	841.0	453
2434at5125	Complete	gene205.t1	1608.6	894
24358at5125	Complete	gene1711.t1	779.6	506
24388at5125	Missing
24393at5125	Complete	gene1712.t1	606.1	376
24397at5125	Missing
24418at5125	Complete	gene1713.t1	684.5	364
24421at5125	Complete	gene1714.t1	775.2	358
24426at5125	Complete	gene1715.t1	662.3	378
24452at5125	Complete	gene1716.t1	810.8	409
