# BUSCO version is: 2.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of species: 50, number of BUSCOs: 4494)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/GENOMES/TrichodermaReesei_QM6a/FunannotatePredict/predict_misc/genome.softmasked.fa -o trichoderma_reesei_qm6a -l /home/zack/funannotate_db/hypocreales_odb10/ -m genome -c 4 -sp anidulans
#
# Busco id	Status	Contig	Start	End	Score	Length
21899at5125	Complete	scaffold_1	984492	986402	669.8	486
21900at5125	Complete	scaffold_3	4088316	4090433	960.5	564
21902at5125	Complete	scaffold_5	1820296	1822809	890.3	572
21905at5125	Complete	scaffold_2	4211967	4214277	1273.8	687
21916at5125	Complete	scaffold_1	5801278	5803106	676.6	359
21928at5125	Complete	scaffold_2	2799967	2801744	798.2	371
21942at5125	Complete	scaffold_5	2435678	2437360	920.2	451
21952at5125	Complete	scaffold_1	1387123	1388958	915.2	469
2195at5125	Complete	scaffold_1	2420250	2423837	1813.0	1001
2196at5125	Complete	scaffold_4	1879352	1883571	1994.5	1100
2198at5125	Complete	scaffold_1	5228169	5231897	1125.1	807
21990at5125	Complete	scaffold_7	1134681	1135836	659.2	319
21994at5125	Complete	scaffold_4	1791761	1793526	897.0	407
22004at5125	Complete	scaffold_3	180115	181760	777.7	398
22014at5125	Complete	scaffold_1	497471	499443	786.0	421
22018at5125	Complete	scaffold_1	325649	331406	763.2	385
22025at5125	Complete	scaffold_1	4106463	4108569	646.9	435
22029at5125	Complete	scaffold_2	4456174	4458400	644.3	594
2203at5125	Complete	scaffold_7	436790	440365	1953.7	1003
22069at5125	Complete	scaffold_1	6373821	6375380	829.3	423
22081at5125	Complete	scaffold_1	864098	865444	709.3	368
22088at5125	Complete	scaffold_4	3617847	3619335	703.0	373
22091at5125	Complete	scaffold_1	3445319	3446943	757.7	349
22103at5125	Complete	scaffold_1	4348020	4350227	765.9	437
22144at5125	Complete	scaffold_2	5589817	5591860	522.3	359
22154at5125	Complete	scaffold_2	4855850	4857752	700.7	443
22157at5125	Complete	scaffold_1	3049207	3050551	676.9	313
22162at5125	Complete	scaffold_4	535273	536569	561.8	311
22167at5125	Complete	scaffold_1	2804030	2805385	686.1	382
22178at5125	Complete	scaffold_7	871940	874112	918.6	443
2217at5125	Complete	scaffold_2	3766723	3771854	2214.9	1141
2219at5125	Complete	scaffold_2	5079935	5083831	1237.7	813
22201at5125	Complete	scaffold_3	4243236	4245086	886.9	487
22202at5125	Complete	scaffold_4	4242001	4243822	663.6	399
22209at5125	Complete	scaffold_6	3174571	3176888	350.2	428
2221at5125	Complete	scaffold_6	2843152	2847189	1929.0	919
22228at5125	Complete	scaffold_3	2040122	2041922	721.7	389
22241at5125	Complete	scaffold_7	3514232	3515906	756.2	389
22273at5125	Complete	scaffold_1	4353730	4355311	666.8	397
22284at5125	Complete	scaffold_7	603007	604787	831.8	409
22293at5125	Duplicated	scaffold_1	2746743	2748857	688.7	411
22293at5125	Duplicated	scaffold_2	1124042	1126253	729.6	421
22299at5125	Complete	scaffold_1	4343237	4345597	674.5	295
22301at5125	Complete	scaffold_6	1225226	1227644	719.6	433
22310at5125	Complete	scaffold_1	5778510	5780005	628.4	338
22316at5125	Complete	scaffold_4	2389701	2394415	800.4	393
22325at5125	Complete	scaffold_1	6420690	6422392	665.3	396
22330at5125	Complete	scaffold_7	1913747	1915546	432.4	389
22334at5125	Complete	scaffold_1	1158883	1160695	854.3	505
22357at5125	Complete	scaffold_3	1927020	1928711	551.1	359
2236at5125	Complete	scaffold_6	1755854	1759612	1991.9	999
22382at5125	Complete	scaffold_5	2115911	2118750	438.0	349
22388at5125	Complete	scaffold_1	3402116	3403670	809.5	392
22413at5125	Complete	scaffold_5	2345908	2347641	750.9	450
2243at5125	Complete	scaffold_1	3492743	3498406	1584.5	838
22448at5125	Complete	scaffold_4	1327355	1328948	658.9	375
22459at5125	Complete	scaffold_3	3625369	3627122	632.7	329
22462at5125	Complete	scaffold_2	951551	953297	431.4	439
2247at5125	Complete	scaffold_6	3002697	3006854	1418.0	1067
2248at5125	Complete	scaffold_6	3815148	3820331	1928.8	1242
22498at5125	Complete	scaffold_2	1139941	1141560	707.8	421
22499at5125	Complete	scaffold_3	3775846	3777394	752.4	420
22502at5125	Complete	scaffold_1	4676967	4678655	763.5	422
22504at5125	Complete	scaffold_3	2253890	2256042	920.6	428
22506at5125	Complete	scaffold_1	4182760	4184541	730.6	385
2250at5125	Complete	scaffold_1	4302305	4307081	1173.8	1214
22514at5125	Complete	scaffold_3	4462341	4464449	614.6	553
22519at5125	Complete	scaffold_5	1609688	1611083	661.7	336
22534at5125	Complete	scaffold_5	1138566	1140273	703.3	381
2255at5125	Complete	scaffold_2	1041601	1045517	1854.1	1020
22583at5125	Complete	scaffold_1	4861582	4863403	809.4	407
22591at5125	Complete	scaffold_4	3301007	3302651	646.4	400
22614at5125	Complete	scaffold_6	3882457	3884427	798.3	510
22624at5125	Complete	scaffold_5	2964578	2966141	694.8	358
22627at5125	Complete	scaffold_7	1956412	1957858	780.8	389
22632at5125	Complete	scaffold_7	271569	273366	747.5	368
22656at5125	Complete	scaffold_3	3760631	3762472	267.3	303
22666at5125	Complete	scaffold_2	5853661	5855037	694.4	374
2266at5125	Complete	scaffold_3	2069805	2073450	1861.7	895
22672at5125	Complete	scaffold_1	5946608	5947660	630.9	304
22690at5125	Complete	scaffold_1	5968354	5970211	691.1	366
22697at5125	Complete	scaffold_3	1704933	1706846	695.8	401
22742at5125	Complete	scaffold_2	2875928	2878135	624.0	371
22782at5125	Complete	scaffold_1	5021935	5023483	812.0	414
22803at5125	Complete	scaffold_7	2012141	2014081	706.1	470
22804at5125	Complete	scaffold_2	5605156	5607318	473.7	459
22810at5125	Complete	scaffold_5	2826480	2828092	809.8	376
22826at5125	Complete	scaffold_6	3502533	3504238	498.3	340
22834at5125	Complete	scaffold_5	2440727	2442333	780.7	398
22866at5125	Complete	scaffold_4	3967591	3969087	794.1	417
2286at5125	Complete	scaffold_5	2761844	2767196	1656.0	1016
22889at5125	Complete	scaffold_7	2750353	2752271	636.7	435
2290at5125	Complete	scaffold_1	5527412	5533875	1765.3	1133
22920at5125	Complete	scaffold_4	2230761	2232756	747.2	484
22923at5125	Complete	scaffold_1	1775789	1777624	301.0	297
22943at5125	Complete	scaffold_2	6007804	6009386	785.4	389
22957at5125	Complete	scaffold_7	2961497	2963251	814.9	447
22975at5125	Complete	scaffold_5	1963699	1965566	999.7	545
23000at5125	Complete	scaffold_3	2220410	2222024	794.7	400
2300at5125	Complete	scaffold_5	1328831	1334494	1313.6	890
23017at5125	Complete	scaffold_3	2133339	2135169	777.0	458
23022at5125	Complete	scaffold_1	918838	920443	311.7	291
2302at5125	Complete	scaffold_4	2264040	2267433	1049.8	605
23062at5125	Complete	scaffold_2	1575234	1576951	684.0	386
23068at5125	Complete	scaffold_1	3066227	3067975	724.3	397
23071at5125	Complete	scaffold_5	3534451	3536437	718.7	428
23075at5125	Complete	scaffold_3	3981408	3983196	575.1	382
23111at5125	Complete	scaffold_1	4765883	4767902	715.1	474
23129at5125	Complete	scaffold_1	657623	659216	848.1	387
23188at5125	Complete	scaffold_2	5828996	5830588	667.0	375
2318at5125	Complete	scaffold_7	1319578	1322954	1924.9	950
23199at5125	Complete	scaffold_5	2862665	2865797	734.3	349
23201at5125	Complete	scaffold_1	3766795	3768444	660.7	407
23210at5125	Complete	scaffold_1	1548368	1549954	819.9	465
23220at5125	Complete	scaffold_7	3538428	3540385	770.4	429
23259at5125	Complete	scaffold_3	3090082	3091554	680.5	364
23303at5125	Complete	scaffold_5	3934052	3940662	408.7	537
23319at5125	Complete	scaffold_2	1029947	1031830	781.0	477
23325at5125	Complete	scaffold_3	2003441	2005601	912.1	551
23327at5125	Complete	scaffold_3	3764584	3766898	654.4	515
23366at5125	Complete	scaffold_4	2753270	2754915	665.9	364
23387at5125	Complete	scaffold_2	4195760	4197160	611.2	384
23388at5125	Complete	scaffold_4	2567140	2568838	452.1	322
2338at5125	Complete	scaffold_5	2517178	2520989	1959.8	1092
23409at5125	Complete	scaffold_2	3407572	3409500	784.9	439
23414at5125	Complete	scaffold_3	2704140	2706018	714.1	449
23418at5125	Complete	scaffold_3	4927415	4929955	857.5	535
23440at5125	Complete	scaffold_1	1400123	1401766	561.0	369
23450at5125	Complete	scaffold_2	80041	82364	757.3	455
23466at5125	Complete	scaffold_1	5037154	5038614	711.6	362
23476at5125	Complete	scaffold_1	415023	416433	728.3	381
23483at5125	Complete	scaffold_5	1877004	1878799	766.2	388
23489at5125	Complete	scaffold_3	3250464	3252181	825.6	400
23496at5125	Complete	scaffold_1	2009503	2011207	769.2	422
23499at5125	Complete	scaffold_5	3423361	3424881	699.9	407
23513at5125	Complete	scaffold_7	2040124	2042202	723.4	386
23516at5125	Complete	scaffold_2	5355864	5357892	634.8	456
23518at5125	Complete	scaffold_7	2769968	2771956	505.4	413
23519at5125	Complete	scaffold_5	1713084	1715299	456.9	394
23524at5125	Complete	scaffold_4	2084255	2090741	827.0	402
23526at5125	Complete	scaffold_1	2936145	2937816	851.8	404
23542at5125	Complete	scaffold_7	2809722	2811464	572.8	382
23549at5125	Complete	scaffold_1	454061	455842	732.1	447
23574at5125	Complete	scaffold_5	2001761	2003275	995.2	431
2358at5125	Complete	scaffold_2	1144582	1148394	1911.9	1024
23590at5125	Complete	scaffold_1	1823889	1825517	687.8	424
23601at5125	Complete	scaffold_6	3468954	3470737	765.2	441
23606at5125	Complete	scaffold_7	1384983	1386911	773.7	508
23613at5125	Complete	scaffold_2	1740904	1743498	746.5	647
23635at5125	Complete	scaffold_5	1579978	1581647	583.1	306
23653at5125	Complete	scaffold_3	4178718	4180837	388.8	268
2367at5125	Complete	scaffold_2	1408527	1414243	1618.7	1299
2368at5125	Complete	scaffold_4	1461629	1464847	1831.0	864
23697at5125	Complete	scaffold_6	3647743	3649547	705.1	399
23702at5125	Complete	scaffold_4	3590868	3592256	315.9	180
23710at5125	Complete	scaffold_3	2847869	2849820	614.8	339
23718at5125	Complete	scaffold_1	6176300	6178157	799.7	451
2371at5125	Complete	scaffold_3	789829	794655	1406.2	749
23725at5125	Complete	scaffold_5	3774963	3778784	893.4	931
23727at5125	Complete	scaffold_2	4477427	4481227	812.1	517
23733at5125	Complete	scaffold_2	4835959	4838049	269.6	483
2373at5125	Complete	scaffold_1	6153277	6156547	2047.5	977
2374at5125	Complete	scaffold_2	629344	632999	1865.0	983
23766at5125	Complete	scaffold_7	2159978	2161770	545.3	402
23768at5125	Complete	scaffold_4	1238580	1240357	706.4	415
23772at5125	Complete	scaffold_2	2987501	2989681	846.8	521
23776at5125	Complete	scaffold_3	335840	338473	758.2	536
23784at5125	Complete	scaffold_3	3306176	3307549	698.5	361
23788at5125	Complete	scaffold_4	1465150	1466499	885.2	435
23807at5125	Complete	scaffold_4	2755622	2757315	582.5	390
23840at5125	Complete	scaffold_2	6119693	6121102	772.8	413
23845at5125	Complete	scaffold_2	341476	342900	786.6	390
23846at5125	Complete	scaffold_2	3825324	3826984	684.4	375
23852at5125	Complete	scaffold_3	442463	445561	197.3	495
23869at5125	Complete	scaffold_6	2226740	2229073	638.3	389
23873at5125	Complete	scaffold_2	5649410	5651022	718.0	333
23889at5125	Complete	scaffold_1	5727609	5729057	646.7	406
23895at5125	Complete	scaffold_1	5377815	5379443	246.3	266
23901at5125	Complete	scaffold_1	5706412	5708131	595.4	380
23905at5125	Complete	scaffold_1	5715364	5716899	631.2	367
23919at5125	Complete	scaffold_2	6027155	6028615	754.2	385
23921at5125	Complete	scaffold_7	1161000	1162963	673.6	457
23928at5125	Complete	scaffold_4	3224308	3227671	721.0	474
2392at5125	Complete	scaffold_3	3369327	3373163	2012.3	1057
23949at5125	Complete	scaffold_7	1136402	1137808	485.2	301
23951at5125	Complete	scaffold_1	3038698	3040529	714.7	355
2395at5125	Complete	scaffold_3	709610	713124	1436.6	811
23961at5125	Complete	scaffold_6	2785512	2787179	710.0	417
23987at5125	Complete	scaffold_1	3595612	3596910	725.9	372
23994at5125	Complete	scaffold_2	4453978	4455473	720.8	369
24010at5125	Complete	scaffold_4	1085254	1087070	771.5	406
24028at5125	Complete	scaffold_5	215419	216847	827.4	380
2402at5125	Complete	scaffold_2	2921628	2926034	1674.9	983
24034at5125	Complete	scaffold_2	664369	666115	808.6	409
24044at5125	Complete	scaffold_4	959280	960903	484.1	381
24046at5125	Complete	scaffold_1	3588003	3589547	565.5	379
24049at5125	Complete	scaffold_1	278472	280251	679.5	383
24051at5125	Complete	scaffold_4	3417118	3419042	285.4	311
24057at5125	Complete	scaffold_2	402474	404105	403.9	403
24063at5125	Complete	scaffold_5	2397045	2398847	707.8	491
24067at5125	Complete	scaffold_3	905660	908421	882.6	603
24080at5125	Complete	scaffold_2	5637916	5639381	653.0	354
24082at5125	Complete	scaffold_6	3624007	3625509	512.0	364
24102at5125	Complete	scaffold_1	508410	509757	889.4	374
24105at5125	Complete	scaffold_3	3755563	3757030	716.2	362
24119at5125	Complete	scaffold_7	1000829	1002617	828.9	425
24146at5125	Complete	scaffold_4	3450721	3452553	363.0	393
24150at5125	Complete	scaffold_1	6605540	6607665	363.0	361
24159at5125	Complete	scaffold_2	537853	539315	690.9	348
24215at5125	Complete	scaffold_3	1695687	1697081	778.5	367
24218at5125	Complete	scaffold_7	429875	431455	592.2	356
24252at5125	Complete	scaffold_5	703527	705346	943.4	462
24253at5125	Complete	scaffold_2	977197	979017	836.9	487
24256at5125	Complete	scaffold_2	3843453	3845249	713.3	450
24259at5125	Complete	scaffold_2	1938367	1940448	643.8	457
24279at5125	Complete	scaffold_5	3270880	3272452	828.7	381
24287at5125	Complete	scaffold_2	501691	503309	803.5	373
24289at5125	Complete	scaffold_2	2384902	2386588	859.7	400
24298at5125	Complete	scaffold_3	2077679	2080027	608.4	528
24341at5125	Complete	scaffold_1	2200473	2202106	814.9	453
2434at5125	Complete	scaffold_1	3015130	3018881	1530.8	954
24358at5125	Complete	scaffold_2	3619268	3621655	791.0	543
24388at5125	Complete	scaffold_6	453849	455422	598.9	383
24393at5125	Complete	scaffold_2	3659006	3660578	608.7	388
24397at5125	Complete	scaffold_4	399731	401488	451.4	327
24418at5125	Complete	scaffold_4	3010765	3012312	700.9	364
24421at5125	Complete	scaffold_3	1489829	1491223	774.9	359
24426at5125	Complete	scaffold_2	2622153	2623640	662.3	381
24452at5125	Complete	scaffold_1	5660926	5662962	831.7	408
24468at5125	Complete	scaffold_4	3521833	3523638	513.3	430
24474at5125	Complete	scaffold_6	2758734	2760998	717.0	609
24487at5125	Complete	scaffold_3	3642424	3646298	774.8	365
24500at5125	Complete	scaffold_1	5724683	5726499	603.1	399
24504at5125	Complete	scaffold_1	886839	888559	664.9	404
24550at5125	Complete	scaffold_6	3224403	3225988	567.3	369
24563at5125	Complete	scaffold_2	5124315	5126567	817.2	539
2458at5125	Complete	scaffold_7	2692874	2696500	901.0	627
24592at5125	Complete	scaffold_3	1178409	1180058	749.3	409
24600at5125	Complete	scaffold_3	3527853	3530422	745.0	424
24606at5125	Complete	scaffold_4	2525693	2527173	745.0	337
24610at5125	Complete	scaffold_3	3700769	3702235	548.8	353
24624at5125	Complete	scaffold_7	1681748	1683127	704.5	332
24632at5125	Complete	scaffold_2	5144278	5145867	689.0	374
24639at5125	Complete	scaffold_1	2433625	2435528	744.1	420
2463at5125	Complete	scaffold_6	3133757	3138680	1381.3	954
24645at5125	Complete	scaffold_5	2879836	2881564	695.0	383
24647at5125	Complete	scaffold_1	2668252	2669913	623.6	420
24650at5125	Complete	scaffold_2	504481	506289	753.4	453
24654at5125	Complete	scaffold_1	2867516	2869312	765.1	445
24659at5125	Complete	scaffold_1	3101550	3104210	875.3	646
24663at5125	Complete	scaffold_6	222773	225294	721.6	428
24674at5125	Complete	scaffold_4	1213462	1214649	554.2	307
24675at5125	Complete	scaffold_1	5549892	5551347	661.7	344
24694at5125	Complete	scaffold_5	688937	690328	636.8	346
246at5125	Complete	scaffold_6	2659918	2667944	3303.8	1822
24717at5125	Complete	scaffold_7	3582642	3584072	701.6	336
24722at5125	Complete	scaffold_1	2856557	2858305	815.0	370
24753at5125	Complete	scaffold_6	1729979	1731922	934.1	496
24758at5125	Complete	scaffold_5	3090004	3091848	784.1	482
24759at5125	Complete	scaffold_5	2511771	2513819	680.8	497
24768at5125	Complete	scaffold_2	5748114	5749628	847.8	389
24789at5125	Complete	scaffold_2	2852227	2853660	501.0	330
2478at5125	Complete	scaffold_7	836034	839372	1476.4	762
24838at5125	Complete	scaffold_4	2488697	2490073	786.4	391
24854at5125	Complete	scaffold_4	2515369	2516951	795.0	424
24870at5125	Complete	scaffold_2	2838023	2839541	790.1	355
24875at5125	Complete	scaffold_3	2781432	2782966	657.1	347
2487at5125	Complete	scaffold_5	3008493	3011911	1527.4	839
24925at5125	Complete	scaffold_2	3845912	3847348	710.9	354
24943at5125	Complete	scaffold_5	3715689	3717684	775.2	438
24944at5125	Complete	scaffold_3	804022	805784	557.6	432
24978at5125	Complete	scaffold_3	773619	776184	672.6	378
24990at5125	Complete	scaffold_2	1067043	1068917	545.3	482
25046at5125	Complete	scaffold_7	3259432	3261052	726.5	366
25074at5125	Complete	scaffold_3	1697922	1699769	723.7	426
25080at5125	Complete	scaffold_3	230560	232353	822.7	464
25084at5125	Complete	scaffold_3	4576393	4578720	805.1	528
25094at5125	Complete	scaffold_5	1029664	1031025	679.5	348
250at5125	Complete	scaffold_4	1121388	1128750	3537.9	1986
25104at5125	Complete	scaffold_5	2009218	2010783	690.6	442
25129at5125	Complete	scaffold_1	4606738	4610044	599.1	334
25139at5125	Complete	scaffold_2	2912408	2913854	796.7	376
25141at5125	Complete	scaffold_7	612396	615200	683.2	390
25163at5125	Complete	scaffold_6	899996	901826	779.5	432
25180at5125	Complete	scaffold_3	1163289	1164645	701.2	369
25210at5125	Complete	scaffold_1	4963608	4966713	404.5	228
25225at5125	Complete	scaffold_1	1943760	1945313	714.4	367
2522at5125	Complete	scaffold_4	2292854	2296856	1842.3	1005
25233at5125	Complete	scaffold_2	3871232	3872671	760.4	368
2523at5125	Complete	scaffold_3	3278143	3281685	1823.0	988
25273at5125	Complete	scaffold_2	3074609	3076403	733.1	383
25277at5125	Complete	scaffold_6	3038593	3040755	584.9	542
25278at5125	Complete	scaffold_6	943372	946520	804.3	726
25281at5125	Complete	scaffold_1	2293068	2294798	694.5	432
25302at5125	Complete	scaffold_5	561010	562579	851.0	395
2530at5125	Complete	scaffold_5	3004035	3007922	1865.2	1037
25330at5125	Complete	scaffold_3	3383243	3384686	611.0	341
25336at5125	Complete	scaffold_1	2191856	2193668	571.2	378
25352at5125	Complete	scaffold_2	2183311	2185798	722.1	414
25372at5125	Complete	scaffold_3	1040473	1041810	764.1	397
25388at5125	Complete	scaffold_1	3390632	3392590	414.0	367
25392at5125	Complete	scaffold_2	5900172	5901572	710.7	330
25394at5125	Complete	scaffold_1	5673729	5674906	653.0	331
25405at5125	Complete	scaffold_2	5923425	5924796	677.1	355
25419at5125	Complete	scaffold_6	487304	488817	562.8	296
25434at5125	Complete	scaffold_5	1566356	1568352	773.7	369
25446at5125	Complete	scaffold_1	3920895	3926826	459.5	295
25453at5125	Complete	scaffold_2	359009	360549	722.9	350
25458at5125	Complete	scaffold_7	2909823	2911110	694.5	342
25464at5125	Complete	scaffold_4	451026	452301	568.3	316
25466at5125	Complete	scaffold_3	1262575	1263900	241.2	290
25489at5125	Complete	scaffold_5	3305558	3307598	618.8	408
25494at5125	Complete	scaffold_1	5825329	5827055	557.2	407
25497at5125	Complete	scaffold_1	3685914	3688041	562.2	392
25502at5125	Complete	scaffold_5	1840309	1842338	411.8	384
25514at5125	Complete	scaffold_2	1875066	1876427	622.5	375
2551at5125	Complete	scaffold_2	5037962	5041552	1582.8	881
25527at5125	Complete	scaffold_6	737182	739717	727.7	424
25541at5125	Complete	scaffold_1	2831896	2837930	680.4	399
2554at5125	Complete	scaffold_7	2921815	2926174	1954.8	1067
25559at5125	Complete	scaffold_2	916754	918277	833.1	411
25587at5125	Complete	scaffold_4	3985542	3988257	745.7	665
2558at5125	Complete	scaffold_2	2955719	2959858	1338.1	833
25624at5125	Complete	scaffold_3	4421064	4423115	312.2	193
25626at5125	Complete	scaffold_5	1777174	1779347	906.2	539
2564at5125	Complete	scaffold_6	1787854	1791949	1863.4	1014
25656at5125	Complete	scaffold_1	6231668	6233330	658.8	380
25662at5125	Complete	scaffold_5	212626	214122	674.9	391
25673at5125	Complete	scaffold_3	2906999	2908813	696.4	385
25687at5125	Complete	scaffold_7	2186165	2187385	655.9	347
25713at5125	Complete	scaffold_2	433949	435665	772.2	471
25740at5125	Complete	scaffold_5	2505051	2507166	563.6	374
25753at5125	Complete	scaffold_6	2761899	2763585	559.8	343
25756at5125	Complete	scaffold_7	874213	875706	624.0	392
25763at5125	Complete	scaffold_2	2370978	2372764	709.2	398
25773at5125	Complete	scaffold_1	4037963	4039462	721.7	366
25777at5125	Complete	scaffold_2	2821114	2822454	650.1	338
25785at5125	Complete	scaffold_5	914564	916047	683.2	353
25797at5125	Complete	scaffold_4	321587	323182	686.3	389
25802at5125	Complete	scaffold_3	3718670	3720154	685.4	353
25806at5125	Complete	scaffold_1	5914317	5916097	842.7	458
2580at5125	Complete	scaffold_7	1401633	1408357	318.7	447
25856at5125	Complete	scaffold_2	2127030	2128724	346.8	205
25890at5125	Complete	scaffold_5	2829707	2831873	807.9	462
25891at5125	Complete	scaffold_4	2319284	2321524	480.1	444
25900at5125	Complete	scaffold_2	3755233	3756610	592.8	335
25909at5125	Complete	scaffold_4	3866954	3868311	768.7	369
25931at5125	Complete	scaffold_4	343203	349499	743.7	405
25939at5125	Complete	scaffold_2	5141584	5143274	833.0	417
2593at5125	Complete	scaffold_1	6546709	6550287	1640.3	883
25944at5125	Complete	scaffold_4	3165104	3166697	620.0	390
25945at5125	Complete	scaffold_6	2460409	2462862	897.5	438
25990at5125	Complete	scaffold_1	2330204	2331634	552.2	315
25993at5125	Complete	scaffold_2	3599266	3601109	646.3	449
25997at5125	Complete	scaffold_2	1862598	1864844	555.3	484
259at5125	Complete	scaffold_1	2180039	2186699	4015.3	1976
26010at5125	Complete	scaffold_2	5273048	5275562	722.8	370
26012at5125	Complete	scaffold_2	1115933	1117192	562.1	338
26030at5125	Complete	scaffold_5	3902934	3904453	759.4	369
26041at5125	Complete	scaffold_2	363868	365537	833.9	402
26048at5125	Complete	scaffold_1	2881777	2887538	589.2	398
26051at5125	Complete	scaffold_2	2429276	2431339	552.0	287
2608at5125	Complete	scaffold_7	2997923	3001531	1801.6	1013
26091at5125	Complete	scaffold_5	2393590	2395281	619.0	387
26108at5125	Complete	scaffold_7	2642903	2644290	691.1	353
26140at5125	Complete	scaffold_6	1724998	1726526	601.5	357
26146at5125	Complete	scaffold_5	2137019	2140230	792.6	431
26151at5125	Complete	scaffold_6	2840152	2841526	716.5	362
26162at5125	Complete	scaffold_3	3140030	3141487	522.1	311
26183at5125	Complete	scaffold_3	1700712	1702426	740.4	354
26192at5125	Complete	scaffold_5	954239	956019	791.3	415
26204at5125	Complete	scaffold_2	6030788	6032225	794.0	354
2624at5125	Complete	scaffold_2	3854173	3857697	1403.3	820
2629at5125	Complete	scaffold_3	3333822	3337186	1897.8	881
26307at5125	Complete	scaffold_5	2596709	2598208	731.6	347
26308at5125	Complete	scaffold_1	5709508	5711054	755.9	356
26318at5125	Complete	scaffold_1	6147624	6150497	718.1	592
26337at5125	Complete	scaffold_5	3799014	3800655	684.2	363
26346at5125	Complete	scaffold_1	1176879	1178974	515.4	520
26378at5125	Complete	scaffold_1	2225374	2226792	679.9	328
26380at5125	Complete	scaffold_4	3242651	3244199	692.5	366
26387at5125	Complete	scaffold_2	4106128	4107841	757.3	376
26400at5125	Complete	scaffold_5	1816040	1817797	783.4	427
26406at5125	Complete	scaffold_3	3571526	3573388	502.0	372
26448at5125	Complete	scaffold_5	694831	696494	757.1	397
26450at5125	Complete	scaffold_5	3984692	3987288	686.4	367
26480at5125	Complete	scaffold_6	2113690	2114931	629.1	305
26514at5125	Complete	scaffold_2	1936651	1938188	649.2	386
26540at5125	Complete	scaffold_1	4534648	4535853	497.7	311
26544at5125	Complete	scaffold_3	2956830	2958122	708.7	363
26557at5125	Complete	scaffold_7	2916262	2918487	711.0	365
26594at5125	Complete	scaffold_2	490449	492086	596.4	364
26624at5125	Complete	scaffold_1	2436201	2437502	612.9	344
26632at5125	Complete	scaffold_4	2316903	2318786	595.7	413
2665at5125	Complete	scaffold_5	3351214	3355342	1717.2	1133
26690at5125	Complete	scaffold_3	2935178	2936887	742.2	419
26695at5125	Complete	scaffold_5	3076410	3078246	649.0	447
26714at5125	Complete	scaffold_7	667992	669347	675.7	338
26732at5125	Complete	scaffold_5	740356	742149	336.3	457
26736at5125	Complete	scaffold_6	549299	551237	595.4	299
26740at5125	Complete	scaffold_5	1582536	1583952	829.2	367
26750at5125	Complete	scaffold_2	4325777	4327062	651.4	330
26752at5125	Complete	scaffold_1	6407541	6408841	649.6	340
26754at5125	Complete	scaffold_2	650776	652177	660.6	358
26779at5125	Complete	scaffold_1	6203763	6205649	337.4	324
26789at5125	Complete	scaffold_1	1629564	1630991	679.6	333
26811at5125	Complete	scaffold_2	5724824	5726397	849.1	398
26822at5125	Complete	scaffold_4	2447127	2448927	802.8	415
26826at5125	Complete	scaffold_6	2686308	2687831	701.7	370
26840at5125	Complete	scaffold_5	2921334	2922584	699.1	356
26866at5125	Complete	scaffold_4	1698178	1699672	674.7	348
26873at5125	Complete	scaffold_7	3685244	3686774	775.7	397
26877at5125	Complete	scaffold_1	2349012	2350623	508.2	333
26882at5125	Complete	scaffold_2	4839633	4841361	788.9	407
26883at5125	Complete	scaffold_3	2727873	2729594	796.5	426
26893at5125	Complete	scaffold_3	2272813	2275305	715.7	457
26904at5125	Complete	scaffold_4	2117448	2118686	650.0	341
26907at5125	Complete	scaffold_6	2962661	2964154	522.2	270
26923at5125	Complete	scaffold_2	5792595	5794140	385.3	272
26937at5125	Complete	scaffold_7	975692	977347	697.7	427
26946at5125	Complete	scaffold_2	5910389	5911696	549.2	309
26979at5125	Complete	scaffold_3	672193	674004	788.9	447
26at5125	Complete	scaffold_3	2346583	2359946	7866.7	3796
27016at5125	Complete	scaffold_4	3372587	3374245	602.7	351
27019at5125	Complete	scaffold_5	2109607	2111289	703.5	403
27024at5125	Complete	scaffold_4	2988153	2989972	552.4	413
2702at5125	Complete	scaffold_1	936143	939925	1996.5	1050
27039at5125	Complete	scaffold_6	1524605	1526047	688.8	324
27056at5125	Complete	scaffold_4	3948998	3950891	719.7	477
2707at5125	Complete	scaffold_5	3154433	3158022	1736.4	934
27083at5125	Complete	scaffold_5	2642226	2643632	727.2	353
27092at5125	Complete	scaffold_5	3202574	3204074	738.4	392
27094at5125	Complete	scaffold_2	4735293	4737236	610.7	386
270at5125	Complete	scaffold_1	2231055	2237626	3234.9	1763
27107at5125	Complete	scaffold_1	2238787	2240452	819.5	403
27113at5125	Complete	scaffold_3	4430274	4432558	451.4	378
27123at5125	Complete	scaffold_7	2725917	2727114	453.4	250
27133at5125	Complete	scaffold_3	3190333	3191666	689.2	340
27143at5125	Complete	scaffold_2	1698028	1699653	632.9	407
2715at5125	Complete	scaffold_1	778605	782914	1938.4	1151
27188at5125	Complete	scaffold_3	4509554	4511182	636.2	356
27192at5125	Complete	scaffold_3	2494445	2495925	594.9	358
27196at5125	Complete	scaffold_4	3826073	3827748	778.3	418
