#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_003792-T1        -            511 6918at5125           -            578     0.099   10.1   0.3   1   1     0.002      0.14    9.6   0.3    34    70    77   113    58   139 0.78 FUN_003792
FUN_006012-T1        -            367 6918at5125           -            578      0.12    9.9   3.4   1   1    0.0024      0.17    9.3   3.4    17    45    67    95    56   113 0.86 FUN_006012
FUN_002088-T1        -            781 6918at5125           -            578      0.12    9.8   0.5   1   1    0.0027      0.19    9.2   0.5    19    70   157   210   152   262 0.59 FUN_002088
FUN_000059-T1        -            703 6918at5125           -            578      0.13    9.8   3.1   1   1    0.0028       0.2    9.1   3.1    16    58    31    72    19    81 0.80 FUN_000059
FUN_004482-T1        -            784 6918at5125           -            578      0.13    9.7  10.4   1   3     0.058       4.1    4.8   3.5    19    47   132   161   127   175 0.82 FUN_004482
FUN_004482-T1        -            784 6918at5125           -            578      0.13    9.7  10.4   2   3    0.0047      0.33    8.4   0.0   237   278   447   488   436   491 0.83 FUN_004482
FUN_004482-T1        -            784 6918at5125           -            578      0.13    9.7  10.4   3   3       5.6   3.9e+02   -1.8   0.2   279   300   515   536   510   551 0.84 FUN_004482
FUN_004905-T1        -            438 6918at5125           -            578      0.13    9.7   4.4   1   1    0.0027      0.19    9.2   4.4    23    68    21    65    14    97 0.74 FUN_004905
FUN_006593-T1        -            909 6918at5125           -            578      0.16    9.5   2.9   1   1    0.0023      0.16    9.4   1.6    18    58   280   319   274   342 0.78 FUN_006593
FUN_003726-T1        -            243 6918at5125           -            578      0.16    9.4   2.0   1   1    0.0032      0.23    8.9   2.0    21    69    30    79    16    96 0.75 FUN_003726
FUN_005574-T1        -           1113 6918at5125           -            578      0.17    9.4  12.3   1   3    0.0066      0.47    7.9   2.9    19    65   179   224   171   253 0.79 FUN_005574
FUN_005574-T1        -           1113 6918at5125           -            578      0.17    9.4  12.3   2   3     0.019       1.4    6.4   0.1   233   319   433   537   387   547 0.66 FUN_005574
FUN_005574-T1        -           1113 6918at5125           -            578      0.17    9.4  12.3   3   3       9.9     7e+02   -2.6   0.3   478   536   852   913   850   924 0.70 FUN_005574
FUN_000430-T1        -            423 6918at5125           -            578      0.17    9.3   5.7   1   1    0.0037      0.26    8.7   5.7    15    56    22    60    12    80 0.73 FUN_000430
FUN_004688-T1        -            498 6918at5125           -            578      0.19    9.2   3.7   1   1    0.0039      0.28    8.6   3.7    19    63   191   238   185   245 0.80 FUN_004688
FUN_001593-T1        -            525 6918at5125           -            578       0.2    9.1   3.6   1   1    0.0044      0.31    8.5   3.6    18    82     9    73     5    79 0.82 FUN_001593
FUN_000214-T1        -            665 6918at5125           -            578      0.21    9.1  13.7   1   3       0.9        64    0.8   1.4    20    58     2    39     1    62 0.78 FUN_000214
FUN_000214-T1        -            665 6918at5125           -            578      0.21    9.1  13.7   2   3   0.00017     0.012   13.2   3.2    15    60   127   172   116   213 0.88 FUN_000214
FUN_000214-T1        -            665 6918at5125           -            578      0.21    9.1  13.7   3   3       1.9   1.3e+02   -0.2   0.0   230   295   357   439   316   452 0.63 FUN_000214
FUN_004803-T1        -            704 6918at5125           -            578      0.26    8.7   6.6   1   2    0.0015       0.1   10.0   3.5    23    58     6    42     2    65 0.80 FUN_004803
FUN_004803-T1        -            704 6918at5125           -            578      0.26    8.7   6.6   2   2       5.8   4.1e+02   -1.8   0.0   424   466   578   621   528   650 0.79 FUN_004803
FUN_007316-T1        -            394 6918at5125           -            578      0.29    8.6   2.5   1   1    0.0061      0.43    8.0   2.5    19    88    17    88     4   120 0.76 FUN_007316
FUN_000315-T1        -            746 6918at5125           -            578      0.34    8.4   5.4   1   2    0.0013     0.094   10.2   1.3    26    57    18    48     8    58 0.84 FUN_000315
FUN_000315-T1        -            746 6918at5125           -            578      0.34    8.4   5.4   2   2       3.8   2.7e+02   -1.2   0.1   231   284   325   381   281   401 0.65 FUN_000315
FUN_002043-T1        -            558 6918at5125           -            578      0.36    8.3   3.5   1   2       1.8   1.2e+02   -0.1   1.4    19    48    29    60    14    86 0.69 FUN_002043
FUN_002043-T1        -            558 6918at5125           -            578      0.36    8.3   3.5   2   2    0.0059      0.41    8.1   0.0   233   296   350   426   333   438 0.77 FUN_002043
FUN_001430-T1        -            666 6918at5125           -            578      0.49    7.8   3.4   1   1     0.013      0.92    6.9   3.4    13    58    24    66    14    88 0.69 FUN_001430
FUN_005396-T1        -            706 6918at5125           -            578      0.55    7.7   6.0   1   2    0.0018      0.13    9.8   2.2    23    48    10    35     3    77 0.77 FUN_005396
FUN_005396-T1        -            706 6918at5125           -            578      0.55    7.7   6.0   2   2       8.2   5.8e+02   -2.3   0.1   227   275   319   368   301   371 0.65 FUN_005396
FUN_007719-T1        -            709 6918at5125           -            578      0.69    7.3   5.9   1   1     0.015       1.1    6.7   5.9    22    48     8    35     4    43 0.89 FUN_007719
FUN_006426-T1        -            655 6918at5125           -            578      0.73    7.3   4.4   1   1     0.016       1.1    6.6   4.4    14    56    11    50    10    70 0.79 FUN_006426
FUN_000169-T1        -            875 6918at5125           -            578       0.8    7.1  22.3   1   3   0.00086     0.061   10.8   3.1    12    56   145   188   136   198 0.81 FUN_000169
FUN_000169-T1        -            875 6918at5125           -            578       0.8    7.1  22.3   2   3     0.088       6.2    4.2   6.5    18    62   201   244   189   257 0.84 FUN_000169
FUN_000169-T1        -            875 6918at5125           -            578       0.8    7.1  22.3   3   3      0.97        68    0.7   0.1   231   287   394   458   385   467 0.69 FUN_000169
FUN_007891-T1        -            725 6918at5125           -            578       1.3    6.5   5.9   1   1    0.0015      0.11   10.0   1.2    20    48     7    35     2    51 0.85 FUN_007891
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/6918at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Treesei_QM6a/run_hypocreales_odb10/hmmer_output/initial_run_results/6918at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/6918at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:43:24 2024
# [ok]
